Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
137,13:55:48:171,-7.56E-06,4.88199E-06,0.003055838,0.000555714,0.058274012,0.042685489,0.511875941,0.711406714,7.3249613490258969e-001,8.7839488255122422e+000
138,13:55:48:699,6.39785E-06,-3.44E-05,0.003384093,0.000465039,0.062402439,0.045483634,0.546976659,0.709103434,7.2887590824042525e-001,8.7653089954530348e+000
139,13:55:49:226,-1.56E-05,-1.65E-05,0.003331783,0.000553334,0.062261768,0.045551334,0.546322876,0.710985329,7.3161003525080737e-001,8.7746123336539661e+000
140,13:55:49:753,-6.03E-05,-2.56E-05,0.003247287,0.000523584,0.060808984,0.044507637,0.534086098,0.710968761,7.3192534440631418e-001,8.7830129786744298e+000
141,13:55:50:279,-3.15E-05,-5.83E-06,0.003145524,0.000493598,0.058891489,0.042913755,0.516316455,0.70873128,7.2869196274957515e-001,8.7672508128649760e+000
142,13:55:50:805,-5.91E-05,-6.60E-05,0.003004255,0.000465753,0.056657063,0.041397178,0.49664845,0.71017788,7.3066227434622910e-001,8.7658700833512935e+000
143,13:55:51:332,3.05282E-05,-6.30E-06,0.002834617,0.000496929,0.054080535,0.039446376,0.474863703,0.708543221,7.2940062762367264e-001,8.7806768392757579e+000
144,13:55:51:860,9.72447E-05,4.1774E-05,0.002702854,0.000369851,0.051803344,0.037766352,0.454338953,0.70993546,7.2903308701698866e-001,8.7704560139197092e+000
145,13:55:52:385,9.18031E-05,-6.65E-05,0.002659331,0.000442431,0.049685396,0.036190812,0.43599585,0.707221575,7.2839937710266955e-001,8.7751307548277335e+000
146,13:55:52:913,-2.83E-06,3.05873E-05,0.002619594,0.000455758,0.047493663,0.034797956,0.418798821,0.710488352,7.3268629298991639e-001,8.8179937855660047e+000
147,13:55:53:440,-3.54E-06,-6.15E-05,0.002467522,0.000435768,0.046466573,0.033904625,0.407960481,0.708083466,7.2965625156034397e-001,8.7796550663711681e+000
148,13:55:53:966,-1.06E-05,-1.53E-05,0.002346235,0.000312743,0.046027226,0.033642844,0.403456476,0.711483335,7.3093356444640001e-001,8.7656049047236504e+000
149,13:55:54:493,-1.70E-05,-8.30E-07,0.002362581,0.000384367,0.045696281,0.033489754,0.40150216,0.712067723,7.3287701300699237e-001,8.7863201676491229e+000
150,13:55:55:019,3.99913E-05,-5.39E-05,0.002433468,0.000418872,0.04623031,0.033763859,0.405551751,0.709262291,7.3034031036378666e-001,8.7724211968429930e+000
151,13:55:55:546,-2.34E-05,-6.46E-05,0.002479819,0.000357002,0.047322528,0.034573537,0.415944533,0.709289124,7.3059360733666712e-001,8.7895669718849163e+000
152,13:55:56:072,-6.86E-05,1.20223E-05,0.002665717,0.00035367,0.048602411,0.035474611,0.42705628,0.709737948,7.2989405757417880e-001,8.7867304253224834e+000
153,13:55:56:600,7.2403E-05,-4.99E-05,0.002638043,0.000440052,0.049729159,0.036180801,0.434761701,0.707948434,7.2755706807115916e-001,8.7425909804701067e+000
154,13:55:57:127,-0.000102891,-5.87E-05,0.002697413,0.000341773,0.050994539,0.037292068,0.447417476,0.711073861,7.3129532829396304e-001,8.7738311817301096e+000
155,13:55:57:653,3.59695E-05,-3.72E-05,0.00281924,0.00053834,0.05220341,0.038144797,0.458424055,0.708994696,7.3069550675423012e-001,8.7814963823976822e+000
156,13:55:58:180,-7.19E-05,1.44024E-05,0.002787303,0.000336776,0.053704326,0.039285764,0.472001416,0.711646013,7.3151953396561076e-001,8.7888899718964932e+000
157,13:55:58:707,-6.61E-06,8.00956E-05,0.002977281,0.000503355,0.055959332,0.040797296,0.490749995,0.709603316,7.2905259668118205e-001,8.7697615254851318e+000
158,13:55:59:233,-0.000100526,6.54805E-06,0.003017742,0.000338441,0.057249902,0.041916937,0.503446612,0.712136844,7.3217481832052844e-001,8.7938423132774037e+000
159,13:55:59:759,-6.76E-05,7.02407E-06,0.003107424,0.000499071,0.058098384,0.042311293,0.509568958,0.708214447,7.2826969855945400e-001,8.7707940219732983e+000
160,13:56:00:286,4.59058E-05,-4.61E-05,0.003145287,0.000516207,0.059036306,0.043012965,0.517256978,0.708331495,7.2858496598242373e-001,8.7616758593130832e+000
161,13:56:00:814,9.25129E-05,-6.96E-05,0.003318765,0.000431722,0.060986449,0.044581724,0.535832826,0.710147214,7.3101032689225343e-001,8.7860965367127157e+000
162,13:56:01:340,8.51787E-05,1.63065E-05,0.003216757,0.000454806,0.058968126,0.043018225,0.517101121,0.709934316,7.2951656605721504e-001,8.7691632209141286e+000
163,13:56:01:867,9.74813E-05,-6.08E-05,0.003181731,0.000531676,0.058899225,0.042944354,0.517188303,0.707806107,7.2911576541216061e-001,8.7809016684363517e+000
164,13:56:02:394,4.28302E-05,-0.000104358,0.003151913,0.000372231,0.058946125,0.043086363,0.517188602,0.710532963,7.3094478780882066e-001,8.7739202137309587e+000
165,13:56:02:920,-1.32E-05,8.67604E-05,0.002961192,0.000452902,0.057833429,0.042190414,0.50785244,0.710084578,7.2951603275545807e-001,8.7812957197681794e+000
166,13:56:03:447,-1.80E-05,-8.37E-05,0.003020818,0.000387222,0.056059558,0.040915622,0.491937086,0.70934193,7.2985986474723474e-001,8.7752579872450891e+000
167,13:56:03:973,-1.82E-05,-4.16E-06,0.002960009,0.00041911,0.055008761,0.040048246,0.482845635,0.707977448,7.2803395291451556e-001,8.7776133290829357e+000
168,13:56:04:500,3.43135E-05,-2.53E-05,0.002883825,0.000436006,0.054340902,0.039826412,0.477703108,0.711801923,7.3289935032690789e-001,8.7908570904517092e+000
169,13:56:05:026,5.72616E-05,3.96319E-05,0.002904882,0.000382939,0.054659461,0.039882045,0.479190855,0.710689528,7.2964577631929073e-001,8.7668418982782796e+000
170,13:56:05:554,3.36037E-05,5.97837E-07,0.002953147,0.00035724,0.054774273,0.040052783,0.480458284,0.711831657,7.3123349881602262e-001,8.7716049445586446e+000
171,13:56:06:081,9.00012E-06,3.10633E-05,0.002926885,0.000374611,0.054334392,0.03960224,0.476726031,0.709589048,7.2886138237898968e-001,8.7739276954399088e+000
172,13:56:06:607,7.20195E-07,4.74865E-05,0.002918368,0.000371755,0.05380915,0.039446854,0.473474094,0.712855345,7.3308821989433548e-001,8.7991372751439076e+000
173,13:56:07:134,3.9045E-05,-2.63E-05,0.002867738,0.000393172,0.053643847,0.039168602,0.470579706,0.710153099,7.3016019962184819e-001,8.7722959851854121e+000
174,13:56:07:661,-3.31E-05,-3.61E-05,0.002850467,0.000318454,0.05384578,0.039273116,0.472715969,0.709553461,7.2936294077808506e-001,8.7790718018925364e+000
175,13:56:08:187,2.27213E-05,-6.56E-05,0.00295575,0.000443383,0.054421678,0.039776512,0.47715699,0.710333107,7.3089462919236647e-001,8.7677742865196269e+000
176,13:56:08:713,-2.15E-05,-3.45E-06,0.002947232,0.000461708,0.054316792,0.03969367,0.477294893,0.709922827,7.3078082327291283e-001,8.7872438670137605e+000
177,13:56:09:240,-4.72E-06,-3.22E-05,0.002931854,0.000377704,0.05430112,0.039729718,0.4775581,0.710783299,7.3165560166715227e-001,8.7946271001650196e+000
178,13:56:09:768,6.08103E-05,1.84486E-05,0.002849758,0.000420776,0.054116934,0.039486235,0.47487779,0.709831995,7.2964656200344880e-001,8.7750312407475466e+000
179,13:56:10:294,4.42497E-05,-5.72E-05,0.002812379,0.000426963,0.053814933,0.039280753,0.471781795,0.709589843,7.2992290877924226e-001,8.7667449724710718e+000
180,13:56:10:821,-9.69E-06,-6.01E-05,0.002894708,0.000382225,0.054080053,0.039575744,0.475861333,0.710399028,7.3179928448249376e-001,8.7992023948789218e+000
181,13:56:11:348,-5.89E-05,3.89178E-05,0.00288146,0.000323213,0.055452073,0.040477458,0.486827066,0.710934664,7.2995392411171767e-001,8.7792401956727222e+000
182,13:56:11:875,-5.37E-05,-3.42E-05,0.002983196,0.000480508,0.057073727,0.041713967,0.501659552,0.709648586,7.3087862454939134e-001,8.7896756784268266e+000
183,13:56:12:401,-5.16E-05,-2.03E-05,0.003159486,0.0004886,0.058335381,0.042782525,0.512772822,0.712239006,7.3338898119352813e-001,8.7900827498729051e+000
184,13:56:12:927,7.81727E-06,0.000104137,0.003129905,0.000449333,0.058597083,0.042731616,0.514214387,0.710282482,7.2924475620472806e-001,8.7754263091304114e+000
185,13:56:13:454,6.53054E-05,1.91626E-05,0.003102218,0.000516683,0.058052489,0.042332794,0.50978181,0.708699171,7.2921583795308875e-001,8.7813945700650820e+000
186,13:56:13:980,-7.43E-05,2.15427E-05,0.002924992,0.000389602,0.057100996,0.041849833,0.501071947,0.71341031,7.3290898031486518e-001,8.7751874923739646e+000
187,13:56:14:508,-7.57E-05,-1.99E-05,0.002925465,0.000378656,0.056136123,0.040977653,0.492889707,0.70994676,7.2996940499136687e-001,8.7802590968980443e+000
188,13:56:15:035,9.58252E-05,-6.25E-05,0.002920734,0.000389364,0.054542492,0.039777706,0.478530883,0.708966826,7.2929755430875831e-001,8.7735427100697869e+000
189,13:56:15:562,-4.26E-05,6.86704E-05,0.002822079,0.000392934,0.053387273,0.038958414,0.468379156,0.710690803,7.2973223615653582e-001,8.7732362736436169e+000
190,13:56:16:088,7.38225E-05,-2.37E-05,0.002783518,0.000382701,0.052823759,0.038556769,0.463466001,0.709906438,7.2991338196228484e-001,8.7738170581625337e+000
191,13:56:16:615,-3.06E-06,-7.73E-06,0.002710187,0.000331779,0.05254576,0.038366735,0.461476235,0.71033204,7.3015853488423943e-001,8.7823686145519755e+000
192,13:56:17:141,-5.37E-05,1.17843E-05,0.002937768,0.000469323,0.05206602,0.038186034,0.458217755,0.711901709,7.3341565478353588e-001,8.8007063687258675e+000
193,13:56:17:667,-5.16E-05,-5.08E-05,0.002748744,0.000280859,0.051181388,0.037351371,0.449771037,0.709593227,7.2978425069941588e-001,8.7877850269026219e+000
194,13:56:18:194,8.05384E-06,4.91526E-05,0.002725326,0.000400073,0.051018856,0.037146803,0.44815253,0.708277362,7.2809947706076739e-001,8.7840567752767171e+000
195,13:56:18:722,-2.39E-05,-3.92E-06,0.002719649,0.000305129,0.051317694,0.037383048,0.449326112,0.709953198,7.2846313145942276e-001,8.7557735449450256e+000
196,13:56:19:249,-2.29E-05,8.35845E-07,0.00277169,0.000393647,0.052278621,0.038119769,0.458549836,0.709429953,7.2916555689010920e-001,8.7712688491172770e+000
197,13:56:19:775,5.72616E-05,-8.03E-05,0.002812143,0.000405784,0.053577589,0.039093206,0.470129006,0.708898445,7.2965593522843242e-001,8.7747323324593864e+000
198,13:56:20:302,-2.41E-05,-7.65E-05,0.003003308,0.000482174,0.055531972,0.040541131,0.487795821,0.70853051,7.3005028004549355e-001,8.7840537208579992e+000
199,13:56:20:828,1.44412E-05,1.36883E-05,0.003085417,0.000326544,0.057757361,0.04209224,0.505823982,0.710471675,7.2877706847243862e-001,8.7577406176540311e+000
200,13:56:21:355,1.56241E-05,7.58111E-05,0.003096065,0.000314408,0.057748909,0.042152672,0.506719857,0.711605341,7.2993018376822016e-001,8.7745356136478314e+000
201,13:56:21:881,-2.36E-05,1.32123E-05,0.003177945,0.000381511,0.058257583,0.042457036,0.510022391,0.710245395,7.2878126879252836e-001,8.7546094542742825e+000
202,13:56:22:408,7.90274E-05,-3.21E-06,0.003038565,0.000305842,0.058288991,0.042690747,0.511779918,0.713088015,7.3239809917218057e-001,8.7800441321743481e+000
203,13:56:22:934,-1.68E-05,4.70104E-05,0.003129905,0.000443621,0.058504283,0.042549988,0.513493844,0.707792239,7.2729696378611142e-001,8.7770298783853100e+000
204,13:56:23:462,1.37315E-05,4.1536E-05,0.003304327,0.000373421,0.058885445,0.043104773,0.517620124,0.712289632,7.3201065243391428e-001,8.7902896928438921e+000
205,13:56:23:989,5.72616E-05,1.65445E-05,0.003298647,0.000301084,0.0599417,0.043720631,0.526345406,0.710385895,7.2938590989705110e-001,8.7809556048554605e+000
206,13:56:24:516,-5.87E-05,5.24849E-05,0.003247051,0.000374848,0.060325346,0.043936155,0.528592231,0.709972567,7.2831999207296405e-001,8.7623572692819955e+000
207,13:56:25:042,3.24208E-05,-5.39E-05,0.003196168,0.000439814,0.060878612,0.044412049,0.53475116,0.708868753,7.2951808312248945e-001,8.7838920502414162e+000
208,13:56:25:569,-9.32E-05,2.5351E-05,0.003350719,0.000370565,0.061895775,0.045203075,0.542383967,0.711725984,7.3030954037565032e-001,8.7628592222243125e+000
209,13:56:26:095,-1.80E-05,-5.83E-06,0.003246104,0.000316788,0.061848584,0.045080161,0.542687226,0.709908602,7.2887944200055677e-001,8.7744487253228485e+000
210,13:56:26:623,4.59058E-05,2.43989E-05,0.003323499,0.000401976,0.062204633,0.045357337,0.546220536,0.709662429,7.2916332333541878e-001,8.7810265307029312e+000
211,13:56:27:148,8.29041E-06,6.27198E-05,0.003312138,0.000308936,0.062613603,0.045671196,0.549809479,0.710860144,7.2941331411939647e-001,8.7809909107017514e+000
212,13:56:27:676,-6.61E-06,-4.18E-05,0.003246104,0.000362475,0.062679722,0.045776714,0.550346294,0.710498185,7.3032733637858649e-001,8.7802925312663724e+000
213,13:56:28:203,2.15384E-05,7.50009E-06,0.003268588,0.000333682,0.061807928,0.045056967,0.542411999,0.709969128,7.2898361944259438e-001,8.7757674033544291e+000
214,13:56:28:729,-5.04E-05,-7.82E-05,0.003225041,0.000377466,0.061488546,0.044888646,0.540678256,0.709201536,7.3003264401217738e-001,8.7931540044431333e+000
215,13:56:29:256,1.66647E-06,-7.15E-05,0.003258174,0.000418396,0.061661774,0.044998625,0.540636052,0.70979228,7.2976533527998055e-001,8.7677667384366345e+000
216,13:56:29:782,-3.93E-05,-6.07E-06,0.003315688,0.000282048,0.060836303,0.044446698,0.53427441,0.711456311,7.3059499056516752e-001,8.7821643148868596e+000
217,13:56:30:309,-3.06E-06,9.31871E-05,0.003170135,0.000377466,0.060513601,0.044200353,0.531596469,0.711482128,7.3042014266673383e-001,8.7847435390278523e+000
218,13:56:30:837,6.98005E-05,8.35845E-07,0.003297937,0.000414589,0.060712045,0.044272267,0.532607053,0.709698283,7.2921720187395711e-001,8.7726752663134171e+000
219,13:56:31:362,0.000108128,1.31186E-06,0.003190488,0.000342724,0.059858456,0.043619198,0.525620862,0.709295314,7.2870569806699359e-001,8.7810628034138993e+000
220,13:56:31:890,4.0701E-05,-5.32E-05,0.003034069,0.000292042,0.058932345,0.043030657,0.517921829,0.710204793,7.3017044377071072e-001,8.7884136880793537e+000
221,13:56:32:416,3.76255E-05,-4.51E-05,0.003118073,0.000414589,0.058656538,0.042866902,0.514619277,0.710688821,7.3081200951444314e-001,8.7734342594456400e+000
222,13:56:32:943,-4.71E-05,0.000111754,0.003129905,0.000475987,0.058535216,0.04278133,0.513706146,0.711734643,7.3086482389863550e-001,8.7760186606804460e+000
223,13:56:33:470,6.15201E-05,8.58082E-05,0.003106004,0.000440528,0.058777632,0.042967542,0.516259467,0.711583133,7.3101859566381888e-001,8.7832640865759775e+000
224,13:56:33:996,-3.85E-05,4.98667E-05,0.003242554,0.000336062,0.06001043,0.043712019,0.5261736,0.710045593,7.2840702781819344e-001,8.7680358793928281e+000
225,13:56:34:523,-4.35E-05,-3.72E-05,0.003192144,0.000372707,0.059666344,0.043523037,0.523464691,0.709764651,7.2944032571777628e-001,8.7731987267805387e+000
226,13:56:35:049,6.86176E-05,2.24948E-05,0.003153096,0.000335348,0.059481283,0.043301807,0.521699309,0.70925262,7.2799046822932001e-001,8.7708147308844318e+000
227,13:56:35:577,-2.70E-05,-9.08E-05,0.003134875,0.000397217,0.060158627,0.044000407,0.528747609,0.710385724,7.3140643233391156e-001,8.7892233328718188e+000
228,13:56:36:102,3.43135E-05,-5.92E-07,0.003277582,0.000388412,0.06080705,0.04445793,0.534724246,0.710861863,7.3113117026994712e-001,8.7937869700086804e+000
229,13:56:36:630,3.50232E-05,-8.77E-05,0.003302907,0.000356764,0.060724615,0.044250286,0.532627183,0.708814789,7.2870427440515606e-001,8.7711907876125768e+000
230,13:56:37:157,4.25937E-05,-1.78E-06,0.003166586,0.000469085,0.060755558,0.044473941,0.534561444,0.710989273,7.3201436489052962e-001,8.7985604147227701e+000
231,13:56:37:683,5.11105E-05,-3.70E-05,0.003267878,0.000357716,0.061069873,0.044593435,0.536309619,0.710315933,7.3020350263635236e-001,8.7819017124164080e+000
232,13:56:38:210,-2.41E-05,-3.87E-05,0.003188831,0.000375324,0.06055203,0.044119844,0.531142345,0.709044182,7.2862700544456960e-001,8.7716686560230475e+000
233,13:56:38:736,8.29041E-06,-1.92E-05,0.003210131,0.000322261,0.05998284,0.043843609,0.526969561,0.711243219,7.3093586045919923e-001,8.7853385731795903e+000
234,13:56:39:263,-3.59E-05,6.01015E-05,0.003139134,0.000352005,0.059680134,0.043496487,0.523217179,0.710479867,7.2882689909543530e-001,8.7670241986513648e+000
235,13:56:39:789,9.86643E-05,-5.20E-05,0.003196168,0.000278003,0.058879402,0.043031852,0.517347456,0.711044267,7.3084730407474496e-001,8.7865610173027182e+000
236,13:56:40:317,6.63442E-06,-1.15E-05,0.003136294,0.00035486,0.058992303,0.042994318,0.516736932,0.710051086,7.2881232920802064e-001,8.7593958488424146e+000
237,13:56:40:844,-2.12E-06,6.54805E-06,0.003052052,0.000298466,0.059136167,0.043243697,0.519708504,0.711806156,7.3125633881366425e-001,8.7883359756246744e+000
238,13:56:41:370,7.95005E-05,1.05942E-05,0.003211077,0.000371041,0.05954853,0.043498401,0.52245532,0.71121291,7.3046976576598854e-001,8.7736057197569046e+000
239,13:56:41:897,-4.47E-05,2.46369E-05,0.003122806,0.000421252,0.059141003,0.04324274,0.519258272,0.711427111,7.3118036851002832e-001,8.7800044699537754e+000
240,13:56:42:424,-3.85E-05,-7.22E-05,0.003094882,0.000334158,0.058827911,0.042983081,0.515820659,0.711038735,7.3065795413269208e-001,8.7682980127961230e+000
241,13:56:42:950,0.000120904,-1.63E-05,0.003016086,0.000281335,0.058470936,0.042647011,0.513404998,0.710158174,7.2937111070412286e-001,8.7805162112784743e+000
242,13:56:43:476,5.93909E-05,-1.92E-05,0.003139844,0.000347008,0.058009977,0.042231262,0.509098133,0.708511544,7.2799997961543705e-001,8.7760443497674565e+000
243,13:56:44:003,0.000116882,-7.02E-06,0.003009934,0.000372469,0.057498771,0.041912877,0.504026421,0.709764299,7.2893517544910391e-001,8.7658641963539505e+000
244,13:56:44:531,-4.38E-05,-6.60E-05,0.003032886,0.000300132,0.057421521,0.041827148,0.504562582,0.708312118,7.2842283966040666e-001,8.7869943487443543e+000
245,13:56:45:056,-2.60E-05,-6.32E-05,0.003052525,0.000316312,0.057132851,0.041732352,0.502029283,0.710183775,7.3044406959212071e-001,8.7870511298186784e+000
246,13:56:45:584,-5.27E-05,-6.30E-06,0.002914109,0.000257065,0.056136365,0.041082875,0.493360078,0.712423504,7.3184067978182088e-001,8.7886003855424732e+000
247,13:56:46:111,-5.11E-05,0.000101756,0.002982013,0.000226373,0.056792635,0.041311732,0.497647095,0.710486593,7.2741354159584315e-001,8.7625287502800315e+000
248,13:56:46:638,9.9464E-06,4.34402E-05,0.003073585,0.000327971,0.057069384,0.04167505,0.500719695,0.71151241,7.3025231671455748e-001,8.7738760032426590e+000
249,13:56:47:164,-2.36E-05,-3.69E-06,0.003036198,0.000326306,0.057268487,0.04173665,0.502671083,0.709487007,7.2878911901825338e-001,8.7774465755787396e+000
250,13:56:47:690,-4.61E-05,5.93875E-05,0.003092989,0.000229466,0.058228834,0.042432425,0.510196603,0.711364722,7.2871844059114521e-001,8.7619237565188968e+000
251,13:56:48:217,1.16024E-05,-0.000118637,0.003076898,0.000236127,0.058952653,0.043026114,0.517622214,0.709967232,7.2984186453067879e-001,8.7803039888161276e+000
252,13:56:48:745,-0.000131513,-9.40E-06,0.003142211,0.000252069,0.059688844,0.043535715,0.523932979,0.71057969,7.2937775161599294e-001,8.7777371251653875e+000
253,13:56:49:271,-2.86E-05,7.12886E-05,0.003260068,0.000226135,0.059691505,0.043591928,0.52453947,0.712011904,7.3028695774481700e-001,8.7875061893811406e+000
254,13:56:49:798,-0.000111643,2.96352E-05,0.003131561,0.000315836,0.059980178,0.043752929,0.52629683,0.710746779,7.2945647565199523e-001,8.7745125982335370e+000
255,13:56:50:325,-1.42E-05,-6.29E-05,0.003238531,0.000324402,0.060190761,0.043841695,0.527600424,0.709146725,7.2837914803123638e-001,8.7654719622011719e+000
256,13:56:50:851,-1.39E-05,-5.49E-05,0.003214391,0.000265631,0.06010724,0.043961951,0.528231456,0.711612804,7.3139194180865696e-001,8.7881502603859136e+000
257,13:56:51:378,3.2894E-05,-0.000106738,0.003128485,0.000345104,0.060085457,0.043805326,0.527087169,0.708973296,7.2905040210901595e-001,8.7722919475614827e+000
258,13:56:51:904,4.82716E-05,1.53544E-05,0.003140081,0.000267296,0.060135801,0.043815136,0.527123173,0.710469101,7.2860318976423855e-001,8.7655467630966246e+000
259,13:56:52:430,4.74186E-06,-0.000112211,0.003322079,0.000341535,0.059777881,0.043675416,0.525926576,0.709410045,7.3062837344454867e-001,8.7980130941474606e+000
260,13:56:52:957,-8.33E-05,-8.30E-07,0.003190251,0.000256827,0.060015028,0.043760585,0.526791071,0.710430194,7.2916046211211849e-001,8.7776526892245741e+000
261,13:56:53:485,3.07648E-05,-1.94E-05,0.003209657,0.000318216,0.059630297,0.043558199,0.524164345,0.710599616,7.3047095152531316e-001,8.7902354310483783e+000
262,13:56:54:010,-5.56E-05,-6.46E-05,0.003110027,0.000385557,0.059555303,0.04352806,0.522782288,0.710624065,7.3088470963494045e-001,8.7780980321610134e+000
263,13:56:54:538,2.65065E-05,1.24983E-05,0.003176998,0.000277766,0.05989306,0.043816093,0.5254959,0.712924798,7.3157213227068985e-001,8.7739030965679223e+000
264,13:56:55:065,5.15837E-05,5.29609E-05,0.003200191,0.00040388,0.060478558,0.044242163,0.530896067,0.712282846,7.3153469617083267e-001,8.7782527963028976e+000
265,13:56:55:592,-1.04E-05,-9.40E-06,0.003177945,0.000198774,0.06045584,0.044118411,0.530247781,0.711609208,7.2976259971422597e-001,8.7708280926054005e+000
266,13:56:56:118,-1.56E-05,4.43922E-05,0.003142684,0.000330827,0.0586911,0.04284754,0.516234107,0.710460512,7.3005174823097030e-001,8.7957817417845661e+000
267,13:56:56:644,-7.33E-05,-6.07E-06,0.003073349,0.000306794,0.057335587,0.041720891,0.502739379,0.708871015,7.2766135908628182e-001,8.7683653829175849e+000
268,13:56:57:171,-1.06E-05,-6.87E-05,0.003022474,0.000404118,0.057136954,0.0417154,0.50170198,0.709445251,7.3009492447982183e-001,8.7806917900844450e+000
269,13:56:57:699,5.253E-05,9.88018E-06,0.003051579,0.000340107,0.057243868,0.041717787,0.502562411,0.709432366,7.2877303250841985e-001,8.7793230314923587e+000
270,13:56:58:225,3.79559E-06,3.53476E-05,0.003039038,0.000372945,0.057180635,0.041708953,0.501490153,0.710462632,7.2942444718465860e-001,8.7702795098499937e+000
271,13:56:58:752,4.28302E-05,-6.25E-05,0.002920734,0.000181882,0.056363438,0.040984572,0.495283085,0.707867926,7.2714819066689240e-001,8.7873115347685058e+000
272,13:56:59:279,-4.56E-05,-8.87E-05,0.003082104,0.000437434,0.055293742,0.040254276,0.484343632,0.707727988,7.2800780666826659e-001,8.7594656008159006e+000
273,13:56:59:805,2.29579E-05,-7.87E-05,0.002863243,0.00045314,0.054514518,0.039811131,0.479108229,0.708680443,7.3028494235824459e-001,8.7886355396192943e+000
274,13:57:00:332,-6.34E-05,-9.40E-06,0.002931854,0.000392934,0.05490116,0.040096487,0.48172774,0.710487325,7.3033953006845576e-001,8.7744546679063422e+000
275,13:57:00:858,1.6807E-05,-6.58E-05,0.002938242,0.000292756,0.054676103,0.039887059,0.479745269,0.709817927,7.2951539852014480e-001,8.7743134511191592e+000
276,13:57:01:384,5.91543E-05,1.08322E-05,0.002942737,0.000342962,0.054483651,0.039801581,0.478880374,0.710602445,7.3052339080752848e-001,8.7894325740488863e+000
277,13:57:01:911,5.34763E-05,-6.07E-06,0.002925702,0.000400073,0.054454955,0.039685314,0.476974123,0.709548921,7.2877324642904318e-001,8.7590582869234481e+000
278,13:57:02:439,-2.36E-06,-2.42E-05,0.002860404,0.000406736,0.054376829,0.039814235,0.478326642,0.71110567,7.3219119750368100e-001,8.7965159663010954e+000
