id,Time,x,y,z
PositionLog0, 20:19:31.963,36901,31275,20799
PositionLog1, 20:19:34.369,36912,31217,20799
PositionLog2, 20:19:37.387,36925,31144,20799
PositionLog3, 20:19:40.394,36938,31071,20799
PositionLog4, 20:19:42.402,36946,31026,20799
PositionLog5, 20:19:45.395,36960,30950,20799
PositionLog6, 20:19:48.414,36973,30880,20799
PositionLog7, 20:19:50.431,36982,30830,20799
PositionLog8, 20:19:53.407,36993,30762,20799
PositionLog9, 20:19:55.423,37002,30710,20799
PositionLog10, 20:19:57.443,37010,30664,20799
PositionLog11, 20:20:00.433,37023,30589,20799
PositionLog12, 20:20:03.423,37035,30521,20799
PositionLog13, 20:20:05.474,37043,30468,20799
PositionLog14, 20:20:08.509,37055,30398,20799
PositionLog15, 20:20:11.462,37066,30327,20799
PositionLog16, 20:20:13.531,37073,30282,20799
PositionLog17, 20:20:16.490,37084,30208,20799
PositionLog18, 20:20:18.521,37090,30157,20799
PositionLog19, 20:20:21.512,37099,30086,20799
PositionLog20, 20:20:24.499,37106,30021,20799
PositionLog21, 20:20:26.525,37111,29969,20799
PositionLog22, 20:20:28.653,37115,29925,20799
PositionLog23, 20:20:31.546,37122,29847,20799
PositionLog24, 20:20:33.572,37126,29803,20799
PositionLog25, 20:20:35.587,37131,29748,20799
PositionLog26, 20:20:38.578,37136,29677,20799
PositionLog27, 20:20:40.597,37141,29624,20799
PositionLog28, 20:20:43.641,37147,29552,20799
PositionLog29, 20:20:46.612,37152,29479,20799
PositionLog30, 20:20:48.670,37157,29426,20799
PositionLog31, 20:20:51.848,37163,29357,20799
PositionLog32, 20:20:54.699,37169,29284,20799
PositionLog33, 20:20:56.756,37173,29236,20799
PositionLog34, 20:20:59.793,37179,29166,20799
PositionLog35, 20:21:01.914,37184,29121,20799
PositionLog36, 20:21:04.789,37192,29048,20799
PositionLog37, 20:21:06.795,37198,28993,20799
PositionLog38, 20:21:09.732,37205,28922,20799
PositionLog39, 20:21:11.752,37210,28878,20799
PositionLog40, 20:21:13.785,37216,28826,20799
PositionLog41, 20:21:15.800,37222,28780,20799
PositionLog42, 20:21:17.826,37228,28727,20799
PositionLog43, 20:21:19.880,37233,28683,20799
PositionLog44, 20:21:22.863,37243,28607,20799
PositionLog45, 20:21:24.877,37249,28561,20799
PositionLog46, 20:21:27.874,37259,28484,20799
PositionLog47, 20:21:29.877,37266,28437,20799
PositionLog48, 20:21:31.914,37274,28387,20799
PositionLog49, 20:21:34.916,37286,28320,20799
PositionLog50, 20:21:36.941,37296,28268,20799
PositionLog51, 20:21:38.942,37306,28221,20799
PositionLog52, 20:21:41.950,37321,28148,20799
PositionLog53, 20:21:43.952,37331,28101,20799
PositionLog54, 20:21:46.005,37341,28050,20799
PositionLog55, 20:21:49.054,37357,27977,20799
PositionLog56, 20:21:51.987,37372,27908,20799
PositionLog57, 20:21:54.050,37383,27855,20799
PositionLog58, 20:21:57.045,37397,27786,20799
PositionLog59, 20:21:59.079,37407,27734,20799
PositionLog60, 20:22:01.084,37415,27689,20799
PositionLog61, 20:22:03.125,37424,27638,20799
PositionLog62, 20:22:05.133,37432,27593,20799
PositionLog63, 20:22:07.153,37438,27543,20799
PositionLog64, 20:22:09.203,37441,27496,20799
PositionLog65, 20:22:12.194,37443,27424,20799
PositionLog66, 20:22:15.289,37444,27356,20799
PositionLog67, 20:22:18.181,37445,27279,20799
PositionLog68, 20:22:20.312,37445,27236,20799
PositionLog69, 20:22:23.257,37447,27160,20799
