Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
918,15:11:07:535,-5.55E-05,1.74027E-05,0.004472188,0.000197962,0.085176579,0.061808665,0.747187064,0.708122674,0.725653299,8.772212665
919,15:11:08:062,3.17932E-05,9.76134E-05,0.004537112,0.000120166,0.085047536,0.061760643,0.746781918,0.709197734,0.726189679,8.780759046
920,15:11:08:588,1.94915E-05,-4.04E-05,0.004458209,0.000117311,0.084553061,0.061400664,0.741856159,0.708552548,0.726179084,8.773853381
921,15:11:09:115,5.61605E-05,2.09728E-05,0.004616023,0.000177025,0.08509014,0.061968919,0.747455626,0.710310733,0.728273792,8.784280112
922,15:11:09:641,-3.61E-05,3.69193E-05,0.004563652,0.000175598,0.085839435,0.062278396,0.753349357,0.708067846,0.725521967,8.776261776
923,15:11:10:169,-7.95E-06,-8.90E-05,0.004555832,0.000144908,0.086773129,0.062989355,0.761324378,0.707872962,0.72590853,8.7737343
924,15:11:10:696,-2.14E-05,-0.00012539,0.00476604,0.000125638,0.087717065,0.063685825,0.770165421,0.707604376,0.726036889,8.78010936
925,15:11:11:222,3.77075E-05,-3.92E-05,0.004855635,0.000192728,0.08856107,0.064313951,0.777474602,0.708083066,0.726210185,8.778965791
926,15:11:11:749,-3.46E-06,-3.69E-05,0.004729067,0.000235078,0.088665546,0.064360798,0.778174993,0.707691129,0.725882839,8.776520617
927,15:11:12:276,1.23944E-05,-7.83E-06,0.004699205,0.00017084,0.088666037,0.064423104,0.778996407,0.708469421,0.726581523,8.785736197
928,15:11:12:802,-4.79E-05,5.97856E-06,0.004811548,0.000224609,0.089926965,0.065376519,0.790191871,0.708682934,0.726995727,8.787040389
929,15:11:13:328,3.81807E-05,3.92993E-05,0.004833354,0.000145622,0.092239067,0.066970798,0.810197289,0.708471497,0.726056757,8.783667439
