Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
125,15:57:17:848,8.74699E-05,-4.56E-05,0.007828147,0.000388463,0.141750846,0.103427008,1.244106749,0.711369411,7.2963943970377687e-001,8.776714803
126,15:57:18:375,-1.83E-05,-1.87E-05,0.007834078,0.00028781,0.143074648,0.104196679,1.254751356,0.710704793,7.2826793939316448e-001,8.769906986
127,15:57:18:903,0.000114676,4.27357E-05,0.007857329,0.000360621,0.143807726,0.104813481,1.261744281,0.711155198,7.2884457641181544e-001,8.77382822
128,15:57:19:430,0.000125086,2.82174E-05,0.007926608,0.000386321,0.145009321,0.105568862,1.270906878,0.710612974,7.2801432286386247e-001,8.764311654
129,15:57:19:956,2.12314E-05,2.67894E-05,0.007864209,0.000420826,0.146326549,0.106675715,1.28452225,0.710931302,7.2902501688335408e-001,8.778463362
130,15:57:20:483,0.000116332,4.63058E-05,0.007908576,0.000345154,0.146413834,0.106646611,1.28532212,0.71058415,7.2839162855580730e-001,8.778693139
131,15:57:21:009,-2.87E-05,4.13077E-05,0.007829334,0.000359194,0.147055771,0.107113112,1.290417929,0.71067303,7.2838428236084884e-001,8.775024055
132,15:57:21:536,1.83383E-06,3.77376E-05,0.007896001,0.000387987,0.145738951,0.106018363,1.278078757,0.709884411,7.2745386479611873e-001,8.769644288
133,15:57:22:062,5.85524E-06,3.22635E-05,0.007991146,0.00035967,0.145684495,0.106052133,1.279266638,0.709964828,7.2795758366015817e-001,8.781076125
134,15:57:22:590,7.09098E-05,2.72654E-05,0.007967181,0.000240461,0.147819305,0.107801523,1.297590307,0.711683958,7.2927905277106397e-001,8.778219525
135,15:57:23:115,-9.99E-06,1.41754E-05,0.008134711,0.000421778,0.149707436,0.10884362,1.31343426,0.709176598,7.2704217914380842e-001,8.773340183
136,15:57:23:643,7.51113E-06,7.3915E-05,0.008165562,0.000412735,0.151075345,0.110214788,1.325518511,0.711848481,7.2953523770387740e-001,8.773890346
137,15:57:24:170,8.69967E-05,5.1066E-05,0.008177191,0.000346106,0.151727987,0.11049942,1.331326179,0.7106844,7.2827315539081583e-001,8.774427215
138,15:57:24:697,-1.24E-06,-3.77E-05,0.00815868,0.00034682,0.150331579,0.109557616,1.320036329,0.710566322,7.2877313303566305e-001,8.780831947
139,15:57:25:223,6.14471E-05,8.22541E-06,0.008062095,0.000255688,0.147996844,0.10790603,1.299534487,0.711299206,7.2911034640997030e-001,8.780825668
140,15:57:25:750,4.72531E-05,3.17875E-05,0.00794725,0.000349914,0.14647514,0.106894267,1.28584205,0.711873906,7.2977754102122150e-001,8.778568525
141,15:57:26:276,-4.12E-05,2.10774E-05,0.007993281,0.00032945,0.145082135,0.105727052,1.273103168,0.711009368,7.2873929297227458e-001,8.775051238
142,15:57:26:802,2.83282E-05,0.000107952,0.008061146,0.000313507,0.145859722,0.106317892,1.280600805,0.711370272,7.2890507699061469e-001,8.779673961
143,15:57:27:329,-2.89E-05,-2.94E-05,0.0079221,0.000355149,0.146355811,0.106718139,1.285304167,0.710884339,7.2916912566135650e-001,8.782050776
144,15:57:27:857,0.000156788,3.36915E-05,0.007984976,0.000325167,0.146967077,0.107047972,1.290042576,0.710618942,7.2838063142334608e-001,8.777765782
145,15:57:28:384,-1.33E-05,-5.56E-05,0.008047857,0.000395602,0.147923202,0.107638579,1.29805588,0.709499024,7.2766528475502146e-001,8.775201339
146,15:57:28:910,1.24788E-05,8.46341E-06,0.008064231,0.000330164,0.148513744,0.108249452,1.304501681,0.710766379,7.2888507844666828e-001,8.783710179
147,15:57:29:437,4.06293E-05,-1.29E-06,0.007991858,0.000402265,0.149135417,0.108633933,1.308669449,0.710446415,7.2842477820640661e-001,8.775041363
148,15:57:29:963,-1.92E-05,2.79794E-05,0.008262157,0.000355386,0.14993633,0.109187353,1.315767677,0.710472253,7.2822479327848888e-001,8.775509447
149,15:57:30:490,-1.66E-05,-3.82E-05,0.00816224,0.00039227,0.149195508,0.108773555,1.30991778,0.710762482,7.2906722492287301e-001,8.779874109
150,15:57:31:016,3.06938E-05,-5.58E-06,0.008192617,0.000319932,0.14971072,0.109144657,1.31418138,0.711122813,7.2903702415716498e-001,8.778138161
151,15:57:31:544,2.19411E-05,-4.87E-05,0.008052841,0.000305417,0.148271534,0.107957548,1.302091736,0.709929991,7.2810704622815270e-001,8.781805267
152,15:57:32:071,-9.76E-06,-7.29E-05,0.007926133,0.000332543,0.148310385,0.108125679,1.302929747,0.710548479,7.2904995125040650e-001,8.785155208
