id,Time,x,y,z
PositionLog127, 16:24:40.352,34785,39691,20613
PositionLog128, 16:24:42.380,34785,39635,20613
PositionLog129, 16:24:44.389,34786,39590,20613
PositionLog130, 16:24:46.484,34787,39533,20613
PositionLog131, 16:24:49.423,34787,39466,20613
PositionLog132, 16:24:52.389,34789,39388,20613
PositionLog133, 16:24:54.424,34790,39341,20613
PositionLog134, 16:24:56.428,34790,39287,20613
PositionLog135, 16:24:59.452,34792,39217,20613
PositionLog136, 16:25:01.504,34793,39163,20613
PositionLog137, 16:25:04.532,34795,39085,20613
PositionLog138, 16:25:07.513,34797,39016,20613
PositionLog139, 16:25:09.551,34800,38962,20613
PositionLog140, 16:25:12.551,34813,38892,20613
PositionLog141, 16:25:15.541,34832,38821,20613
PositionLog142, 16:25:17.575,34843,38776,20613
PositionLog143, 16:25:19.591,34853,38723,20613
PositionLog144, 16:25:21.648,34854,38675,20613
PositionLog145, 16:25:24.623,34838,38603,20613
PositionLog146, 16:25:26.642,34824,38558,20613
PositionLog147, 16:25:28.654,34806,38508,20613
PositionLog148, 16:25:30.668,34790,38464,20613
PositionLog149, 16:25:32.673,34771,38414,20613
PositionLog150, 16:25:34.764,34754,38365,20613
PositionLog151, 16:25:37.716,34733,38297,20613
PositionLog152, 16:25:40.700,34715,38228,20613
PositionLog153, 16:25:42.704,34705,38176,20613
PositionLog154, 16:25:44.724,34698,38130,20613
PositionLog155, 16:25:46.773,34696,38078,20613
PositionLog156, 16:25:49.744,34712,38009,20613
PositionLog157, 16:25:52.756,34733,37936,20613
PositionLog158, 16:25:55.746,34753,37869,20613
PositionLog159, 16:25:57.785,34770,37816,20613
PositionLog160, 16:25:59.820,34783,37774,20613
PositionLog161, 16:26:02.771,34807,37700,20613
PositionLog162, 16:26:04.800,34822,37656,20613
PositionLog163, 16:26:06.908,34839,37604,20613
PositionLog164, 16:26:09.868,34862,37538,20613
PositionLog165, 16:26:12.821,34887,37464,20613
PositionLog166, 16:26:14.826,34903,37419,20613
PositionLog167, 16:26:16.897,34920,37369,20613
PositionLog168, 16:26:19.850,34945,37296,20613
PositionLog169, 16:26:21.862,34960,37252,20613
PositionLog170, 16:26:23.877,34975,37207,20613
PositionLog171, 16:26:25.886,34992,37156,20613
PositionLog172, 16:26:27.913,35007,37112,20613
PositionLog173, 16:26:29.925,35024,37060,20613
PositionLog174, 16:26:31.944,35038,37015,20613
PositionLog175, 16:26:34.009,35054,36964,20613
PositionLog176, 16:26:37.008,35073,36898,20613
PositionLog177, 16:26:39.026,35087,36847,20613
PositionLog178, 16:26:41.963,35101,36774,20613
PositionLog179, 16:26:43.982,35110,36725,20613
PositionLog180, 16:26:45.997,35117,36679,20613
PositionLog181, 16:26:48.023,35125,36626,20613
PositionLog182, 16:26:50.047,35132,36580,20613
PositionLog183, 16:26:52.052,35139,36527,20613
PositionLog184, 16:26:55.048,35150,36457,20613
PositionLog185, 16:26:57.195,35158,36407,20613
PositionLog186, 16:27:00.070,35170,36338,20613
PositionLog187, 16:27:03.107,35183,36260,20613
PositionLog188, 16:27:06.085,35195,36193,20613
PositionLog189, 16:27:09.104,35208,36116,20613
PositionLog190, 16:27:11.189,35217,36060,20613
PositionLog191, 16:27:14.114,35229,35993,20613
PositionLog192, 16:27:16.123,35236,35946,20613
PositionLog193, 16:27:18.173,35245,35893,20613
PositionLog194, 16:27:21.198,35259,35815,20613
PositionLog195, 16:27:23.227,35266,35769,20613
PositionLog196, 16:27:25.237,35274,35724,20613
PositionLog197, 16:27:27.277,35283,35670,20613
PositionLog198, 16:27:30.201,35295,35601,20613
PositionLog199, 16:27:32.232,35304,35547,20613
PositionLog200, 16:27:34.263,35312,35501,20613
PositionLog201, 16:27:37.263,35325,35424,20613
PositionLog202, 16:27:39.296,35334,35370,20613
PositionLog203, 16:27:42.300,35346,35302,20613
PositionLog204, 16:27:44.309,35356,35248,20613
PositionLog205, 16:27:46.325,35364,35202,20613
PositionLog206, 16:27:48.351,35372,35155,20613
PositionLog207, 16:27:50.357,35382,35103,20613
PositionLog208, 16:27:52.382,35390,35057,20613
PositionLog209, 16:27:54.400,35399,35004,20613
PositionLog210, 16:27:56.417,35408,34958,20613
PositionLog211, 16:27:58.435,35417,34905,20613
PositionLog212, 16:28:00.443,35426,34859,20613
PositionLog213, 16:28:02.473,35436,34806,20613
PositionLog214, 16:28:04.489,35445,34759,20613
PositionLog215, 16:28:06.496,35456,34709,20613
PositionLog216, 16:28:08.509,35466,34664,20613
PositionLog217, 16:28:11.517,35484,34589,20613
PositionLog218, 16:28:13.545,35496,34542,20613
PositionLog219, 16:28:15.552,35509,34491,20613
PositionLog220, 16:28:17.574,35520,34445,20613
PositionLog221, 16:28:19.576,35532,34401,20613
PositionLog222, 16:28:22.570,35551,34324,20613
PositionLog223, 16:28:24.588,35563,34280,20613
PositionLog224, 16:28:26.606,35577,34224,20613
PositionLog225, 16:28:28.624,35587,34182,20613
PositionLog226, 16:28:30.649,35600,34129,20613
PositionLog227, 16:28:32.667,35610,34084,20613
PositionLog228, 16:28:34.689,35623,34032,20613
PositionLog229, 16:28:36.799,35632,33987,20613
PositionLog230, 16:28:39.733,35647,33910,20613
PositionLog231, 16:28:41.738,35655,33866,20613
PositionLog232, 16:28:43.769,35663,33811,20613
PositionLog233, 16:28:45.784,35668,33766,20613
PositionLog234, 16:28:47.798,35674,33712,20613
PositionLog235, 16:28:49.834,35679,33666,20613
PositionLog236, 16:28:51.848,35685,33611,20613
PositionLog237, 16:28:53.852,35689,33564,20613
PositionLog238, 16:28:55.977,35693,33519,20613
PositionLog239, 16:28:58.905,35700,33442,20613
PositionLog240, 16:29:00.907,35703,33395,20613
PositionLog241, 16:29:02.916,35708,33341,20613
PositionLog242, 16:29:04.938,35711,33295,20613
PositionLog243, 16:29:07.895,35717,33218,20613
PositionLog244, 16:29:09.917,35720,33171,20613
PositionLog245, 16:29:11.938,35724,33117,20613
PositionLog246, 16:29:14.940,35717,33048,20613
PositionLog247, 16:29:16.941,35714,32995,20613
PositionLog248, 16:29:18.950,35714,32948,20613
PositionLog249, 16:29:21.942,35741,32880,20613
PositionLog250, 16:29:23.977,35764,32841,20613
PositionLog251, 16:29:26.022,35791,32795,20613
