Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
13,15:23:27:851,-2.22497E-05,3.44365E-05,3.14518E-05,-1.99979E-05,-0.000108816,5.22117E-05,-0.000143545,,-4.7981725758125843e-001,1.3191535009402258e+000
14,15:23:28:378,-4.82706E-05,-2.41127E-05,2.62525E-05,-4.99686E-05,2.31024E-06,-1.8387E-05,-0.000103008,,X-7.9589273783429055e+000,-4.4587515174494825e+001
15,15:23:28:904,4.56445E-05,7.54151E-06,-1.22687E-05,-4.68765E-05,5.35817E-06,-2.25727E-06,-4.89556E-05,,-4.2127672879432382e-001,-9.1366154887349680e+000
16,15:23:29:431,7.99482E-05,-5.69558E-05,6.76112E-05,2.59114E-05,-1.6915E-05,-7.65921E-05,-0.000124343,,4.5280541401087522e+000,7.3510596921694384e+000
17,15:23:29:959,-8.44622E-05,1.56337E-05,-1.55772E-05,-3.49834E-05,-5.4268E-06,-3.54515E-05,-2.38251E-05,,6.5326734445680348e+000,4.3902689055118191e+000
18,15:23:30:485,-2.48518E-05,-5.50635E-07,6.123E-05,-2.04736E-05,-4.01255E-05,-6.2091E-07,-2.0743E-05,0.01514765,1.5474224353428252e-002,5.1695380074076891e-001
19,15:23:31:012,-4.35396E-05,-2.21666E-06,-5.03158E-05,-3.75999E-05,3.3259E-05,-5.67232E-05,-8.14346E-05,,-1.7055021656192302e+000,-2.4485001270617008e+000
20,15:23:31:539,-6.05711E-05,-1.91147E-05,4.06688E-05,3.49508E-05,2.59906E-05,3.35313E-06,-7.36113E-05,,1.2901295366443788e-001,-2.8322247815285495e+000
21,15:23:32:065,-4.61416E-05,-2.95866E-05,5.69189E-06,1.30661E-05,4.42035E-06,-1.62831E-05,-0.00014473,,-3.6836791170767742e+000,-3.2741799965673962e+001
22,15:23:32:592,-1.30239E-05,-7.92871E-06,-5.95319E-05,-6.91515E-06,5.41265E-05,-1.72182E-05,1.1738E-05,,-3.1811026276843529e-001,2.1686226070907316e-001
23,15:23:33:118,-9.23895E-06,-1.53067E-05,-2.17215E-05,-2.97504E-05,0.000123532,-1.16079E-05,-6.22318E-05,,-9.3966758046555549e-002,-5.0377202103760266e-001
24,15:23:33:646,9.39066E-05,1.61097E-05,-3.0229E-05,2.44842E-05,2.13014E-05,1.17688E-05,-0.000127662,,5.5248919732297086e-001,-5.9931314141970820e+000
25,15:23:34:173,-2.67442E-05,-3.26806E-05,-2.78658E-05,4.02692E-06,2.55217E-05,-1.37117E-05,-5.29859E-05,,-5.3725827742553567e-001,-2.0761110851484110e+000
26,15:23:34:700,-3.17119E-05,-9.50335E-05,8.76414E-06,-1.42891E-05,-6.00532E-05,-0.000104875,-0.000219399,,1.7463714229115781e+000,3.6534162730259552e+000
27,15:23:35:226,-8.02044E-05,2.3488E-05,-2.64479E-05,-7.85114E-05,1.35642E-05,-1.62831E-05,-2.71443E-05,,-1.2004485996848042e+000,-2.0011673543155557e+000
28,15:23:35:753,1.44173E-05,5.41916E-05,1.13637E-05,-2.15774E-06,4.00584E-05,-8.8027E-06,-0.000114387,,-2.1974644723372000e-001,-2.8554947261967660e+000
29,15:23:36:281,-3.19484E-05,-5.90977E-05,-2.8158E-06,-4.87794E-05,1.60687E-06,-3.96591E-05,-8.30941E-05,,X-2.4681032773748026e+001,-5.1711872995654147e+001
30,15:23:36:806,-4.14106E-05,6.27602E-05,-1.3923E-05,-1.2624E-05,1.47365E-05,3.14056E-05,-0.000166539,,2.1311437773107889e+000,-1.1301107249353011e+001
31,15:23:37:334,8.27872E-05,2.3964E-05,-9.19653E-06,-1.14347E-05,6.65534E-05,3.63149E-05,-0.000106564,,5.4565028623671830e-001,-1.6011748597522255e+000
32,15:23:37:861,8.08945E-05,8.10878E-05,-3.56643E-05,-7.23272E-05,1.59088E-05,4.94064E-05,-0.000146389,,3.1055999792065072e+000,-9.2017895958415732e+000
33,15:23:38:387,-2.05938E-05,-2.48267E-05,2.36528E-05,3.49508E-05,-0.000101548,-9.73776E-06,-0.000143782,0.293442492,9.5892694396003869e-002,1.4158936214132301e+000
34,15:23:38:914,-5.45398E-06,-2.67307E-05,-6.59698E-06,0.000154849,4.2872E-05,-1.53481E-05,-0.000276523,,-3.5799757644625196e-001,-6.4499734623728839e+000
35,15:23:39:440,2.60091E-05,9.82256E-05,2.67251E-05,3.99463E-05,3.279E-05,-6.84108E-05,-0.000174836,,-2.0863293547422503e+000,-5.3319692387390099e+000
36,15:23:39:967,3.19234E-05,7.0655E-06,2.12895E-05,-2.64203E-05,7.64013E-05,4.23931E-05,-0.000183843,,5.5487377080932887e-001,-2.4062857354151301e+000
37,15:23:40:493,-7.31081E-05,4.03868E-05,-3.82638E-05,6.8814E-06,-1.66806E-05,-5.6022E-05,-4.65848E-05,,3.3585210994460373e+000,2.7927613361461732e+000
38,15:23:41:021,-3.88085E-05,-4.12484E-05,-3.9918E-05,3.55118E-06,-1.80873E-05,-5.57882E-05,-8.78354E-05,,3.0843933839666962e+000,4.8562042952056874e+000
39,15:23:41:546,-1.77551E-05,9.03708E-05,-9.43285E-06,3.01932E-05,4.56856E-05,-3.12438E-05,-0.000216792,,-6.8388753181635742e-001,-4.7452982028024699e+000
40,15:23:42:074,-3.0056E-05,5.32396E-05,1.06548E-05,6.40565E-06,-7.71673E-05,-1.16079E-05,-0.000158953,0.304025696,1.5042475318388610e-001,2.0598523947166294e+000
41,15:23:42:601,-3.69161E-05,-6.9767E-06,7.34618E-06,-8.61226E-05,-2.01973E-05,-0.000108148,-0.000107038,,5.3545493133352942e+000,5.2996001414841309e+000
42,15:23:43:128,-8.52927E-06,1.20636E-05,-2.29031E-05,1.11631E-05,6.9836E-05,4.54322E-05,-0.000110831,,6.5055489704154812e-001,-1.5870145128470259e+000
43,15:23:43:654,-9.08488E-05,2.63441E-05,9.33727E-05,-3.18912E-05,8.20286E-05,1.05999E-05,-0.0001004,,1.2922243419689780e-001,-1.2239620844548220e+000
44,15:23:44:180,9.29602E-05,5.72858E-05,2.19985E-05,-2.19008E-05,-2.84031E-05,-3.0075E-05,-6.76845E-05,,1.0588653940190909e+000,2.3829981012735093e+000
45,15:23:44:707,7.79352E-06,1.51577E-05,-0.000118135,0.000114882,5.35817E-06,-0.000106979,-0.000115335,,X-1.9965545899925658e+001,-2.1525042641775428e+001
46,15:23:45:235,-2.49625E-07,-2.74446E-05,-4.10995E-05,-4.92551E-05,0.000124939,4.75573E-06,-0.000165117,,3.8064557388609851e-002,-1.3215815743626202e+000
47,15:23:45:760,-4.37761E-05,-1.38787E-05,8.36825E-05,8.96647E-05,-0.000128273,-7.56571E-05,-0.00022011,1.443002811,5.8981125846512772e-001,1.7159485249377739e+000
48,15:23:46:288,6.96624E-07,2.70581E-05,4.68135E-05,1.25904E-05,-0.000112332,-8.4072E-05,-7.69303E-05,,7.4842214772654003e-001,6.8484554567038758e-001
49,15:23:46:815,-3.66795E-05,0.000105604,-3.96817E-05,-1.16725E-05,8.88285E-05,-2.37635E-05,-0.000175073,,-2.6752139083185011e-001,-1.9709060931875035e+000
50,15:23:47:341,3.02674E-05,-2.69686E-05,-8.24538E-05,-5.85316E-05,5.12372E-06,1.43403E-05,-0.000193325,,2.7987991257610956e+000,-3.7731398159711055e+001
51,15:23:47:868,1.56002E-05,-2.45887E-05,-6.30766E-05,4.08978E-05,5.08439E-05,-1.88545E-05,-0.000158479,,-3.7083144169568899e-001,-3.1169734097908055e+000
52,15:23:48:394,6.37414E-06,3.65786E-05,-9.9055E-06,7.1585E-05,4.14652E-05,-0.000145779,-9.21027E-05,,-3.5156947967658407e+000,-2.2212016303016671e+000
53,15:23:48:921,-4.21202E-05,2.58681E-05,5.72123E-05,9.498E-06,3.30245E-05,-7.21508E-05,-0.000150182,,-2.1847662125348184e+000,-4.5476017815253167e+000
54,15:23:49:447,-2.24862E-05,-7.2425E-05,2.85599E-06,2.16296E-05,-9.77976E-05,-1.3478E-05,-0.000194984,,1.3781506397525878e-001,1.9937538878370591e+000
55,15:23:49:975,2.2224E-05,0.000182015,3.26334E-05,4.39903E-05,-8.4747E-06,-6.25671E-05,-0.000138804,0.893363454,X7.3828036534529318e+000,1.6378595338756227e+001
56,15:23:50:502,7.26142E-05,-4.33903E-05,-9.68683E-05,-1.21483E-05,-6.35698E-05,3.56136E-05,-0.000221059,,-5.6022736648332694e-001,3.4774142858613821e+000
57,15:23:51:029,0.000124663,-4.02964E-05,-6.73301E-05,3.47129E-05,-4.36422E-05,-9.97152E-06,-0.000147812,,2.2848374036227348e-001,3.3869037926652661e+000
58,15:23:51:555,-9.25046E-05,-7.46285E-08,2.85599E-06,8.63342E-05,-1.52738E-05,-6.39696E-05,-0.000246184,,4.1881782766717324e+000,1.6118022577751354e+001
59,15:23:52:082,-4.47223E-05,8.01752E-06,1.43804E-06,-4.53645E-06,-3.54365E-05,-0.000119601,-9.96888E-05,,3.3750712935173857e+000,2.8131639558270507e+000
60,15:23:52:608,-3.83354E-05,-2.69266E-06,-3.94453E-05,3.23341E-05,2.77915E-06,-0.00011516,-0.000127425,,X-4.1437069357919128e+001,-4.5850362796474272e+001
61,15:23:53:134,-2.49625E-07,1.08736E-05,4.96495E-05,1.16389E-05,-1.38671E-05,3.65487E-05,-0.000263724,,-2.6356329665686538e+000,1.9017940320788650e+001
62,15:23:53:661,2.12778E-05,1.15876E-05,-3.63732E-05,-2.95125E-05,-3.91877E-05,1.85481E-05,-0.000183369,,-4.7331516227611720e-001,4.6792553942764039e+000
63,15:23:54:189,4.84834E-05,-2.57787E-05,2.45982E-05,3.01932E-05,8.3201E-05,1.73793E-05,-0.000226273,,2.0888286322742947e-001,-2.7195983986407031e+000
64,15:23:54:716,3.14502E-05,4.08628E-05,-3.59006E-05,5.69203E-06,-6.31009E-05,-8.56894E-06,-8.19087E-05,0.351366673,1.3579729041060770e-001,1.2980588844370591e+000
65,15:23:55:243,-1.30239E-05,2.84862E-05,0.00020328,3.11447E-05,1.60687E-06,2.95354E-05,-0.000251873,,X1.8380755118064098e+001,-1.5674780541255544e+002
66,15:23:55:769,5.70001E-05,2.0674E-06,2.01079E-05,-1.8095E-05,-5.63021E-05,-9.50399E-06,-5.06151E-05,0.479180834,1.6880345654429077e-001,8.9899109141688105e-001
67,15:23:56:296,5.96024E-05,0.000151069,-1.72315E-05,-3.47455E-05,-3.52021E-05,-3.33477E-05,-0.000152553,0.842919741,9.4732082316668809e-001,4.3336312900267915e+000
68,15:23:56:822,-2.69808E-05,-1.43547E-05,4.03761E-06,1.9013E-05,-2.91064E-05,-3.10101E-05,-0.000112253,,1.0654030306025211e+000,3.8566440184059698e+000
69,15:23:57:350,8.75188E-05,6.68066E-05,2.38892E-05,4.28009E-05,1.30953E-05,-0.000101135,-0.000115098,,X-7.7230300850006595e+000,-8.7892560036782292e+000
70,15:23:57:877,-4.50773E-06,5.79999E-05,-3.21195E-05,-5.16337E-05,8.3201E-05,-1.25429E-05,-0.000175073,,-1.5075445376910290e-001,-2.1042114327354784e+000
71,15:23:58:403,-1.5626E-05,-3.50605E-05,-8.96021E-06,-3.99785E-05,-4.59866E-05,-7.21508E-05,-9.30509E-05,,1.5689530907828355e+000,2.0234352825688990e+000
72,15:23:58:930,1.72561E-05,1.51577E-05,-2.36121E-05,6.34968E-05,7.23383E-06,-4.1274E-06,-0.000124817,,-5.7056893809077491e-001,-1.7254659470261792e+001
73,15:23:59:457,7.79352E-06,-9.88412E-05,-2.71569E-05,-4.87794E-05,-0.000101548,-5.81258E-05,-0.000132166,,5.7239417753685251e-001,1.3015075363631305e+000
74,15:23:59:983,-8.02044E-05,-2.95866E-05,-1.87051E-06,1.11631E-05,-5.55988E-05,-0.000104174,-0.00017128,,1.8736729513466488e+000,3.0806381909228353e+000
75,15:24:00:509,5.67635E-05,8.51342E-05,-9.19059E-05,7.27744E-05,3.88861E-05,3.84189E-05,-0.000227459,,9.8798385821170354e-001,-5.8493508912119001e+000
76,15:24:01:036,-3.92816E-05,-1.31647E-05,2.01079E-05,1.99645E-05,-6.94308E-05,2.22885E-05,-0.000225088,,-3.2101688018124197e-001,3.2419061071969972e+000
77,15:24:01:564,1.98584E-05,-1.84007E-05,6.78476E-05,6.23074E-05,-9.33433E-05,-2.02571E-05,-0.00025685,0.551677471,2.1701700119818038e-001,2.7516733069305839e+000
78,15:24:02:091,-1.75185E-05,-9.21777E-05,-3.18832E-05,2.85281E-05,1.21575E-05,-0.000120769,-0.000161561,,X-9.9337809583354915e+000,-1.3289029755814223e+001
79,15:24:02:618,-2.05938E-05,3.41984E-05,4.06688E-05,1.02116E-05,0.000114152,2.76652E-05,-0.000149471,,2.4235370335705500e-001,-1.3094010844919994e+000
80,15:24:03:144,4.96662E-05,-3.22046E-05,8.25008E-05,-1.42891E-05,5.83469E-05,2.25222E-05,-0.000162272,,3.8600561316475884e-001,-2.7811569214655609e+000
81,15:24:03:671,4.63542E-05,4.82412E-05,-2.47937E-05,1.66342E-05,9.60973E-05,2.18429E-06,-0.000167724,,2.2729995056347846e-002,-1.7453571965833494e+000
82,15:24:04:197,-7.97313E-05,8.51342E-05,-5.97682E-05,4.96995E-05,-1.92595E-05,2.18209E-05,-0.000191666,,-1.1329940559997111e+000,9.9517380102083450e+000
83,15:24:04:723,0.000112124,3.44365E-05,-4.60621E-05,-6.75701E-05,-6.00532E-05,-7.86958E-05,-0.000232673,,1.3104345131242254e+000,3.8744527830269773e+000
84,15:24:05:250,-3.17119E-05,0.00010489,-9.49779E-05,6.18316E-05,-1.66806E-05,-2.07246E-05,-9.77922E-05,1.210983497,1.2424418365725394e+000,5.8626499068323712e+000
85,15:24:05:778,-4.51954E-05,1.13496E-05,5.57943E-05,-1.83328E-05,-2.68782E-07,-1.90883E-05,-0.000219636,,X7.1017764808593782e+001,X8.1715492359311793e+002
86,15:24:06:305,-4.92168E-05,-9.52714E-05,9.65386E-07,1.59206E-05,-3.21543E-05,8.96356E-06,-0.000299277,,-2.7876741989628456e-001,9.3075515490936702e+000
87,15:24:06:832,6.26779E-05,7.79935E-05,-6.88886E-07,4.06599E-05,-3.96566E-05,-9.76292E-05,-0.000183606,,2.4618663232147600e+000,4.6299060669435361e+000
88,15:24:07:358,-5.18188E-05,-5.05301E-05,7.5825E-06,6.63514E-05,1.755E-05,-7.42546E-05,-0.000262302,,-4.2310243908518252e+000,-1.4945965011010172e+001
89,15:24:07:885,-7.40543E-05,2.325E-05,-2.88111E-05,9.02226E-06,-0.000110222,3.14156E-07,-8.99691E-05,0.000372446,-2.8501972967784448e-003,8.1624997337818861e-001
90,15:24:08:413,-4.16471E-05,3.96727E-05,6.123E-05,-7.18515E-05,-5.30199E-05,1.05999E-05,-0.000210392,,-1.9992372303429876e-001,3.9681667783129289e+000
91,15:24:08:939,5.17954E-05,-1.67347E-05,1.46723E-05,-6.43941E-06,-7.29474E-05,1.87819E-05,-0.000277946,,-2.5747171837672733e-001,3.8102193564419520e+000
92,15:24:09:466,-3.50237E-05,-6.9767E-06,-4.18085E-05,-8.99283E-05,3.04454E-05,-1.32221E-06,-0.000217029,,-4.3428860665042833e-002,-7.1284631266842133e+000
93,15:24:09:993,-3.56149E-06,1.89658E-05,3.31061E-05,-2.59445E-05,2.41149E-05,4.26268E-05,-0.000172228,,1.7676533732106559e+000,-7.1419662670030082e+000
94,15:24:10:519,-2.03572E-05,4.58611E-05,3.16881E-05,3.35235E-05,-1.31638E-05,6.71737E-05,-9.42363E-05,,-5.1029228953817425e+000,7.1587600253476102e+000
95,15:24:11:046,-3.28947E-05,1.23016E-05,4.91768E-05,-9.76958E-06,6.81947E-05,-9.66942E-05,-8.02492E-05,,-1.4179138688573678e+000,-1.1767666952627180e+000
96,15:24:11:572,3.33428E-05,-0.000113358,-2.05399E-05,4.37524E-05,-9.87353E-05,7.18494E-05,-0.000133114,,-7.2769667170066477e-001,1.3481940713238465e+000
97,15:24:12:100,-2.27228E-05,-6.12396E-05,-0.000124043,-3.95028E-05,-2.37888E-06,-0.000107213,-0.00025211,,X4.5068486702576521e+001,1.0597828662993388e+002
98,15:24:12:627,-0.00010717,9.68356E-06,-5.90593E-05,-1.59542E-05,-1.29293E-05,-7.47221E-05,-0.000283634,,5.7792751438219385e+000,2.1937290824913831e+001
99,15:24:13:153,-7.22749E-07,2.3726E-05,0.000111572,4.35145E-05,-3.87188E-05,0.000103411,-0.000237651,,-2.6708134934204231e+000,6.1378727395949131e+000
100,15:24:13:680,4.94297E-05,3.99107E-05,2.17622E-05,4.2563E-05,-1.71495E-05,-4.1274E-06,-0.000244288,0.419576113,2.4067237792405649e-001,1.4244641523981292e+001
101,15:24:14:207,-0.000143596,-2.83966E-05,-6.36066E-06,-8.8181E-06,7.28842E-05,-0.000203977,-0.000247843,,-2.7986417905956218e+000,-3.4005103659809039e+000
102,15:24:14:733,3.52353E-05,-8.64271E-06,1.32544E-05,4.16115E-05,-1.62116E-05,6.0394E-05,-0.000176969,,-3.7253472166735646e+000,1.0916158414631555e+001
103,15:24:15:260,-4.21202E-05,1.11539E-06,4.03761E-06,9.498E-06,-4.59866E-05,-6.09308E-05,-0.000106564,,1.3249682549487116e+000,2.3172751633103688e+000
104,15:24:15:788,-5.86788E-05,-5.172E-05,-8.41079E-05,-0.000125129,8.20286E-05,-3.05426E-05,-0.000213947,,-3.7234010595977918e-001,-2.6082045397339875e+000
105,15:24:16:314,-3.66795E-05,-5.43379E-05,2.83794E-05,-2.15774E-06,6.296E-06,6.15834E-06,-0.00020731,,9.7813469538035269e-001,-3.2927305507651418e+001
106,15:24:16:841,-2.61524E-06,3.89587E-05,-4.13359E-05,1.87751E-05,-1.41016E-05,-6.30346E-05,-0.000252821,1.385313941,4.4700358256422676e+000,1.7928554909259887e+001
107,15:24:17:368,1.11054E-05,3.56265E-05,4.77588E-05,-9.68259E-05,-4.95033E-05,-5.6957E-05,-0.000216318,1.039743482,1.1505703707869090e+000,4.3697689197120164e+000
108,15:24:17:894,6.69363E-05,-3.00626E-05,-3.99742E-06,3.35235E-05,4.73269E-05,-0.000126847,-0.000164168,,-2.6802233203325128e+000,-3.4688165150943502e+000
109,15:24:18:421,4.71819E-06,-1.07847E-05,2.05805E-05,1.66342E-05,-2.20729E-05,-1.46468E-05,-0.000224614,,6.6356364889432284e-001,1.0175999022727524e+001
110,15:24:18:947,1.11054E-05,1.11116E-05,4.04324E-05,9.73588E-06,-4.73933E-05,1.62104E-05,-0.000238836,,-3.4204042400777568e-001,5.0394521737658078e+000
111,15:24:19:475,-5.44209E-05,-2.26847E-05,-2.33758E-05,-4.66386E-05,-1.50394E-05,1.10675E-05,-0.000149234,,-7.3589963060179620e-001,9.9228837097751494e+000
112,15:24:20:002,-4.61416E-05,1.61097E-05,-9.26148E-05,-1.54784E-05,1.37987E-05,-1.32221E-06,-0.000163694,,-9.5821528483321067e-002,-1.1863045976636116e+001
113,15:24:20:529,5.08491E-05,1.35339E-06,6.69022E-05,-1.11968E-05,-1.55083E-05,3.3042E-05,-0.00018408,,-2.1306040624553662e+000,1.1869797849185582e+001
114,15:24:21:055,2.86114E-05,-2.29227E-05,7.47015E-05,4.82722E-05,3.72449E-05,1.83144E-05,-0.00023291,,4.9172825486549948e-001,-6.2534885586201465e+000
115,15:24:21:582,4.71819E-06,-3.40667E-06,2.81431E-05,-5.02065E-05,-0.000104831,4.49646E-05,-0.000198066,,-4.2892656849186855e-001,1.8893908376077289e+000
116,15:24:22:108,-4.50773E-06,1.03976E-05,-3.59006E-05,-7.86662E-06,-1.62116E-05,-0.000100434,-0.000150419,,6.1951808851039250e+000,9.2784740475987864e+000
117,15:24:22:635,5.27417E-05,4.32429E-05,3.45241E-05,-0.000117756,5.52988E-05,2.71977E-05,-0.000246658,,4.9183128571053530e-001,-4.4604601397210333e+000
118,15:24:23:161,3.23965E-05,1.32537E-05,-4.70639E-06,9.7753E-05,5.41265E-05,-1.53481E-05,-0.000158953,,-2.8355967259440079e-001,-2.9367003950857433e+000
119,15:24:23:689,-5.30016E-05,9.48932E-05,-5.59873E-05,4.2648E-06,-6.42731E-05,-2.49104E-06,-0.00026728,0.05656452,3.8757090875120685e-002,4.1584951460334816e+000
120,15:24:24:216,3.53538E-06,-5.50635E-07,-5.24426E-05,-8.16035E-05,3.30245E-05,-9.43568E-05,-0.000273205,,-2.8571741334497212e+000,-8.2728003445198102e+000
121,15:24:24:742,-5.25285E-05,-4.36283E-05,-0.000112228,2.18675E-05,5.99882E-05,4.6601E-05,-0.000190955,,7.7683670990190801e-001,-3.1832018421869108e+000
122,15:24:25:269,-3.12388E-05,1.20636E-05,1.13637E-05,-1.00074E-05,-0.000177622,5.47922E-07,-0.000239784,-0.016224288,-3.0847581983648874e-003,1.3499659556451171e+000
123,15:24:25:796,-8.05615E-06,5.82379E-05,-0.000128296,1.3304E-05,5.71746E-05,3.44447E-05,-0.00016725,,6.0244753578568899e-001,-2.9252510906856188e+000
124,15:24:26:322,-0.000138156,2.444E-05,-4.65348E-05,0.000110837,-3.96566E-05,0.000115334,-0.000250214,,-2.9083219396782294e+000,6.3095115587488113e+000
125,15:24:26:848,0.000108102,1.51577E-05,9.92814E-05,7.68185E-05,-0.000124054,1.4574E-05,-0.000286004,-0.10273229,-1.1748159664887972e-001,2.3054886502924616e+000
126,15:24:27:377,-6.79041E-05,4.20529E-05,-1.95947E-05,2.18675E-05,-3.4326E-08,-2.02351E-06,-0.00033317,0.948185215,X5.8949776514198000e+001,X9.7060729587363476e+003
127,15:24:27:903,1.20517E-05,0.000110841,-5.52783E-05,0.000161035,3.95895E-05,-6.35021E-05,-0.000198303,,-1.6040121741499871e+000,-5.0089749022523673e+000
128,15:24:28:430,3.16868E-05,1.11539E-06,-7.34741E-05,3.99463E-05,-0.00011538,-1.04391E-05,-0.000256376,0.244154927,9.0475499058116360e-002,2.2220197541813382e+000
129,15:24:28:957,-8.6118E-05,8.25552E-06,-2.10126E-05,-0.000122275,-2.95753E-05,-4.2698E-05,-0.000180999,0.509160568,1.4437023334943335e+000,6.1199231538885783e+000
130,15:24:29:483,-5.70229E-05,3.37224E-05,4.39774E-05,-2.26144E-05,7.24152E-05,1.22363E-05,-0.000261828,,1.6897455202131911e-001,-3.6156489843728017e+000
131,15:24:30:009,-4.16471E-05,-2.21666E-06,-3.87364E-05,-1.64299E-05,7.07739E-05,-4.71393E-05,-0.00024808,,-6.6605527629211092e-001,-3.5052520924023618e+000
132,15:24:30:536,9.9226E-06,-3.98204E-05,-1.3923E-05,-1.8095E-05,4.49822E-05,4.09904E-05,-0.000208022,,9.1125746062705426e-001,-4.6245268295050801e+000
133,15:24:31:064,7.63995E-05,8.06118E-05,-4.52562E-07,6.42104E-05,-7.29474E-05,-3.89579E-05,-0.000243577,0.899390373,5.3405400663950631e-001,3.3390737386436524e+000
134,15:24:31:591,-4.73244E-05,-6.12396E-05,-3.70822E-05,4.2648E-06,-4.36422E-05,2.93016E-05,-0.000271072,,-6.7140698137067012e-001,6.2112411212467240e+000
135,15:24:32:117,3.05039E-05,-4.76742E-05,-5.00795E-05,2.35327E-05,-7.15408E-05,-0.000127548,-0.000221533,,1.7828695843025673e+000,3.0965931910408799e+000
136,15:24:32:644,5.67635E-05,7.58513E-05,8.58096E-05,-5.25006E-06,-5.6771E-05,3.86526E-05,-0.000229355,,-6.8085154771549594e-001,4.0399987173012271e+000
137,15:24:33:171,6.03121E-05,4.70512E-05,-2.59753E-05,8.0149E-05,-4.76277E-05,-2.51661E-05,-0.00016322,1.029021126,5.2839139999026841e-001,3.4269986964297821e+000
138,15:24:33:697,-2.67442E-05,-4.43423E-05,-2.78658E-05,9.73588E-06,5.60022E-05,2.71977E-05,-0.000269176,,4.8565371371585825e-001,-4.8065190217437337e+000
139,15:24:34:225,4.99028E-05,-4.33903E-05,3.92507E-05,3.07544E-06,-8.79514E-05,2.25222E-05,-0.00015279,,-2.5607606702563146e-001,1.7372089799132469e+000
140,15:24:34:750,0.000109285,-1.60207E-05,-3.75548E-05,-2.28523E-05,3.09143E-05,1.57429E-05,-0.000250688,,5.0924189710510426e-001,-8.1091070709330708e+000
141,15:24:35:278,-9.71207E-06,5.16146E-06,-3.28845E-06,8.20521E-05,-7.01341E-05,-1.76857E-05,-0.000244762,0.664232184,2.5216978118876249e-001,3.4899112102349861e+000
142,15:24:35:805,-3.17119E-05,-3.03006E-05,1.06548E-05,6.9444E-05,1.4971E-05,-5.99958E-05,-0.000209918,,-4.0074762637316006e+000,-1.4021664777009102e+001
143,15:24:36:331,-0.000106933,0.000107271,2.08169E-05,7.3726E-05,9.23456E-05,-2.39973E-05,-0.000304018,,-2.5986369037754503e-001,-3.2921728562328934e+000
144,15:24:36:858,1.08689E-05,7.34711E-05,8.72277E-05,-6.09101E-05,-3.66088E-05,2.65182E-06,-0.000195695,,-7.2436885402421089e-002,5.3455894869002911e+000
145,15:24:37:384,2.116E-06,-3.24426E-05,1.60903E-05,9.39467E-05,-6.96653E-05,-1.3478E-05,-0.000234807,,1.9346772019463984e-001,3.3704975925183049e+000
146,15:24:37:911,5.93658E-05,-5.10061E-05,3.92507E-05,-3.49834E-05,2.08325E-05,-7.28521E-05,-0.0003007,,-3.4970448764972941e+000,-1.4434176085413025e+001
