id,Time,x,y,z
PositionLog177, 14:11:10.944,40040,20449,20770
PositionLog178, 14:11:13.736,40032,20511,20770
PositionLog179, 14:11:15.990,40028,20570,20770
PositionLog180, 14:11:18.916,40025,20632,20770
PositionLog181, 14:11:21.781,40022,20707,20770
PositionLog182, 14:11:23.842,40021,20751,20770
PositionLog183, 14:11:25.879,40019,20806,20770
PositionLog184, 14:11:27.894,40018,20849,20770
PositionLog185, 14:11:29.931,40015,20905,20770
PositionLog186, 14:11:33.111,40012,20969,20770
PositionLog187, 14:11:35.808,40003,21046,20770
PositionLog188, 14:11:37.939,39998,21089,20770
PositionLog189, 14:11:39.971,39991,21147,20770
PositionLog190, 14:11:42.025,39986,21188,20770
PositionLog191, 14:11:45.028,39976,21267,20770
PositionLog192, 14:11:47.217,39971,21309,20770
PositionLog193, 14:11:50.041,39960,21388,20770
PositionLog194, 14:11:52.991,39951,21463,20770
PositionLog195, 14:11:56.191,39942,21530,20770
PositionLog196, 14:11:59.019,39931,21611,20770
PositionLog197, 14:12:02.056,39921,21686,20770
PositionLog198, 14:12:04.344,39914,21731,20770
PositionLog199, 14:12:07.068,39904,21810,20770
PositionLog200, 14:12:10.044,39895,21877,20770
PositionLog201, 14:12:12.257,39886,21937,20770
PositionLog202, 14:12:15.072,39877,22000,20770
PositionLog203, 14:12:17.076,39870,22055,20770
PositionLog204, 14:12:19.101,39863,22098,20770
PositionLog205, 14:12:21.208,39855,22155,20770
PositionLog206, 14:12:24.362,39846,22221,20770
PositionLog207, 14:12:27.091,39835,22295,20770
PositionLog208, 14:12:29.361,39829,22342,20770
PositionLog209, 14:12:32.233,39818,22417,20770
PositionLog210, 14:12:35.238,39806,22496,20770
PositionLog211, 14:12:38.448,39797,22561,20770
PositionLog212, 14:12:41.304,39785,22642,20770
PositionLog213, 14:12:44.271,39776,22706,20770
PositionLog214, 14:12:46.506,39768,22761,20770
PositionLog215, 14:12:49.175,39758,22827,20770
PositionLog216, 14:12:51.322,39750,22880,20770
PositionLog217, 14:12:53.329,39744,22926,20770
PositionLog218, 14:12:55.388,39735,22981,20770
PositionLog219, 14:12:57.592,39729,23026,20770
PositionLog220, 14:13:00.334,39718,23101,20770
PositionLog221, 14:13:03.331,39707,23171,20770
PositionLog222, 14:13:05.547,39700,23222,20770
PositionLog223, 14:13:08.328,39690,23290,20770
PositionLog224, 14:13:10.409,39682,23343,20770
PositionLog225, 14:13:12.415,39675,23388,20770
PositionLog226, 14:13:14.430,39667,23441,20770
PositionLog227, 14:13:17.601,39657,23510,20770
PositionLog228, 14:13:20.454,39646,23584,20770
PositionLog229, 14:13:23.422,39634,23662,20770
PositionLog230, 14:13:25.644,39627,23704,20770
PositionLog231, 14:13:28.519,39615,23784,20770
PositionLog232, 14:13:31.494,39605,23849,20770
PositionLog233, 14:13:33.704,39597,23901,20770
PositionLog234, 14:13:36.556,39586,23970,20770
PositionLog235, 14:13:39.520,39574,24046,20770
PositionLog236, 14:13:41.732,39566,24093,20770
PositionLog237, 14:13:44.550,39554,24168,20770
PositionLog238, 14:13:46.555,39547,24215,20770
PositionLog239, 14:13:48.574,39538,24267,20770
PositionLog240, 14:13:50.599,39530,24314,20770
PositionLog241, 14:13:53.782,39518,24388,20770
PositionLog242, 14:13:56.620,39504,24466,20770
PositionLog243, 14:13:58.640,39497,24508,20770
PositionLog244, 14:14:00.644,39485,24562,20770
PositionLog245, 14:14:03.666,39469,24627,20770
PositionLog246, 14:14:06.841,39448,24707,20770
PositionLog247, 14:14:09.730,39432,24766,20770
PositionLog248, 14:14:12.758,39411,24840,20770
PositionLog249, 14:14:15.770,39391,24914,20770
PositionLog250, 14:14:18.777,39374,24979,20770
PositionLog251, 14:14:21.190,39360,25032,20770
PositionLog252, 14:14:23.770,39345,25097,20770
PositionLog253, 14:14:25.824,39334,25149,20770
PositionLog254, 14:14:29.014,39322,25215,20770
PositionLog255, 14:14:31.843,39317,25290,20770
PositionLog256, 14:14:34.025,39323,25353,20770
PositionLog257, 14:14:37.055,39331,25412,20770
PositionLog258, 14:14:39.817,39342,25485,20770
PositionLog259, 14:14:42.802,39352,25553,20770
PositionLog260, 14:14:45.048,39359,25607,20770
PositionLog261, 14:14:47.890,39360,25684,20770
PositionLog262, 14:14:49.897,39358,25726,20770
PositionLog263, 14:14:51.956,39354,25784,20770
PositionLog264, 14:14:54.942,39349,25848,20770
PositionLog265, 14:14:57.140,39344,25909,20770
PositionLog266, 14:14:59.830,39339,25968,20770
PositionLog267, 14:15:02.247,39334,26024,20770
PositionLog268, 14:15:04.954,39328,26092,20770
PositionLog269, 14:15:06.980,39323,26145,20770
PositionLog270, 14:15:10.181,39314,26229,20770
PositionLog271, 14:15:13.003,39308,26291,20770
PositionLog272, 14:15:15.016,39302,26347,20770
PositionLog273, 14:15:18.065,39295,26416,20770
PositionLog274, 14:15:20.147,39290,26470,20770
PositionLog275, 14:15:23.227,39283,26537,20770
PositionLog276, 14:15:26.016,39275,26613,20770
PositionLog277, 14:15:28.155,39270,26670,20770
PositionLog278, 14:15:31.171,39263,26738,20770
PositionLog279, 14:15:33.346,39257,26798,20770
PositionLog280, 14:15:36.172,39251,26858,20770
PositionLog281, 14:15:38.231,39246,26914,20770
PositionLog282, 14:15:41.217,39240,26979,20770
PositionLog283, 14:15:43.247,39235,27037,20770
PositionLog284, 14:15:45.345,39232,27078,20770
PositionLog285, 14:15:47.347,39228,27135,20770
PositionLog286, 14:15:49.394,39228,27174,20770
PositionLog287, 14:15:52.627,39236,27254,20770
PositionLog288, 14:15:55.359,39242,27308,20770
PositionLog289, 14:15:57.373,39246,27360,20770
PositionLog290, 14:15:59.550,39245,27400,20770
PositionLog291, 14:16:02.421,39231,27480,20770
PositionLog292, 14:16:04.601,39223,27519,20770
PositionLog293, 14:16:07.594,39207,27597,20770
PositionLog294, 14:16:10.470,39190,27672,20770
PositionLog295, 14:16:12.656,39178,27724,20770
PositionLog296, 14:16:15.459,39162,27791,20770
PositionLog297, 14:16:17.500,39151,27838,20770
PositionLog298, 14:16:20.649,39133,27915,20770
PositionLog299, 14:16:23.405,39119,27977,20770
PositionLog300, 14:16:25.457,39107,28032,20770
PositionLog301, 14:16:28.481,39093,28097,20770
PositionLog302, 14:16:30.627,39081,28156,20770
PositionLog303, 14:16:33.418,39071,28216,20770
PositionLog304, 14:16:35.455,39063,28271,20770
PositionLog305, 14:16:37.548,39058,28314,20770
PositionLog306, 14:16:39.892,39050,28378,20770
PositionLog307, 14:16:42.507,39044,28438,20770
PositionLog308, 14:16:44.535,39038,28491,20770
PositionLog309, 14:16:47.579,39031,28557,20770
PositionLog310, 14:16:49.751,39025,28619,20770
PositionLog311, 14:16:52.576,39019,28680,20770
PositionLog312, 14:16:54.586,39014,28737,20770
PositionLog313, 14:16:56.610,39009,28782,20770
PositionLog314, 14:16:58.692,39004,28838,20770
PositionLog315, 14:17:01.535,38998,28903,20770
PositionLog316, 14:17:03.854,38993,28965,20770
PositionLog317, 14:17:06.654,38987,29027,20770
PositionLog318, 14:17:08.689,38982,29084,20770
PositionLog319, 14:17:10.715,38978,29129,20770
PositionLog320, 14:17:12.936,38973,29189,20770
PositionLog321, 14:17:15.754,38967,29249,20770
PositionLog322, 14:17:17.808,38961,29306,20770
PositionLog323, 14:17:20.999,38955,29371,20770
PositionLog324, 14:17:23.812,38947,29446,20770
PositionLog325, 14:17:25.812,38942,29490,20770
PositionLog326, 14:17:27.818,38936,29543,20770
PositionLog327, 14:17:29.838,38932,29588,20770
PositionLog328, 14:17:33.005,38924,29663,20770
PositionLog329, 14:17:35.739,38916,29732,20770
PositionLog330, 14:17:37.782,38910,29784,20770
PositionLog331, 14:17:39.785,38906,29830,20770
PositionLog332, 14:17:41.811,38899,29887,20770
PositionLog333, 14:17:43.817,38895,29930,20770
PositionLog334, 14:17:45.865,38888,29988,20770
PositionLog335, 14:17:48.712,38881,30053,20770
PositionLog336, 14:17:50.848,38875,30111,20770
PositionLog337, 14:17:54.025,38867,30179,20770
PositionLog338, 14:17:56.872,38858,30254,20770
PositionLog339, 14:17:59.928,38849,30335,20770
PositionLog340, 14:18:02.066,38844,30379,20770
PositionLog341, 14:18:04.916,38835,30459,20770
PositionLog342, 14:18:07.842,38826,30525,20770
PositionLog343, 14:18:09.878,38819,30579,20770
PositionLog344, 14:18:11.917,38813,30623,20770
PositionLog345, 14:18:13.948,38806,30677,20770
PositionLog346, 14:18:16.923,38797,30743,20770
PositionLog347, 14:18:18.968,38790,30796,20770
PositionLog348, 14:18:20.981,38783,30840,20770
PositionLog349, 14:18:23.078,38774,30895,20770
PositionLog350, 14:18:26.008,38763,30960,20770
PositionLog351, 14:18:28.213,38753,31017,20770
PositionLog352, 14:18:31.082,38741,31076,20770
PositionLog353, 14:18:34.221,38725,31158,20770
PositionLog354, 14:18:36.426,38713,31213,20770
PositionLog355, 14:18:39.128,38701,31272,20770
PositionLog356, 14:18:41.456,38688,31332,20770
PositionLog357, 14:18:44.169,38675,31392,20770
PositionLog358, 14:18:46.183,38662,31448,20770
PositionLog359, 14:18:49.079,38647,31513,20770
PositionLog360, 14:18:51.421,38633,31575,20770
PositionLog361, 14:18:54.267,38620,31633,20770
PositionLog362, 14:18:57.241,38601,31713,20770
PositionLog363, 14:18:59.398,38592,31754,20770
PositionLog364, 14:19:02.281,38573,31833,20770
PositionLog365, 14:19:04.428,38563,31875,20770
PositionLog366, 14:19:07.471,38543,31958,20770
PositionLog367, 14:19:10.446,38526,32031,20770
PositionLog368, 14:19:13.228,38512,32091,20770
PositionLog369, 14:19:15.417,38498,32149,20770
PositionLog370, 14:19:18.196,38477,32204,20770
PositionLog371, 14:19:20.453,38455,32254,20770
PositionLog372, 14:19:23.284,38433,32309,20770
PositionLog373, 14:19:25.302,38422,32356,20770
PositionLog374, 14:19:27.337,38420,32399,20770
PositionLog375, 14:19:30.301,38423,32478,20770
PositionLog376, 14:19:32.340,38427,32519,20770
PositionLog377, 14:19:35.355,38432,32596,20770
PositionLog378, 14:19:37.495,38434,32638,20770
PositionLog379, 14:19:40.331,38435,32719,20770
PositionLog380, 14:19:42.426,38430,32763,20770
PositionLog381, 14:19:45.393,38417,32838,20770
PositionLog382, 14:19:47.445,38408,32887,20770
PositionLog383, 14:19:50.622,38396,32954,20770
PositionLog384, 14:19:53.481,38380,33033,20770
PositionLog385, 14:19:56.525,38365,33107,20770
PositionLog386, 14:19:58.646,38354,33160,20770
PositionLog387, 14:20:01.532,38340,33228,20770
PositionLog388, 14:20:03.666,38329,33282,20770
PositionLog389, 14:20:06.600,38314,33352,20770
PositionLog390, 14:20:09.574,38300,33417,20770
PositionLog391, 14:20:11.585,38288,33471,20770
PositionLog392, 14:20:14.581,38274,33538,20770
PositionLog393, 14:20:16.767,38261,33597,20770
PositionLog394, 14:20:19.572,38247,33659,20770
PositionLog395, 14:20:21.875,38234,33720,20770
PositionLog396, 14:20:24.612,38221,33778,20770
PositionLog397, 14:20:26.698,38209,33835,20770
PositionLog398, 14:20:29.838,38196,33899,20770
PositionLog399, 14:20:32.654,38179,33977,20770
PositionLog400, 14:20:34.699,38170,34021,20770
PositionLog401, 14:20:36.711,38158,34078,20770
PositionLog402, 14:20:38.716,38150,34120,20770
PositionLog403, 14:20:41.797,38135,34196,20770
PositionLog404, 14:20:44.768,38122,34263,20770
PositionLog405, 14:20:47.029,38113,34316,20770
PositionLog406, 14:20:49.786,38102,34382,20770
PositionLog407, 14:20:51.823,38097,34435,20770
PositionLog408, 14:20:53.971,38094,34481,20770
PositionLog409, 14:20:57.054,38089,34557,20770
PositionLog410, 14:20:59.864,38087,34625,20770
PositionLog411, 14:21:02.764,38084,34701,20770
PositionLog412, 14:21:04.976,38081,34761,20770
PositionLog413, 14:21:07.808,38078,34823,20770
PositionLog414, 14:21:09.809,38074,34879,20770
PositionLog415, 14:21:13.010,38066,34943,20770
PositionLog416, 14:21:15.951,38054,35018,20770
PositionLog417, 14:21:18.819,38039,35085,20770
PositionLog418, 14:21:22.025,38023,35161,20770
PositionLog419, 14:21:24.875,38005,35234,20770
PositionLog420, 14:21:27.866,37989,35302,20770
PositionLog421, 14:21:30.116,37977,35352,20770
PositionLog422, 14:21:32.962,37961,35419,20770
PositionLog423, 14:21:35.945,37945,35491,20770
PositionLog424, 14:21:38.182,37932,35550,20770
PositionLog425, 14:21:40.956,37919,35610,20770
PositionLog426, 14:21:44.159,37907,35683,20770
PositionLog427, 14:21:46.956,37898,35754,20770
PositionLog428, 14:21:49.001,37892,35806,20770
PositionLog429, 14:21:52.180,37884,35875,20770
PositionLog430, 14:21:55.052,37875,35956,20770
PositionLog431, 14:21:58.041,37867,36029,20770
PositionLog432, 14:22:01.228,37859,36097,20770
PositionLog433, 14:22:04.036,37848,36175,20770
PositionLog434, 14:22:06.114,37841,36219,20770
PositionLog435, 14:22:09.250,37826,36292,20770
PositionLog436, 14:22:11.955,37808,36364,20770
PositionLog437, 14:22:14.134,37796,36406,20770
PositionLog438, 14:22:16.200,37781,36459,20770
PositionLog439, 14:22:19.346,37762,36525,20770
PositionLog440, 14:22:22.180,37740,36598,20770
PositionLog441, 14:22:24.350,37727,36642,20770
PositionLog442, 14:22:27.439,37705,36716,20770
PositionLog443, 14:22:30.143,37684,36792,20770
PositionLog444, 14:22:32.461,37672,36835,20770
PositionLog445, 14:22:35.313,37652,36911,20770
PositionLog446, 14:22:37.389,37643,36951,20770
PositionLog447, 14:22:39.391,37633,36994,20770
PositionLog448, 14:22:41.472,37625,37046,20770
PositionLog449, 14:22:44.408,37616,37119,20770
PositionLog450, 14:22:47.203,37610,37186,20770
PositionLog451, 14:22:49.379,37606,37236,20770
PositionLog452, 14:22:51.392,37603,37281,20770
PositionLog453, 14:22:53.428,37599,37334,20770
PositionLog454, 14:22:56.443,37596,37408,20770
PositionLog455, 14:22:58.525,37594,37461,20770
PositionLog456, 14:23:01.624,37591,37529,20770
PositionLog457, 14:23:04.455,37588,37606,20770
PositionLog458, 14:23:07.423,37586,37678,20770
PositionLog459, 14:23:09.652,37585,37730,20770
PositionLog460, 14:23:12.495,37582,37807,20770
PositionLog461, 14:23:15.492,37580,37876,20770
PositionLog462, 14:23:17.707,37578,37925,20770
PositionLog463, 14:23:20.551,37575,37993,20770
PositionLog464, 14:23:22.752,37573,38046,20770
PositionLog465, 14:23:25.580,37569,38117,20770
PositionLog466, 14:23:27.598,37567,38170,20770
PositionLog467, 14:23:29.605,37565,38217,20770
PositionLog468, 14:23:31.837,37562,38269,20770
PositionLog469, 14:23:34.657,37559,38341,20770
PositionLog470, 14:23:36.686,37557,38393,20770
PositionLog471, 14:23:38.717,37555,38440,20770
PositionLog472, 14:23:41.704,37551,38516,20770
PositionLog473, 14:23:43.919,37549,38562,20770
PositionLog474, 14:23:46.764,37546,38641,20770
PositionLog475, 14:23:48.775,37544,38693,20770
PositionLog476, 14:23:50.786,37541,38741,20770
PositionLog477, 14:23:52.917,37539,38795,20770
PositionLog478, 14:23:56.046,37536,38862,20770
PositionLog479, 14:23:58.901,37533,38941,20770
PositionLog480, 14:24:01.877,37529,39015,20770
PositionLog481, 14:24:04.096,37527,39062,20770
PositionLog482, 14:24:06.893,37524,39137,20770
PositionLog483, 14:24:09.099,37522,39183,20770
PositionLog484, 14:24:11.930,37519,39262,20770
PositionLog485, 14:24:14.027,37517,39306,20770
PositionLog486, 14:24:17.138,37513,39382,20770
PositionLog487, 14:24:19.984,37510,39452,20770
PositionLog488, 14:24:22.229,37508,39506,20770
PositionLog489, 14:24:25.098,37504,39585,20770
PositionLog490, 14:24:28.086,37501,39653,20770
PositionLog491, 14:24:30.325,37499,39709,20770
PositionLog492, 14:24:33.143,37495,39776,20770
PositionLog493, 14:24:36.063,37492,39853,20770
PositionLog494, 14:24:38.275,37490,39899,20770
PositionLog495, 14:24:41.084,37486,39975,20770
PositionLog496, 14:24:43.086,37484,40023,20770
PositionLog497, 14:24:45.117,37481,40076,20770
PositionLog498, 14:24:48.128,37478,40148,20770
PositionLog499, 14:24:51.336,37475,40220,20770
PositionLog500, 14:24:54.143,37472,40294,20770
PositionLog501, 14:24:56.153,37471,40339,20770
PositionLog502, 14:24:58.162,37468,40392,20770
PositionLog503, 14:25:00.386,37465,40437,20770
PositionLog504, 14:25:03.205,37457,40512,20770
PositionLog505, 14:25:06.267,37444,40579,20770
PositionLog506, 14:25:08.399,37427,40626,20770
PositionLog507, 14:25:11.209,37398,40684,20770
PositionLog508, 14:25:13.419,37373,40730,20770
PositionLog509, 14:25:16.232,37339,40790,20770
PositionLog510, 14:25:18.329,37311,40840,20770
PositionLog511, 14:25:21.474,37282,40896,20770
PositionLog512, 14:25:24.192,37255,40963,20770
PositionLog513, 14:25:26.605,37244,41018,20770
PositionLog514, 14:25:29.302,37240,41080,20770
PositionLog515, 14:25:31.332,37241,41131,20770
PositionLog516, 14:25:34.207,37243,41196,20770
PositionLog517, 14:25:36.382,37247,41247,20770
PositionLog518, 14:25:38.412,37250,41290,20770
PositionLog519, 14:25:40.416,37255,41343,20770
PositionLog520, 14:25:43.616,37264,41412,20770
PositionLog521, 14:25:46.450,37275,41487,20770
PositionLog522, 14:25:48.519,37282,41532,20770
PositionLog523, 14:25:51.666,37294,41607,20770
PositionLog524, 14:25:54.471,37306,41683,20770
PositionLog525, 14:25:56.472,37314,41727,20770
PositionLog526, 14:25:58.566,37321,41772,20770
PositionLog527, 14:26:01.490,37332,41847,20770
PositionLog528, 14:26:03.699,37339,41893,20770
PositionLog529, 14:26:06.511,37349,41968,20770
PositionLog530, 14:26:08.512,37352,42015,20770
PositionLog531, 14:26:10.527,37356,42065,20770
PositionLog532, 14:26:12.553,37358,42110,20770
PositionLog533, 14:26:15.549,37362,42184,20770
PositionLog534, 14:26:17.559,37364,42231,20770
PositionLog535, 14:26:19.565,37366,42283,20770
PositionLog536, 14:26:21.570,37368,42330,20770
PositionLog537, 14:26:23.587,37370,42382,20770
PositionLog538, 14:26:26.581,37371,42452,20770
PositionLog539, 14:26:29.776,37373,42528,20770
PositionLog540, 14:26:32.613,37374,42604,20770
PositionLog541, 14:26:35.643,37374,42673,20770
PositionLog542, 14:26:38.830,37374,42749,20770
PositionLog543, 14:26:41.804,37372,42816,20770
PositionLog544, 14:26:44.706,37370,42890,20770
PositionLog545, 14:26:46.837,37367,42934,20770
PositionLog546, 14:26:49.666,37361,43010,20770
PositionLog547, 14:26:52.680,37353,43084,20770
PositionLog548, 14:26:54.878,37347,43129,20770
PositionLog549, 14:26:57.747,37338,43206,20770
PositionLog550, 14:27:00.736,37329,43274,20770
PositionLog551, 14:27:02.949,37322,43327,20770
PositionLog552, 14:27:05.842,37311,43403,20770
PositionLog553, 14:27:08.792,37302,43471,20770
PositionLog554, 14:27:12.058,37292,43547,20770
PositionLog555, 14:27:14.898,37281,43623,20770
PositionLog556, 14:27:17.886,37272,43692,20770
PositionLog557, 14:27:20.115,37266,43745,20770
PositionLog558, 14:27:22.798,37258,43814,20770
