Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
1241,14:13:42:538,3.53E-05,-3.85E-05,0.006703733,0.000189286,0.122787719,0.088721556,1.071896769,0.706849896,0.722560504,8.729674113,
1242,14:13:43:065,-6.37E-05,1.62E-05,0.006530323,0.000236395,0.122799199,0.08904179,1.073731323,0.708858878,0.725100737,8.743797463,
1243,14:13:43:592,-1.04E-05,-1.97E-05,0.006673087,0.000190951,0.12536672,0.090538025,1.094687613,0.70648748,0.72218548,8.731883658,
1244,14:13:44:118,-2.15E-05,-2.90E-05,0.007015473,0.00021403,0.129341657,0.093597907,1.130127761,0.70759922,0.723648587,8.737538899,
1245,14:13:44:644,6.39E-05,-4.78E-05,0.006804705,0.000259951,0.127725665,0.09233884,1.115834795,0.706733509,0.722946634,8.73618309,
1246,14:13:45:171,1.44E-05,2.24E-05,0.006671425,0.000301591,0.124891589,0.090393685,1.090360924,0.707942408,0.723777205,8.730459241,
1247,14:13:45:697,7.33E-06,-9.33E-05,0.006837256,0.000182148,0.127657959,0.092344967,1.115752159,0.707032409,0.72337806,8.740169169,
1248,14:13:46:225,8.31E-05,1.72E-05,0.006951311,0.000271848,0.130043036,0.094080558,1.137215359,0.707139461,0.723457102,8.744915511,
1249,14:13:46:752,-3.79E-05,1.93E-05,0.006818486,0.00020713,0.12818998,0.092640872,1.119348815,0.707109633,0.72268419,8.731952491,
1250,14:13:47:278,3.98E-05,-6.26E-05,0.006851037,0.000226402,0.128248221,0.092985488,1.12213675,0.708273237,0.725043101,8.749725642,
1251,14:13:47:805,5.43E-06,-4.95E-05,0.006806844,0.000174535,0.12856173,0.093089042,1.12321166,0.708080933,0.724080506,8.736749741,
1252,14:13:48:332,-5.47E-05,-4.52E-05,0.00724435,0.000329193,0.134339355,0.097203943,1.173737496,0.707163624,0.723570119,8.7371083,
1253,14:13:48:858,-6.79E-05,-1.66E-05,0.007140006,0.000230209,0.132542173,0.095809666,1.157450495,0.707050121,0.72286174,8.732695935,
1254,14:13:49:384,0.00010082,2.72E-05,0.007035673,0.00026471,0.133055663,0.096278147,1.161630442,0.707945638,0.723593003,8.730409651,
1255,14:13:49:911,5.30E-05,3.07E-05,0.007042802,0.00020142,0.132794501,0.096119741,1.161717313,0.707644818,0.723823199,8.748233587,
1256,14:13:50:437,1.82E-05,-2.52E-05,0.007112674,0.000185717,0.132807783,0.095979545,1.158996128,0.707222434,0.72269518,8.726869027,
1257,14:13:50:965,-3.39E-05,1.76E-05,0.007168527,0.000254954,0.134331575,0.097225535,1.172678367,0.708144562,0.723772759,8.729729889,
1258,14:13:51:492,9.51E-05,0.000134096,0.007090809,0.000794025,0.131577019,0.095389753,1.149813046,0.707820388,0.724972744,8.738707191,
1259,14:13:52:018,2.72E-05,4.67E-05,0.006997887,0.000242106,0.129591416,0.093475933,1.130430736,0.706148412,0.72131269,8.723037126,
1260,14:13:52:545,4.05E-05,-0.000118783,0.006821337,0.000106969,0.128097001,0.092614443,1.119759521,0.70673361,0.723002432,8.741496801,
1261,14:13:53:072,-7.50E-05,-6.57E-05,0.006695656,0.000152647,0.126167915,0.091305324,1.102762228,0.707521355,0.723681008,8.740433174,
1262,14:13:53:598,3.10E-05,6.58E-05,0.006931588,0.000158357,0.129207292,0.093245006,1.127698823,0.706639928,0.721669837,8.727826447,
1263,14:13:54:125,-4.45E-05,-2.74E-05,0.006834643,0.000141465,0.127637224,0.092328546,1.115534659,0.707448649,0.723366925,8.739885022,
1264,14:13:54:651,6.53E-05,-8.05E-05,0.006859591,0.000293739,0.130044288,0.094060463,1.136820825,0.70662068,0.723295617,8.741797475,
1265,14:13:55:177,2.59E-06,-2.76E-05,0.007022602,0.000179293,0.131761267,0.095199609,1.150736697,0.706779838,0.72251589,8.733497524,
1266,14:13:55:703,2.01E-05,6.81E-05,0.007393873,0.000193093,0.136642439,0.09882775,1.193274168,0.707912302,0.723258098,8.73282255,
1267,14:13:56:230,1.85E-05,8.17E-05,0.007217253,0.000229495,0.137098736,0.098955544,1.196240217,0.706722404,0.72178305,8.725392042,
1268,14:13:56:758,-0.000104614,-1.35E-05,0.00720204,0.000221882,0.133875159,0.096948316,1.169965814,0.708108279,0.724169565,8.739230057,
1269,14:13:57:283,4.25E-06,-8.69E-05,0.007100315,0.000163829,0.134857572,0.097535961,1.177638251,0.707356011,0.72325165,8.732459257,
1270,14:13:57:811,1.25E-05,2.62E-05,0.007449029,0.000175963,0.138493964,0.100088144,1.209996187,0.707074303,0.722689576,8.736815335,
1271,14:13:58:337,0.000139876,-4.19E-05,0.007257423,0.000220216,0.136438086,0.098788432,1.191582197,0.708130056,0.7240532,8.733501298,
1272,14:13:58:864,-4.38E-05,-4.76E-05,0.00724221,0.000174535,0.135141593,0.097829787,1.182878233,0.70729562,0.723905827,8.752880613,
1273,14:13:59:391,-3.41E-05,2.67E-07,0.00719491,0.000226164,0.134881133,0.09769256,1.179448011,0.708063724,0.724286323,8.744351309,
1274,14:13:59:917,9.14E-05,-9.45E-05,0.007570049,0.000207606,0.141882114,0.102640811,1.239326863,0.70731385,0.723423189,8.734905549,
1275,14:14:00:444,-4.33E-05,2.34E-05,0.007075123,0.000275893,0.135643644,0.098134747,1.185772552,0.707327908,0.723474718,8.741821693,
1276,14:14:00:970,9.69E-06,9.00E-05,0.0073701,0.000327289,0.136559086,0.098710538,1.192977791,0.707077595,0.722841236,8.735982552,
1277,14:14:01:496,7.50E-05,1.29E-05,0.007306629,0.000122908,0.135937914,0.098261472,1.186280386,0.707729342,0.722840813,8.726633726,
1278,14:14:02:023,3.03E-05,-6.26E-05,0.007474468,0.000222358,0.139834364,0.101146461,1.221970901,0.707140418,0.7233305,8.738702435,
1279,14:14:02:551,-1.66E-05,-6.59E-05,0.007581462,0.000329431,0.142720304,0.103357754,1.246955503,0.707765791,0.724197971,8.737057525,
1280,14:14:03:077,4.97E-05,-4.31E-05,0.007575756,0.000201896,0.142768616,0.103348146,1.249186417,0.707384605,0.723885602,8.749726992,
1281,14:14:03:604,0.000100583,-3.38E-05,0.007505138,0.000291121,0.140572938,0.101723131,1.228519311,0.707335473,0.723632388,8.739372779,
1282,14:14:04:131,-3.72E-05,-5.24E-05,0.007697743,0.000141227,0.14231769,0.102987768,1.243422231,0.707802043,0.72364699,8.736947789,
1283,14:14:04:657,6.08E-05,0.000133858,0.007607856,0.000203561,0.142189946,0.102957476,1.242955742,0.708609989,0.724084074,8.741516357,
1284,14:14:05:184,2.83E-06,1.65E-05,0.007467811,0.000194758,0.140688411,0.101790779,1.229475748,0.707711851,0.723519288,8.738998059,
1285,14:14:05:710,0.00010153,-5.78E-05,0.007702023,0.000259475,0.143137829,0.103567439,1.250523741,0.70738247,0.723550437,8.736500662,
1286,14:14:06:236,-4.36E-05,-7.35E-06,0.007611423,0.000258523,0.142256462,0.102965357,1.242714839,0.707855156,0.723800909,8.735735597,
1287,14:14:06:763,1.82E-05,5.27E-06,0.007882076,0.000265423,0.145878106,0.105463707,1.274411656,0.707061704,0.722957748,8.736140652,
1288,14:14:07:289,-4.98E-06,-2.83E-06,0.007929082,0.000910445,0.147531593,0.106964551,1.288668926,0.707394666,0.725028108,8.734867587,
1289,14:14:07:817,8.51E-06,-0.000119021,0.008024289,0.000333714,0.147541938,0.106707927,1.289441981,0.706551966,0.723237939,8.739494688,
1290,14:14:08:344,-1.61E-05,-1.59E-05,0.007988199,0.000194758,0.148390084,0.107472397,1.297515063,0.708132463,0.724255923,8.743947228,
1291,14:14:08:870,-1.54E-05,3.05E-05,0.007683237,0.000265899,0.144770505,0.104622747,1.265032949,0.706797414,0.722679989,8.738195338,
1292,14:14:09:397,-1.59E-05,0.000100518,0.007669682,0.000189286,0.143035131,0.103409987,1.248869128,0.707846039,0.722969145,8.73120551,
1293,14:14:09:923,1.11E-05,6.86E-05,0.007482076,0.000296594,0.140105643,0.101286111,1.223446997,0.707325598,0.722926706,8.732317783,
1294,14:14:10:450,0.00010366,-1.35E-05,0.007645189,0.000193331,0.142409343,0.102970775,1.244225601,0.707238213,0.723061934,8.736966102,
1295,14:14:10:976,7.09E-06,4.77E-05,0.007776698,0.000128856,0.145269047,0.105125172,1.269862897,0.708063107,0.723658439,8.741455423,
1296,14:14:11:503,-2.08E-05,-9.26E-06,0.007658981,0.00015003,0.144393917,0.104441786,1.261328506,0.707692341,0.723311536,8.735329949,
1297,14:14:12:029,4.92E-05,3.10E-05,0.007632586,0.000220454,0.142504684,0.103075696,1.245850068,0.707360085,0.723314438,8.742520105,
1298,14:14:12:555,2.29E-05,-2.24E-05,0.007609758,0.000256858,0.142371615,0.102733141,1.242844729,0.705882471,0.721584435,8.729582315,
1299,14:14:13:082,5.51E-05,-4.52E-05,0.007697267,0.000133138,0.143370447,0.10366133,1.253383855,0.707036717,0.723031369,8.742274878,
1300,14:14:13:610,-9.71E-06,6.86E-05,0.00754651,0.000315392,0.142407582,0.103022249,1.245000808,0.70736134,0.723432329,8.742517717,
1301,14:14:14:135,9.46E-06,-4.90E-05,0.007634251,0.000176914,0.143904351,0.103963561,1.255664057,0.707011741,0.722449043,8.725685114,
1302,14:14:14:663,-1.47E-05,-0.000124974,0.00786261,0.000243771,0.147040942,0.106194622,1.283103397,0.706306043,0.722211249,8.726164164,
1303,14:14:15:190,0.000128988,2.72E-05,0.008004582,0.000230209,0.14750081,0.106740988,1.289293755,0.707742877,0.723663745,8.740926617,
1304,14:14:15:717,4.80E-05,1.43E-05,0.007925521,0.000106969,0.148010101,0.106919144,1.292433315,0.707126317,0.722377345,8.73206156,
1305,14:14:16:243,0.00010508,-1.40E-05,0.007701785,0.000133852,0.143028839,0.103476759,1.248800731,0.708039318,0.723467799,8.731111432,
1306,14:14:16:769,-9.00E-06,2.17E-05,0.00768609,0.000274227,0.146700269,0.106050617,1.281523368,0.707074775,0.722906767,8.735657942,
1307,14:14:17:296,-2.20E-05,-6.64E-06,0.007771941,0.000291597,0.14630703,0.105877295,1.277845987,0.707727396,0.723665125,8.734002662,
1308,14:14:17:824,1.17E-06,-1.21E-05,0.007665877,0.000242344,0.144632861,0.104632103,1.264604583,0.707213083,0.723432441,8.74354955,
1309,14:14:18:350,-4.98E-06,-3.14E-05,0.007900593,0.000323958,0.148654511,0.107485953,1.29841212,0.706949874,0.723058801,8.734427971,
1310,14:14:18:877,8.98E-06,3.60E-06,0.008178632,0.000296118,0.15154664,0.109256568,1.322578371,0.705394105,0.720943521,8.727203533,
1311,14:14:19:404,-5.35E-05,-0.000137354,0.008057292,0.000200944,0.149186849,0.10781799,1.302948237,0.706564461,0.722704386,8.733666858,
1312,14:14:19:930,6.96E-05,-5.95E-05,0.007803096,0.000303732,0.146442882,0.106043713,1.279993538,0.707679364,0.724130196,8.740565043,
1313,14:14:20:457,-8.29E-06,-3.09E-05,0.007979177,0.00026352,0.148869233,0.107606726,1.300147802,0.706924609,0.722827166,8.733488945,
1314,14:14:20:983,6.77E-05,-7.64E-05,0.007979177,0.000216171,0.150629014,0.108790804,1.314934067,0.706475212,0.722243348,8.729620066,
1315,14:14:21:510,5.28E-05,-3.81E-05,0.007915075,0.000300163,0.148764645,0.10748127,1.298743296,0.706606909,0.722492024,8.730187819,
1316,14:14:22:038,1.85E-05,5.31E-05,0.00812544,0.000160974,0.150134013,0.108453274,1.310170027,0.707352598,0.722376439,8.726670249,
1317,14:14:22:564,4.25E-06,-1.85E-05,0.007930744,0.000249482,0.149365786,0.107876175,1.305158451,0.706240288,0.722228148,8.738001404,
1318,14:14:23:091,-1.33E-05,-2.83E-05,0.007975853,0.000308015,0.150362796,0.108593898,1.31202453,0.706541431,0.722212546,8.725725789,
1319,14:14:23:618,5.87E-05,3.07E-05,0.007934068,0.000203323,0.147779148,0.10694777,1.291196294,0.708011301,0.723700003,8.737337494,
1320,14:14:24:144,9.09E-05,-5.88E-05,0.007974191,0.000466026,0.148304229,0.107287643,1.295488191,0.706792213,0.723429426,8.735342221,
1321,14:14:24:671,-1.90E-06,8.79E-05,0.008105019,0.000273751,0.152480242,0.110306601,1.332194624,0.707796027,0.7234157,8.736834388,
1322,14:14:25:197,-2.89E-05,-6.12E-05,0.008135176,0.000155264,0.154175002,0.111426556,1.345550772,0.707269592,0.722727775,8.72742503,
1323,14:14:25:723,2.34E-05,1.62E-05,0.008329912,0.00017168,0.154854543,0.111904027,1.352451995,0.707168974,0.722639612,8.733692744,
1324,14:14:26:250,-7.50E-05,-4.28E-05,0.007990099,0.000139324,0.152128812,0.109993036,1.328303154,0.707497785,0.723025669,8.731437109,
1325,14:14:26:776,7.08E-05,-9.24E-07,0.008217816,0.00019452,0.152930516,0.110489249,1.335133469,0.707023458,0.722480063,8.730327356,
1326,14:14:27:304,0.000150291,-6.38E-05,0.008066078,0.000190714,0.151117423,0.109299527,1.320714363,0.707191153,0.72327548,8.73965647,
1327,14:14:27:831,-0.00011124,-5.64E-05,0.008154885,9.34E-05,0.152132606,0.109943378,1.32826159,0.707249369,0.722681225,8.730946121,
1328,14:14:28:357,1.94E-05,-2.02E-05,0.007888961,0.000540756,0.149111037,0.107858423,1.302612171,0.70664209,0.723342991,8.735853483,
1329,14:14:28:884,8.83E-05,1.46E-06,0.008018828,0.000252099,0.15041659,0.1086504,1.312836312,0.70682103,0.722329894,8.728002078,
1330,14:14:29:410,5.04E-05,-1.76E-05,0.008081749,0.000217837,0.149888366,0.10829121,1.308736852,0.706844263,0.722479088,8.7314105,
1331,14:14:29:937,-4.26E-05,8.88E-05,0.007971105,0.000350847,0.147717569,0.10685227,1.290631406,0.70750894,0.723355189,8.737155717,
1332,14:14:30:463,-4.74E-06,-4.26E-05,0.007996034,0.000246151,0.147931597,0.107071415,1.29221455,0.707793287,0.723790029,8.735216667,
1333,14:14:30:990,5.82E-05,3.41E-05,0.008271725,0.000235206,0.153427583,0.11095281,1.341501017,0.70717604,0.723160773,8.74354526,
1334,14:14:31:516,-2.13E-05,4.55E-05,0.008152273,0.000290407,0.152854318,0.110667973,1.336470848,0.707909398,0.724009467,8.743428805,
1335,14:14:32:042,7.53E-05,7.65E-06,0.008184569,0.00046198,0.152237088,0.110266813,1.329694512,0.707987011,0.724309793,8.734366461,
1336,14:14:32:569,8.75E-06,-8.43E-05,0.008077713,0.00026352,0.151324174,0.10930002,1.320784665,0.706432025,0.722290549,8.728180261,
1337,14:14:33:097,-4.21E-05,1.15E-05,0.007916737,0.000189762,0.149874457,0.108277891,1.308155434,0.707130919,0.722457266,8.728341416,
1338,14:14:33:623,9.11E-05,-4.71E-05,0.008074863,0.000178818,0.150080234,0.108527038,1.311681582,0.707125525,0.723126789,8.739868998,
1339,14:14:34:150,9.63E-05,-6.66E-05,0.00790368,0.000193807,0.148589093,0.10743182,1.296901879,0.707374692,0.72301283,8.728109546,
1340,14:14:34:677,5.11E-05,1.55E-05,0.007775033,0.000229971,0.148391094,0.107275794,1.297024184,0.706994368,0.722926093,8.740579696,
1341,14:14:35:203,-1.68E-05,-3.00E-05,0.007941903,0.000268279,0.14803585,0.107112139,1.294149223,0.70727053,0.723555404,8.742133912,
1342,14:14:35:730,-5.22E-06,4.07E-05,0.008033311,0.000199992,0.148866454,0.107653314,1.301035052,0.707433356,0.72315361,8.739612026,
1343,14:14:36:256,-1.30E-05,-1.31E-05,0.007782881,0.000218789,0.145547798,0.105334588,1.271058245,0.707984639,0.723711309,8.73292664,
1344,14:14:36:782,-0.000100354,9.79E-06,0.007875429,0.00020713,0.147870009,0.106764428,1.289496738,0.706960739,0.72201543,8.720475143,
1345,14:14:37:309,1.51E-05,-1.50E-05,0.007761715,0.000233778,0.145481194,0.105133301,1.270659569,0.706854772,0.722659048,8.734184359,
1346,14:14:37:835,-1.89E-05,-5.50E-05,0.007706542,0.00017858,0.141972288,0.102598958,1.240056332,0.70682958,0.722668904,8.73449566,
1347,14:14:38:362,-2.58E-05,-2.40E-05,0.007537712,0.000232588,0.142204559,0.102717629,1.242484763,0.70635006,0.722323037,8.737306098,
1348,14:14:38:890,5.14E-05,2.91E-05,0.007739122,0.000283507,0.144795464,0.104698095,1.264407693,0.707369391,0.723075793,8.732370877,
1349,14:14:39:416,7.45E-05,-2.19E-05,0.007752915,0.000236633,0.142759054,0.103435118,1.248271819,0.708253396,0.724543314,8.743906468,
1350,14:14:39:943,2.32E-05,4.65E-05,0.008012417,0.000175249,0.147644386,0.106674126,1.288440246,0.707414354,0.722507162,8.726645698,
1351,14:14:40:470,-7.11E-06,-6.40E-05,0.007764093,0.000318247,0.144128571,0.104200307,1.25861295,0.706794751,0.722967742,8.732570797,
1352,14:14:40:996,-5.40E-05,-3.50E-05,0.007747445,0.000322292,0.146279055,0.105682311,1.27671193,0.706614965,0.722470565,8.727920284,
1353,14:14:41:523,5.37E-05,-1.24E-05,0.007644476,0.000150744,0.144132602,0.104409044,1.259211193,0.708691946,0.724395744,8.736477199,
1354,14:14:42:049,-3.09E-06,1.62E-05,0.007779551,0.000164067,0.145368935,0.105348879,1.270498959,0.708931714,0.724700079,8.739824367,
1355,14:14:42:577,5.77E-05,-2.76E-05,0.007614276,0.000297546,0.143187923,0.103577296,1.250656271,0.707303411,0.723366144,8.734369783,
1356,14:14:43:102,3.93E-05,4.93E-05,0.007696554,0.000341805,0.144736218,0.104780098,1.264384782,0.70799415,0.723938342,8.735787072,
1357,14:14:43:630,1.65E-06,-4.38E-05,0.007424541,0.000206892,0.139054105,0.100479695,1.214454134,0.706739821,0.722594242,8.733680576,
1358,14:14:44:156,2.82E-05,-0.000146639,0.007508467,0.000121243,0.141248845,0.102124162,1.233600639,0.706994449,0.723008829,8.733527254,
1359,14:14:44:683,2.08E-05,-1.52E-05,0.007293792,0.000340377,0.137949326,0.099892113,1.206300892,0.707520804,0.724121787,8.744521814,
1360,14:14:45:210,-5.14E-05,1.53E-05,0.007257423,0.000260189,0.134780908,0.097501847,1.177978509,0.707348458,0.723409926,8.739950845,
1361,14:14:45:736,4.92E-05,1.36E-05,0.007217728,0.000102449,0.134369221,0.097085935,1.174385912,0.706940267,0.72253105,8.739991941,
1362,14:14:46:263,1.49E-05,-1.14E-05,0.007124319,0.000208796,0.132182954,0.095656013,1.155762352,0.707471493,0.723663756,8.743656538,
1363,14:14:46:789,7.50E-05,-3.50E-05,0.007064666,0.000170015,0.132246573,0.095753455,1.155488546,0.708123864,0.724052449,8.73737991,
1364,14:14:47:315,5.70E-05,-5.85E-05,0.006911866,0.000108396,0.13132223,0.094865532,1.147010195,0.706698708,0.722387453,8.734318559,
1365,14:14:47:842,7.05E-05,-2.21E-05,0.00688549,0.00021522,0.127914565,0.092531735,1.118501033,0.707092208,0.723387011,8.744125688,
1366,14:14:48:370,4.64E-07,-2.78E-05,0.00681706,0.000203799,0.128296466,0.092729952,1.120454771,0.706950225,0.722778689,8.733325254,
1367,14:14:48:896,-3.36E-05,-1.83E-05,0.006623438,0.000232588,0.124972967,0.090300976,1.091576537,0.706624245,0.722564067,8.734501231,
1368,14:14:49:423,2.15E-05,1.05E-05,0.006830603,0.000129808,0.127624982,0.092312615,1.114991967,0.707736834,0.723311484,8.736471078,
1369,14:14:49:950,-1.68E-05,-1.83E-05,0.006792351,0.000169539,0.127187594,0.091939665,1.111229931,0.707030464,0.722866615,8.736936519,
1370,14:14:50:476,-3.74E-05,1.98E-05,0.006598496,0.000276131,0.123603601,0.089377519,1.080163381,0.706991449,0.72309802,8.738931319,
1371,14:14:51:003,-7.19E-07,-4.83E-05,0.006591607,0.000183576,0.12369211,0.089378252,1.079994595,0.706788016,0.722586526,8.731313509,
1372,14:14:51:529,-6.40E-06,-6.16E-06,0.006509896,0.000118864,0.121339244,0.087730747,1.059413616,0.707614879,0.723020383,8.731005558,
1373,14:14:52:056,2.58E-05,3.38E-05,0.006261003,0.000164543,0.118068883,0.085240488,1.031790478,0.706277549,0.721955574,8.738885732,
1374,14:14:52:584,5.42E-05,1.67E-05,0.006223009,0.000983304,0.115351907,0.083885667,1.009032419,0.708183008,0.72721526,8.747427312,
1375,14:14:53:110,8.64E-05,-5.76E-05,0.006086245,0.000181673,0.112486945,0.081470278,0.983344164,0.707879306,0.724264295,8.741851471,
1376,14:14:53:637,0.000103424,-1.76E-05,0.005767201,0.000219978,0.109216818,0.079137435,0.955516167,0.707954254,0.724590188,8.74880065,
1377,14:14:54:164,-5.52E-05,5.34E-05,0.005729701,0.000145985,0.106012426,0.076638428,0.925620851,0.707661612,0.722919292,8.731248662,
1378,14:14:54:690,8.12E-05,2.29E-05,0.005800192,0.00015003,0.108090373,0.078083814,0.944250367,0.706794501,0.722393791,8.735748991,
1379,14:14:55:217,-3.27E-05,-0.000188778,0.005811111,0.000202848,0.107594527,0.077883086,0.940455131,0.70672627,0.72385732,8.740733901,
1380,14:14:55:743,5.66E-05,-9.50E-06,0.005615786,0.000191665,0.103416946,0.074976709,0.904082757,0.70872558,0.724994422,8.742114283,
1381,14:14:56:269,0.000110051,-0.000129021,0.005633347,0.000188334,0.104869742,0.075954463,0.916942984,0.707342373,0.724274334,8.743637218,
1382,14:14:56:796,6.41E-05,-4.95E-05,0.005701221,0.000119578,0.106729036,0.077159852,0.933041422,0.70680407,0.722950891,8.74215166,
1383,14:14:57:324,-2.79E-05,5.03E-05,0.005567138,0.000127667,0.105306939,0.076193823,0.920481839,0.707924586,0.723540384,8.740941967,
1384,14:14:57:851,-3.09E-06,-6.78E-05,0.005683184,0.000213316,0.106351616,0.076981555,0.928865625,0.707564768,0.723840014,8.733911723,
1385,14:14:58:378,2.70E-05,1.03E-05,0.005743704,0.000177152,0.107964221,0.078191242,0.944290625,0.707997406,0.724232912,8.746329266,
1386,14:14:58:904,-3.93E-05,-3.35E-05,0.005770524,0.000199992,0.107892849,0.07805538,0.943333492,0.707047508,0.723452762,8.743243894,
1387,14:14:59:430,3.08E-05,-2.59E-05,0.005726616,0.000180959,0.107189304,0.077470089,0.93591043,0.706939456,0.722740855,8.73137896,
1388,14:14:59:957,0.000123543,2.65E-06,0.005583987,0.000285648,0.106147742,0.076656907,0.926566834,0.70623286,0.722171805,8.729030071,
1389,14:15:00:483,-3.34E-05,4.79E-06,0.005565477,0.00035632,0.105506939,0.076507141,0.923141833,0.708037399,0.725138479,8.749584104,
1390,14:15:01:009,5.96E-05,-3.31E-05,0.005674166,0.000120529,0.107362173,0.077799015,0.938699043,0.708497428,0.724640842,8.743293996,
1391,14:15:01:536,6.34E-05,-4.45E-05,0.005687218,0.000223309,0.106512467,0.077131877,0.930100888,0.708029039,0.724158206,8.732319463,
1392,14:15:02:062,2.01E-05,6.81E-05,0.005742517,0.000229257,0.10823662,0.078295035,0.945244178,0.707804407,0.723369181,8.733127303,
1393,14:15:02:590,-3.46E-05,1.88E-05,0.005718071,0.000159071,0.107620292,0.077826714,0.940502679,0.707352654,0.723160219,8.7390831,
1394,14:15:03:117,3.07E-06,-4.04E-05,0.005731125,0.000370122,0.108296116,0.078300869,0.94412085,0.707013739,0.723025646,8.717956727,
1395,14:15:03:643,1.30E-05,-4.19E-05,0.005644263,0.00023354,0.106237798,0.076889135,0.927784148,0.707566788,0.723745567,8.733089023,
1396,14:15:04:170,-4.02E-05,-4.78E-05,0.005609853,0.000381782,0.106006242,0.07681326,0.927719778,0.707072784,0.724610728,8.751558053,
1397,14:15:04:696,-2.75E-05,-8.47E-05,0.005653044,0.000198327,0.105625869,0.076513219,0.922925484,0.707896444,0.724379541,8.737684159,
1398,14:15:05:223,3.57E-05,5.74E-06,0.005667046,0.000151695,0.105519795,0.076298089,0.92202558,0.707257988,0.723068967,8.737939421,
1399,14:15:05:750,7.76E-05,0.000110758,0.005639042,0.000102449,0.105670379,0.07628302,0.922843884,0.707047081,0.721895962,8.733231519,
1400,14:15:06:276,-4.71E-05,1.00E-05,0.005728277,0.000195948,0.108164237,0.078233779,0.945430549,0.707233001,0.723286927,8.740694444,
1401,14:15:06:802,-4.14E-05,5.77E-05,0.005855735,0.00030635,0.108886963,0.078907068,0.952396833,0.708194088,0.72466956,8.746656226,
1402,14:15:07:329,6.86E-05,3.50E-05,0.005629787,0.000291359,0.107415179,0.077635268,0.937301425,0.707093706,0.722758818,8.72596811,
1403,14:15:07:857,-5.69E-06,-9.69E-05,0.005773847,0.000186431,0.107458279,0.077732201,0.939164589,0.706823576,0.723370986,8.739806715,
1404,14:15:08:383,4.00E-05,-5.47E-05,0.006024517,0.000119816,0.112184016,0.081133366,0.980795687,0.707047245,0.723216806,8.742740033,
1405,14:15:08:910,-5.42E-05,-4.28E-05,0.006006,0.000238299,0.112637497,0.081458351,0.983675927,0.707062718,0.723190356,8.733112449,
1406,14:15:09:436,0.000106501,-5.83E-05,0.005925998,6.11E-05,0.112369147,0.081106308,0.980971756,0.70635884,0.721784496,8.729902997,
1407,14:15:09:963,8.51E-06,3.17E-05,0.005936206,0.000145272,0.11173975,0.080927407,0.976095887,0.708699027,0.724249041,8.735440049,
1408,14:15:10:489,6.85E-06,-5.19E-05,0.005898224,0.000175963,0.108994674,0.078829966,0.951561458,0.707373952,0.723246032,8.73034819,
1409,14:15:11:016,7.12E-05,1.10E-05,0.005841256,0.000143606,0.110673937,0.080146115,0.967648156,0.708194383,0.724164309,8.743234248,
1410,14:15:11:542,4.85E-05,4.53E-05,0.005750112,0.000185479,0.109999279,0.079575446,0.961055186,0.70774448,0.723417882,8.736922571,
1411,14:15:12:069,-1.78E-05,-6.90E-05,0.006021668,0.000151219,0.111193927,0.080416954,0.972620506,0.706677983,0.723213539,8.747064964,
1412,14:15:12:595,0.000137272,-3.50E-05,0.005829862,0.000244247,0.109327536,0.078989527,0.954785462,0.706371643,0.722503494,8.733256942,
1413,14:15:13:121,5.99E-05,-3.47E-05,0.005808975,0.00021974,0.10809186,0.07814336,0.944479326,0.706688671,0.722934732,8.737746984,
1414,14:15:13:648,4.12E-05,-6.12E-05,0.005625278,0.000183814,0.105438702,0.076229792,0.920908158,0.706849973,0.722977341,8.73406198,
1415,14:15:14:174,3.54E-06,4.57E-05,0.005714511,0.000161212,0.106249921,0.076850467,0.928864581,0.707487665,0.723299051,8.742261336,
1416,14:15:14:702,1.30E-05,8.19E-05,0.005731837,9.46E-05,0.107822721,0.077971052,0.941752004,0.7080983,0.723141201,8.734263034,
1417,14:15:15:229,4.69E-05,0.000115997,0.005894664,0.000229495,0.108810705,0.078822426,0.95061048,0.708932225,0.724399553,8.736369081,
1418,14:15:15:755,3.17E-05,1.70E-06,0.00579592,0.000202848,0.108830759,0.078898311,0.951901518,0.708567251,0.724963343,8.746622029,
1419,14:15:16:282,-0.00011905,5.38E-05,0.005604869,0.000123622,0.105722062,0.076561112,0.924086088,0.708588869,0.724173468,8.740711919,
1420,14:15:16:808,-1.16E-05,1.15E-05,0.005697661,0.000243057,0.107824703,0.07811468,0.942098366,0.708352523,0.724459964,8.737314725,
1421,14:15:17:335,5.54E-05,-1.45E-05,0.005584224,0.000165732,0.106084411,0.076615816,0.926334192,0.706506491,0.722215596,8.732048221,
1422,14:15:17:861,0.000119283,-4.55E-05,0.005500222,0.000233778,0.102316284,0.073921079,0.894376462,0.70592715,0.722476184,8.741291483,
1423,14:15:18:388,-3.93E-05,-1.09E-05,0.005739906,0.000234254,0.106411004,0.077014634,0.930080326,0.707429393,0.723746895,8.740452491,
1424,14:15:18:914,4.02E-05,-2.78E-05,0.006222297,0.000133376,0.116528147,0.084322224,1.017571415,0.707974901,0.723621082,8.732408761,
1425,14:15:19:440,3.27E-05,-5.64E-05,0.006642205,0.000258999,0.1246994,0.090187241,1.08875788,0.707167374,0.723237166,8.731059478,
1426,14:15:19:967,7.43E-05,-4.88E-05,0.006695419,0.000283745,0.125256344,0.090514048,1.09496643,0.706095517,0.722630448,8.741804137,
