Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
11,14:17:32:798,4.09688E-05,-3.66198E-07,5.89011E-05,6.25643E-05,3.43131E-05,-0.000146321,-0.000105766,,-4.2642881694927777e+000,-3.0823707645263525e+000
12,14:17:33:325,-0.000128878,7.96396E-06,-0.00013536,-6.04146E-05,1.79009E-05,4.11425E-05,-8.04059E-05,,2.2983512981544472e+000,-4.4917225129991003e+000
13,14:17:33:851,4.49906E-05,-7.98562E-05,5.24213E-07,8.77805E-05,-9.67424E-05,3.15581E-05,-1.83071E-05,,-3.2620799107046439e-001,1.8923610628170590e-001
14,14:17:34:378,-1.06034E-05,-1.22663E-05,-6.82474E-05,6.42295E-05,-2.43006E-05,-4.67477E-06,-5.88377E-05,,1.9237228739562101e-001,2.4212398738882697e+000
15,14:17:34:904,-2.50336E-05,-2.08343E-05,6.19631E-06,-2.06919E-05,8.1441E-05,-0.000104951,-0.000109321,,-1.2886759499502241e+000,-1.3423294972950162e+000
16,14:17:35:430,8.35533E-05,0.000147445,5.01462E-06,-3.52016E-05,-1.16404E-05,2.10388E-05,-0.000114298,,-1.8073977501799658e+000,9.8190906948405754e+000
17,14:17:35:957,-4.49045E-05,0.000123165,3.76298E-05,-4.6381E-05,9.22599E-06,-1.05187E-05,-4.55647E-05,,-1.1401118415295992e+000,-4.9387323923440229e+000
18,14:17:36:485,-7.06886E-05,1.70082E-05,9.74139E-06,1.52264E-05,8.12066E-05,-9.81739E-06,-0.000156957,,-1.2089408182146663e-001,-1.9328153989310772e+000
19,14:17:37:012,-5.29473E-05,6.34208E-05,0.000114445,6.42508E-06,-5.68884E-05,-5.7736E-05,-0.000105055,,1.0149006518093142e+000,1.8466811355633803e+000
20,14:17:37:538,-5.29473E-05,-6.6053E-05,-1.38922E-05,-2.97307E-05,-4.16496E-05,-8.18113E-05,-1.94923E-05,,1.9642754137142979e+000,4.6800604055852146e-001
21,14:17:38:065,-1.6754E-05,-1.06003E-05,1.23322E-06,-6.94531E-05,8.02687E-05,4.72205E-05,-6.31039E-05,,5.8828064500729360e-001,-7.8615880319809994e-001
22,14:17:38:592,3.38715E-05,7.27036E-05,-3.02083E-06,4.80535E-05,-0.000117138,-1.87E-05,-9.58114E-05,0.55565794,1.5964168974522341e-001,8.1793888014171479e-001
23,14:17:39:118,-9.42056E-06,1.39141E-05,-2.71268E-05,2.94989E-05,-6.62659E-05,-0.000126688,-4.60387E-05,,1.9118124742279794e+000,6.9475733139775719e-001
24,14:17:39:646,-3.99368E-05,3.6525E-05,1.02141E-05,8.09018E-06,2.16522E-05,4.6753E-05,-5.59935E-05,,2.1592684432446179e+000,-2.5860370051848407e+000
25,14:17:40:171,1.66018E-05,-4.36819E-05,5.24213E-07,5.94933E-06,-7.98632E-05,-3.9735E-06,-0.000183263,,4.9753802905490176e-002,2.2947124161125672e+000
26,14:17:40:699,-1.36787E-05,3.46209E-05,-1.62556E-05,2.11732E-05,-5.52473E-05,3.55321E-05,-0.00012046,,-6.4314757316770843e-001,2.1803762047936828e+000
27,14:17:41:225,5.15158E-07,-4.0826E-05,5.06289E-05,1.83187E-05,-6.9548E-05,-1.98688E-05,-8.56201E-05,,2.8568473875411526e-001,1.2310925468824332e+000
28,14:17:41:752,3.29252E-05,3.74771E-05,-3.23261E-05,-1.37938E-05,-2.2425E-05,-2.15051E-05,-0.00011572,0.880052171,9.5897596759149573e-001,5.1602924492025899e+000
29,14:17:42:279,-2.71627E-05,5.58391E-06,-7.51007E-05,-3.59152E-05,-4.04774E-05,-2.29076E-05,-2.80251E-05,,5.6593534804477397e-001,6.9236508094881710e-001
30,14:17:42:805,-1.50981E-05,-3.36861E-05,-4.05975E-05,0.000132029,-3.25063E-05,-1.63593E-06,-0.000161934,,5.0326619365091668e-002,4.9816273437686256e+000
31,14:17:43:332,-5.20011E-05,-6.7005E-05,5.6774E-05,7.77891E-05,-6.53282E-05,-4.18413E-05,-0.000132547,,6.4047913440291415e-001,2.0289383303652269e+000
32,14:17:43:858,5.00992E-06,6.27067E-05,1.18684E-05,6.68463E-05,7.37035E-05,7.24688E-06,-0.000147241,,9.8324791385676139e-002,-1.9977430053347616e+000
33,14:17:44:385,-2.45605E-05,0.00012626,-5.57224E-05,8.32805E-06,-7.93943E-05,-5.02562E-05,-0.000112639,1.471813196,6.3299464603548206e-001,1.4187252411180282e+000
34,14:17:44:913,-8.81931E-05,-6.04201E-07,-3.42167E-05,-6.1366E-05,-4.49318E-05,-2.52451E-05,-0.000182078,0.44463853,5.6185360033569609e-001,4.0523206410044255e+000
35,14:17:45:440,-9.04236E-07,-8.79477E-05,1.54135E-05,-6.3031E-05,-4.07118E-05,7.01312E-06,-0.000111454,,-1.7226235427005748e-001,2.7376244495955402e+000
36,14:17:45:966,3.19789E-05,2.51005E-05,-5.57224E-05,4.99565E-05,4.77134E-06,1.87011E-05,-9.77075E-05,,3.9194765485947038e+000,-2.0478005514626368e+001
37,14:17:46:493,1.37629E-05,3.5335E-05,7.33186E-05,-1.59346E-05,-3.90345E-06,5.30647E-05,-0.000129229,,X-1.3594309767178515e+001,3.3106286566507571e+001
38,14:17:47:019,2.7484E-05,6.05646E-05,-2.99628E-05,-2.28327E-05,1.55563E-05,-0.000176237,-5.83636E-05,,X-1.1328961762027761e+001,-3.7517634951102190e+000
39,14:17:47:546,-3.63884E-05,-1.89303E-05,1.75406E-05,-1.49831E-05,-8.36142E-05,-4.88537E-05,-0.000149137,1.261322495,5.8427568025696486e-001,1.7836276775756028e+000
40,14:17:48:072,-5.39897E-06,-3.15442E-05,2.01404E-05,-0.000111314,-5.10273E-05,4.67885E-07,-0.000171177,,-9.1693020697523001e-003,3.3546092841217345e+000
41,14:17:48:598,-2.0539E-05,4.10473E-05,2.60489E-05,3.9014E-05,-3.41474E-05,-3.48289E-05,-0.00017094,1.288941863,1.0199569932977732e+000,5.0059387973502982e+000
42,14:17:49:125,6.20242E-05,-6.08173E-05,-4.86326E-05,-1.30802E-05,4.76775E-05,-5.84355E-06,-9.22563E-05,,-1.2256407375118357e-001,-1.9350071172208188e+000
43,14:17:49:653,-4.56141E-05,7.07994E-05,-3.5162E-05,0.00010134,4.7912E-05,-1.86969E-06,-0.000188714,,-3.9023399737892844e-002,-3.9387607177668480e+000
44,14:17:50:180,4.59369E-05,-2.50823E-06,-4.7451E-05,1.42979E-06,-1.30471E-05,-3.45951E-05,-0.00013468,,2.6515631353021463e+000,1.0322609634002331e+001
45,14:17:50:707,6.93582E-05,-1.28194E-07,1.18684E-05,3.42564E-05,-6.69692E-05,2.01037E-05,-0.000160512,,-3.0019336556426041e-001,2.3968053008122898e+000
46,14:17:51:233,-5.69687E-05,3.08128E-05,0.000125554,-2.42599E-05,-3.83674E-05,-3.55301E-05,-0.000200089,0.888346027,9.2604961308185674e-001,5.2150773128382575e+000
47,14:17:51:759,-1.36787E-05,5.53282E-05,-1.05836E-05,9.7534E-05,2.72793E-05,5.04933E-05,-7.30585E-05,,1.8509770650882797e+000,-2.6781703459919459e+000
48,14:17:52:286,-3.92271E-05,-8.2712E-05,-5.52497E-05,3.16398E-05,-2.82862E-05,2.12725E-05,-0.00022592,,-7.5204519374772572e-001,7.9869120241753038e+000
49,14:17:52:812,-6.34523E-06,3.41449E-05,3.24302E-05,-2.47356E-05,0.00011122,7.80785E-05,-0.000181604,,7.0202088810526486e-001,-1.6328439515726441e+000
50,14:17:53:341,-3.59153E-05,2.17684E-05,6.5519E-05,3.49701E-05,1.48898E-06,1.72986E-05,-0.000235636,,X1.1617771109595783e+001,X-1.5825356931759222e+002
51,14:17:53:867,-1.34421E-05,2.25184E-06,2.88758E-06,-2.61628E-05,0.000104185,2.61816E-05,-0.000146767,,2.5129821881195996e-001,-1.4087087105802050e+000
52,14:17:54:394,-2.79676E-06,0.000110074,-1.31832E-05,1.87945E-05,2.19234E-06,7.22341E-05,-0.000119275,,X3.2948428881777723e+001,-5.4405315908159331e+001
53,14:17:54:921,-3.78078E-05,-2.41663E-05,3.12485E-05,2.5455E-05,-4.00085E-05,-3.15564E-05,-0.000180893,,7.8874157569550674e-001,4.5213687634208810e+000
54,14:17:55:447,8.16606E-05,4.63189E-06,-5.33591E-05,3.33049E-05,-8.26764E-05,-9.67704E-05,-2.684E-05,,1.1704720266295525e+000,3.2463938434017420e-001
55,14:17:55:973,-5.98073E-05,1.65322E-05,-2.66541E-05,1.09446E-05,-3.74296E-05,-3.08551E-05,-0.000119512,1.321587707,8.2435045441072752e-001,3.1929740212846474e+000
56,14:17:56:500,-3.04745E-05,-7.26828E-06,4.23567E-05,-3.94831E-05,-8.33797E-05,6.73248E-05,-0.000160275,,-8.0744834968364843e-001,1.9222321896684356e+000
57,14:17:57:028,-4.15927E-05,-4.89177E-05,-1.60192E-05,-9.03839E-05,5.37736E-05,-4.06726E-05,-0.000226394,,-7.5636697196568969e-001,-4.2101251785902081e+000
58,14:17:57:555,4.40442E-05,-2.74623E-06,1.8486E-05,4.87671E-05,-5.26684E-05,2.68828E-05,-0.000163356,,-5.1041679543251173e-001,3.1015946763966262e+000
59,14:17:58:081,3.55275E-05,3.81911E-05,-1.08199E-05,5.54278E-05,2.70448E-05,4.83894E-05,-0.000202222,,1.7892297827560670e+000,-7.4772910997806585e+000
60,14:17:58:608,1.89675E-05,-3.74941E-05,2.01404E-05,-6.96909E-05,-5.47784E-05,4.16101E-05,-0.000112402,,-7.5960760095590696e-001,2.0519363203626333e+000
61,14:17:59:134,-7.16348E-05,2.74806E-05,5.22833E-05,3.9014E-05,5.40081E-05,-2.19726E-05,-0.000150322,,-4.0683885090749378e-001,-2.7833151879213642e+000
62,14:17:59:661,6.36803E-05,6.6515E-05,2.87876E-07,1.90323E-05,-6.88447E-05,7.05977E-05,-0.000242271,,-1.0254621526550562e+000,3.5190915809906835e+000
63,14:18:00:187,-9.65712E-06,7.65119E-05,5.58286E-05,-5.85117E-05,-6.06394E-05,7.7144E-06,-0.000186581,,-1.2721758750671822e-001,3.0768932173700394e+000
64,14:18:00:715,7.19606E-05,2.48985E-06,-1.41286E-05,0.0001149,-4.37236E-06,-9.32644E-05,-0.000213123,,X2.1330462934947885e+001,4.8743240986454460e+001
65,14:18:01:242,1.0451E-05,3.39069E-05,1.51772E-05,3.57062E-06,0.000116613,1.79999E-05,-0.000149611,,1.5435599505057240e-001,-1.2829701316291848e+000
66,14:18:01:769,-5.88611E-05,4.00952E-05,4.8029E-05,5.56657E-05,-3.83674E-05,-4.11401E-05,-0.000266442,1.193852949,1.0722664317741009e+000,6.9444817707227431e+000
67,14:18:02:296,-5.31839E-05,-9.17229E-06,6.1501E-05,-4.99269E-06,-4.00085E-05,3.92724E-05,-0.000167622,,-9.8160123671454147e-001,4.1896559002028759e+000
68,14:18:02:822,-1.1408E-06,-1.20283E-05,-3.23261E-05,4.71019E-05,-2.05495E-05,1.21558E-05,-0.000155535,,-5.9154032766022069e-001,7.5688303923717140e+000
69,14:18:03:350,-8.00118E-06,0.000106741,-1.46012E-05,-2.64007E-05,-3.67263E-05,-1.51937E-05,-0.000132073,0.413044331,4.1370218559465582e-001,3.5961379327558904e+000
70,14:18:03:875,-7.92044E-05,-9.05655E-05,1.44682E-05,-5.61332E-05,-2.85207E-05,-1.07524E-05,-0.00013705,,3.7700407073290237e-001,4.8052760251469255e+000
71,14:18:04:403,0.000108395,7.53218E-05,9.97906E-05,-3.11579E-05,3.92368E-05,9.04687E-05,-0.00019369,,2.3057098794897608e+000,-4.9364487974577900e+000
72,14:18:04:930,7.83484E-05,1.082E-05,6.41009E-05,7.3745E-05,-0.000133078,-6.26446E-05,-0.000257911,1.077354969,4.7073458524687056e-001,1.9380366988198103e+000
73,14:18:05:457,1.84943E-05,4.74737E-05,-3.91796E-05,1.52264E-05,9.64474E-05,-7.69028E-05,-0.000143449,,-7.9735474116964067e-001,-1.4873247663866698e+000
74,14:18:05:983,4.38077E-05,-9.6277E-05,9.97906E-05,-4.28131E-05,6.33868E-05,-8.64862E-06,-0.000159801,,-1.3644196858163155e-001,-2.5210494161992760e+000
75,14:18:06:509,3.8603E-05,7.7464E-05,-2.09822E-05,7.56481E-05,6.198E-05,-4.3945E-05,-0.000212412,,-7.0902011334157145e-001,-3.4271065142983819e+000
76,14:18:07:036,1.44726E-05,-1.15523E-05,-1.48376E-05,6.66084E-05,-4.8214E-05,-3.41276E-05,-0.000149374,1.593990675,7.0783603175057441e-001,3.0981343352163329e+000
77,14:18:07:562,0.000118569,-2.67842E-05,-9.99139E-05,-2.85414E-05,9.92936E-06,-6.19434E-05,-0.000210042,,X-6.2384102908007968e+000,-2.1153654062516413e+001
78,14:18:08:090,-8.06236E-05,-1.58363E-05,-9.63822E-06,-0.000152698,3.83352E-06,1.77661E-05,-0.000278764,,4.6344102947112304e+000,-7.2717508750008946e+001
79,14:18:08:617,9.8829E-07,1.27241E-05,3.21939E-05,-3.63909E-05,-6.72037E-05,-3.43614E-05,-0.000261465,0.598489304,5.1130211246011625e-001,3.8906427000379322e+000
80,14:18:09:144,1.30532E-05,-7.96182E-05,4.61383E-05,1.76051E-05,-0.000143393,-5.60979E-06,-0.000150795,0.130680288,3.9121814102262585e-002,1.0516240802962151e+000
81,14:18:09:670,3.24521E-05,2.36725E-05,-8.22021E-06,3.14019E-05,2.77482E-05,-3.31926E-05,-0.000220469,,-1.1962092908207280e+000,-7.9453589465860501e+000
82,14:18:10:197,-2.71627E-05,-4.39199E-05,8.72636E-05,2.85474E-05,-4.44629E-05,2.01037E-05,-0.000219521,,-4.5214542915145767e-001,4.9371746274978277e+000
83,14:18:10:723,-2.56019E-06,-4.58238E-05,2.51035E-05,2.56609E-09,-3.69607E-05,-5.28274E-05,-0.000196534,,1.4292841188167376e+000,5.3173790343330829e+000
84,14:18:11:250,-7.63658E-05,1.70082E-05,7.97002E-05,5.32869E-05,-2.57073E-05,-3.59976E-05,-0.000115246,,1.4002868273011964e+000,4.4829956246008287e+000
85,14:18:11:776,3.03229E-05,1.96263E-05,2.93577E-05,-4.99269E-06,2.18867E-05,3.7636E-05,-0.000194164,,1.7195860031282668e+000,-8.8713475628449743e+000
86,14:18:12:304,-0.000116105,2.46245E-05,5.24213E-07,9.51551E-05,3.07962E-05,-9.95753E-05,-0.000141553,,-3.2333653640778257e+000,-4.5964389072295093e+000
87,14:18:12:831,-9.42056E-06,-7.17647E-05,-4.62694E-05,-9.63301E-05,-0.000111277,4.51166E-05,-0.000188477,,-4.0544416986239723e-001,1.6937629322108660e+000
88,14:18:13:357,2.72475E-05,2.41485E-05,5.4873E-06,-4.73174E-07,1.50874E-05,-6.82544E-05,-0.000221891,,-4.5239351663495402e+000,-1.4707043182319705e+001
89,14:18:13:884,2.55915E-05,-5.55815E-05,8.13547E-05,1.49885E-05,4.93188E-05,-8.18111E-06,-0.000123067,,-1.6588225074638765e-001,-2.4953351694549806e+000
90,14:18:14:411,4.4754E-05,6.08026E-05,9.74139E-06,-5.1376E-05,-2.00806E-05,3.69347E-05,-0.000192979,,-1.8393283251864536e+000,9.6102646264016034e+000
91,14:18:14:937,-2.81089E-05,3.31929E-05,0.000103336,4.28201E-05,-5.29029E-05,-1.44925E-05,-0.000252698,0.485508181,2.7394521542354705e-001,4.7766341370983474e+000
92,14:18:15:463,-1.17862E-05,2.29584E-05,0.000167156,-2.42599E-05,4.95532E-05,9.16376E-05,-0.000114772,,1.8492755783790236e+000,-2.3161315337946036e+000
93,14:18:15:990,-7.04521E-05,4.96158E-05,8.56091E-05,4.04636E-06,-4.98551E-05,3.52984E-05,-0.000187055,,-7.0801915212801692e-001,3.7519693275301562e+000
94,14:18:16:518,-2.08706E-06,-3.77321E-05,-2.57088E-05,9.56309E-05,4.60362E-05,-0.000112197,-0.000230422,,-2.4371402623250384e+000,-5.0052344518235499e+000
95,14:18:17:045,9.41997E-05,-2.44043E-05,6.88279E-05,-3.21094E-05,-1.21093E-05,4.6753E-05,-0.000156483,,-3.8609258579632311e+000,1.2922611731339018e+001
96,14:18:17:571,3.05595E-05,-5.62955E-05,-6.30484E-05,6.9463E-05,9.52751E-05,4.67885E-07,-0.000148426,,4.9108867007535721e-003,-1.5578637694699395e+000
97,14:18:18:098,5.65829E-05,6.31828E-05,5.7483E-05,-6.99288E-05,-1.96117E-05,5.98441E-05,-0.000164067,,-3.0514549156976036e+000,8.3657906406231994e+000
98,14:18:18:625,-3.16573E-05,-1.03623E-05,-3.63436E-05,-0.000111077,1.29773E-05,-1.42587E-05,-0.000148189,,-1.0987448985557013e+000,-1.1419068184557723e+001
99,14:18:19:151,-5.79149E-05,-2.50823E-06,0.00015321,2.99746E-05,-7.49401E-05,2.73504E-05,-0.000208383,,-3.6496324455743245e-001,2.7806659712427577e+000
100,14:18:19:679,-8.47431E-06,-7.98228E-06,2.65216E-05,-7.84711E-06,-3.71952E-05,-7.17605E-05,-0.000170466,,1.9292968487803595e+000,4.5830072423892769e+000
101,14:18:20:204,3.57641E-05,-4.53479E-05,0.000112318,9.99316E-06,-9.08816E-05,-3.73974E-06,-0.000253172,,4.1149614723869105e-002,2.7857298654656062e+000
102,14:18:20:733,4.30022E-06,4.67596E-05,4.51929E-05,3.56837E-05,-7.68156E-05,-2.33751E-05,-0.000178523,0.631587377,3.0430158951811653e-001,2.3240523121759291e+000
103,14:18:21:259,2.88082E-06,-3.65421E-05,-1.12926E-05,4.16307E-05,9.6949E-06,1.61298E-05,-0.000236584,,1.6637371880657468e+000,-2.4402884980777447e+001
104,14:18:21:786,-1.95927E-05,-9.64829E-06,0.000126972,-3.80335E-06,-2.38317E-05,3.31945E-05,-0.000160749,,-1.3928691913868667e+000,6.7451732996602791e+000
105,14:18:22:312,1.51824E-05,2.17684E-05,-1.76736E-05,-2.85187E-06,-0.00012417,2.33795E-06,-0.000265968,-0.041090428,-1.8828543698473432e-002,2.1419586785756946e+000
106,14:18:22:840,-8.06236E-05,-0.000133877,0.000130518,-7.2783E-05,-6.93136E-05,-6.07747E-05,-0.000244641,,8.7680754792639892e-001,3.5294748959056799e+000
107,14:18:23:367,7.78752E-05,5.03298E-05,-7.81728E-05,-1.04637E-05,-3.03963E-05,-1.26225E-05,-0.00018824,0.319464358,4.1526333917886865e-001,6.1928613314667142e+000
108,14:18:23:893,-4.53776E-05,5.85817E-07,9.93179E-05,3.1164E-05,-0.000160142,5.82077E-05,-0.000290849,,-3.6347568109365180e-001,1.8161948092881848e+000
109,14:18:24:421,-1.10765E-05,-1.82163E-05,3.52663E-05,-2.759E-05,4.11125E-05,6.59222E-05,-0.000207198,,1.6034582866169558e+000,-5.0397907259444477e+000
110,14:18:24:947,-6.19363E-05,2.01023E-05,5.65376E-05,0.000100151,-1.52202E-07,-6.77857E-06,-0.00016146,,X4.4536803519618452e+001,X1.0608308755612620e+003
111,14:18:25:473,-1.95927E-05,7.48795E-06,3.4321E-05,-5.1376E-05,-3.32096E-05,-6.5917E-05,-0.000236584,1.549754853,1.9848777883527344e+000,7.1239481636194038e+000
112,14:18:26:000,-2.69261E-05,5.93745E-05,-4.27245E-05,1.57021E-05,-5.33717E-05,-6.73195E-05,-0.000241797,1.51032661,1.2613316845968483e+000,4.5304301495575663e+000
113,14:18:26:526,-5.27108E-05,3.31929E-05,-3.09081E-05,8.08816E-05,3.71266E-05,0.000122029,-0.000256489,,3.2868411248816018e+000,-6.9084936305481541e+000
114,14:18:27:054,1.22486E-06,-2.48803E-05,-1.60282E-06,9.51741E-06,-5.57161E-05,3.50646E-05,-0.000249854,,-6.2934383065975630e-001,4.4844084295398385e+000
115,14:18:27:581,0.000171567,0.000157919,7.04824E-05,6.49432E-05,-2.38317E-05,-6.56833E-05,-0.000247721,1.127950236,2.7561265192610023e+000,1.0394594868115634e+001
116,14:18:28:107,5.7056E-05,8.07963E-05,-4.41424E-05,-1.42695E-05,-3.6023E-05,-2.38426E-05,-0.000336107,0.353230252,6.6187240937959524e-001,9.3303663322625106e+000
117,14:18:28:634,1.61286E-05,1.53783E-06,-3.77616E-05,3.97276E-05,4.06797E-06,-6.98906E-05,-0.000246299,,X-1.7180699111417635e+001,-6.0545978034003838e+001
118,14:18:29:161,-4.75066E-05,-5.60226E-06,2.15584E-05,-7.37138E-06,-8.71307E-05,5.98441E-05,-0.000228526,,-6.8683170075689381e-001,2.6228013090399460e+000
119,14:18:29:687,-4.15927E-05,2.53385E-05,8.8209E-05,6.16128E-05,1.81354E-05,-0.000111963,-0.000192032,,X-6.1737463330159423e+000,-1.0588796626335002e+001
120,14:18:30:213,5.37439E-05,-5.01077E-05,-3.98886E-05,5.85203E-05,2.63414E-05,2.80546E-06,-0.000242745,,1.0650389403628761e-001,-9.2153295813216012e+000
121,14:18:30:740,-1.55712E-05,-2.27383E-05,-1.83826E-05,-2.44977E-05,1.95421E-05,-6.56833E-05,-0.000115009,,-3.3611163836691089e+000,-5.8851802511226081e+000
122,14:18:31:266,-1.13131E-05,3.86671E-05,-3.87069E-05,-0.000107747,-6.81414E-05,-6.14759E-05,-0.000264309,0.901447197,9.0218140969939320e-001,3.8788312879237683e+000
123,14:18:31:794,2.86669E-05,3.31929E-05,3.14848E-05,-1.42695E-05,-5.85294E-05,-2.57126E-05,-0.000161697,0.678861369,4.3931084697624623e-001,2.7626640158813847e+000
124,14:18:32:321,-2.33777E-05,-7.08128E-05,-2.61815E-05,3.02125E-05,-2.57073E-05,-8.08764E-05,-0.00026502,,3.1460450043856074e+000,1.0309124759503048e+001
125,14:18:32:848,0.000111234,8.7699E-05,-0.000131816,-9.10975E-05,3.07962E-05,4.09088E-05,-0.000228763,,1.3283724118002023e+000,-7.4283077304941090e+000
126,14:18:33:375,-3.50645E-06,-5.24876E-05,0.000103336,0.000130364,-0.000109167,-0.000119209,-0.00023374,,1.0919835514612033e+000,2.1411197243165661e+000
127,14:18:33:901,-0.000122255,-4.41225E-06,-7.0138E-05,-2.52113E-05,-2.05495E-05,-5.51648E-05,-0.000172599,,2.6844912630402020e+000,8.3991844262141573e+000
128,14:18:34:427,5.04318E-05,5.88984E-05,2.67579E-05,-1.90039E-06,1.7432E-05,-7.94735E-06,-0.000236584,,-4.5590643742758830e-001,-1.3571812515852971e+001
129,14:18:34:954,1.51824E-05,-1.31821E-06,-2.54725E-05,8.82562E-05,-4.93862E-05,-8.3915E-05,-0.000245352,,1.6991569914773039e+000,4.9680141302374308e+000
130,14:18:35:480,-5.98073E-05,1.46281E-05,7.54458E-05,7.94543E-05,0.000101371,-1.96351E-05,-0.000244641,,-1.9369416515491095e-001,-2.4133085797445748e+000
131,14:18:36:008,5.37439E-05,3.5573E-05,9.83725E-05,2.42656E-05,-0.000104713,-4.9555E-05,-0.000291797,0.8372105,4.7324563230380823e-001,2.7866345823875802e+000
132,14:18:36:535,-3.97958E-06,4.98538E-05,6.43265E-06,-0.000115596,2.16522E-05,2.43114E-05,-0.000175443,,1.1228149589984178e+000,-8.1027475543556573e+000
133,14:18:37:062,2.13332E-05,6.77051E-05,8.65545E-05,-3.49637E-05,8.23789E-05,-8.34475E-05,-0.000313123,,-1.0129712306883525e+000,-3.8010079146159441e+000
134,14:18:37:588,2.64425E-06,6.00885E-05,3.19575E-05,3.35428E-05,1.67286E-05,1.21558E-05,-0.000151743,,7.2664950373065329e-001,-9.0708977222074925e+000
135,14:18:38:115,6.91217E-05,-5.17736E-05,8.51364E-05,-2.87793E-05,-4.28218E-05,-3.62314E-05,-0.0002008,,8.4609549878933821e-001,4.6891941702376085e+000
136,14:18:38:641,6.98314E-05,-1.29803E-05,4.61383E-05,6.13749E-05,3.66577E-05,-5.60979E-06,-0.000291086,,-1.5303174036730155e-001,-7.9406471033763042e+000
137,14:18:39:169,-3.70981E-05,-5.39156E-05,-1.15289E-05,1.47506E-05,-6.18116E-05,-3.83351E-05,-0.000295825,,6.2019290974005425e-001,4.7859174395057638e+000
138,14:18:39:696,2.64425E-06,-3.8684E-05,5.11016E-05,-1.1653E-05,3.94713E-05,-6.54482E-06,-0.000233266,,-1.6581220695898716e-001,-5.9097659172097119e+000
139,14:18:40:223,-2.32363E-06,1.72462E-05,3.07758E-05,3.44943E-05,-1.98461E-05,5.96103E-05,-0.000240138,,-3.0036278028541310e+000,1.2100009994654499e+001
140,14:18:40:749,5.95619E-06,-2.60703E-05,-0.000110312,6.37538E-05,-0.000142924,-7.05918E-05,-0.000193927,1.315624817,4.9391131791818865e-001,1.3568558014832062e+000
141,14:18:41:276,-6.14632E-05,3.00987E-05,2.86487E-05,-3.82938E-05,-2.38317E-05,8.64943E-06,-0.000170229,,-3.6293764713000931e-001,7.1429459073370829e+000
142,14:18:41:802,-4.98721E-05,3.03367E-05,0.000102391,2.56609E-09,3.61888E-05,3.50646E-05,-0.000325682,,9.6893597447578850e-001,-8.9995160381338035e+000
143,14:18:42:329,-3.78078E-05,-1.27423E-05,-4.43788E-05,-0.000134385,-7.56434E-05,-5.58661E-05,-0.000216915,0.870377907,7.3854539405308994e-001,2.8675947026471662e+000
144,14:18:42:855,-2.19584E-05,0.000123165,-1.88552E-05,7.96922E-05,-1.79338E-06,1.05195E-05,-0.000282318,0.787406863,X-5.8657600253378224e+000,X1.5742286754017263e+002
145,14:18:43:383,0.00012614,-1.91683E-05,1.16321E-05,2.09353E-05,-2.38317E-05,1.82336E-05,-0.000242271,,-7.6509832861608462e-001,1.0165893893128638e+001
146,14:18:43:908,1.51824E-05,5.58042E-05,-1.79099E-05,0.000223387,8.75374E-05,-5.21262E-05,-0.000268101,,-5.9547324725926742e-001,-3.0626979300787713e+000
