id,Time,x,y,z
PositionLog141, 14:01:26.374,35442,45531,20613
PositionLog142, 14:01:28.381,35443,45484,20613
PositionLog143, 14:01:30.419,35445,45431,20613
PositionLog144, 14:01:33.376,35446,45362,20613
PositionLog145, 14:01:35.615,35448,45309,20613
PositionLog146, 14:01:38.437,35450,45239,20613
PositionLog147, 14:01:40.654,35451,45180,20613
PositionLog148, 14:01:43.636,35453,45115,20613
PositionLog149, 14:01:46.458,35456,45038,20613
PositionLog150, 14:01:48.525,35458,44983,20613
PositionLog151, 14:01:50.543,35459,44937,20613
PositionLog152, 14:01:52.571,35461,44891,20613
PositionLog153, 14:01:54.579,35463,44836,20613
PositionLog154, 14:01:57.565,35466,44759,20613
PositionLog155, 14:01:59.711,35468,44712,20613
PositionLog156, 14:02:02.514,35471,44643,20613
PositionLog157, 14:02:04.796,35474,44589,20613
PositionLog158, 14:02:07.540,35478,44512,20613
PositionLog159, 14:02:09.568,35481,44466,20613
PositionLog160, 14:02:12.775,35487,44390,20613
PositionLog161, 14:02:15.595,35498,44320,20613
PositionLog162, 14:02:17.623,35507,44266,20613
PositionLog163, 14:02:20.795,35520,44198,20613
PositionLog164, 14:02:23.633,35535,44123,20613
PositionLog165, 14:02:25.829,35543,44077,20613
PositionLog166, 14:02:28.635,35555,44001,20613
PositionLog167, 14:02:30.668,35559,43954,20613
PositionLog168, 14:02:32.698,35562,43902,20613
PositionLog169, 14:02:34.716,35565,43856,20613
PositionLog170, 14:02:36.723,35567,43803,20613
PositionLog171, 14:02:38.758,35570,43756,20613
PositionLog172, 14:02:40.784,35572,43702,20613
PositionLog173, 14:02:42.785,35574,43655,20613
PositionLog174, 14:02:44.831,35576,43601,20613
PositionLog175, 14:02:47.817,35578,43530,20613
PositionLog176, 14:02:50.023,35579,43478,20613
PositionLog177, 14:02:52.833,35581,43409,20613
PositionLog178, 14:02:54.886,35582,43354,20613
PositionLog179, 14:02:58.066,35582,43285,20613
PositionLog180, 14:03:00.904,35581,43207,20613
PositionLog181, 14:03:02.953,35580,43153,20613
PositionLog182, 14:03:04.979,35578,43106,20613
PositionLog183, 14:03:08.018,35571,43029,20613
PositionLog184, 14:03:10.126,35564,42986,20613
PositionLog185, 14:03:13.006,35552,42908,20613
PositionLog186, 14:03:16.010,35539,42842,20613
PositionLog187, 14:03:19.247,35524,42766,20613
PositionLog188, 14:03:22.018,35508,42690,20613
PositionLog189, 14:03:24.072,35499,42645,20613
PositionLog190, 14:03:26.891,35483,42568,20613
PositionLog191, 14:03:29.026,35474,42523,20613
PositionLog192, 14:03:31.035,35467,42477,20613
PositionLog193, 14:03:33.046,35458,42423,20613
PositionLog194, 14:03:36.309,35446,42348,20613
PositionLog195, 14:03:39.114,35434,42280,20613
PositionLog196, 14:03:41.136,35426,42227,20613
PositionLog197, 14:03:44.342,35415,42158,20613
PositionLog198, 14:03:47.128,35405,42082,20613
PositionLog199, 14:03:49.169,35399,42034,20613
PositionLog200, 14:03:52.364,35392,41959,20613
PositionLog201, 14:03:55.214,35397,41885,20613
PositionLog202, 14:03:57.218,35409,41841,20613
PositionLog203, 14:03:59.241,35424,41793,20613
PositionLog204, 14:04:02.233,35445,41726,20613
PositionLog205, 14:04:04.427,35462,41675,20613
PositionLog206, 14:04:07.278,35484,41609,20613
PositionLog207, 14:04:09.478,35501,41560,20613
PositionLog208, 14:04:12.323,35522,41495,20613
PositionLog209, 14:04:14.354,35538,41445,20613
PositionLog210, 14:04:16.377,35551,41398,20613
PositionLog211, 14:04:18.392,35564,41349,20613
PositionLog212, 14:04:20.427,35576,41303,20613
PositionLog213, 14:04:22.439,35589,41253,20613
PositionLog214, 14:04:24.453,35600,41208,20613
PositionLog215, 14:04:26.463,35612,41157,20613
PositionLog216, 14:04:28.485,35623,41112,20613
PositionLog217, 14:04:30.555,35634,41061,20613
PositionLog218, 14:04:33.740,35649,40993,20613
PositionLog219, 14:04:36.512,35661,40914,20613
PositionLog220, 14:04:38.577,35664,40872,20613
PositionLog221, 14:04:40.600,35668,40818,20613
PositionLog222, 14:04:43.799,35671,40752,20613
PositionLog223, 14:04:46.663,35673,40677,20613
PositionLog224, 14:04:48.694,35674,40630,20613
PositionLog225, 14:04:51.901,35676,40555,20613
PositionLog226, 14:04:54.719,35677,40477,20613
PositionLog227, 14:04:57.680,35678,40409,20613
PositionLog228, 14:04:59.893,35679,40355,20613
PositionLog229, 14:05:02.738,35680,40286,20613
PositionLog230, 14:05:05.716,35680,40209,20613
PositionLog231, 14:05:08.951,35681,40132,20613
PositionLog232, 14:05:11.805,35682,40054,20613
PositionLog233, 14:05:14.812,35682,39985,20613
PositionLog234, 14:05:18.030,35683,39907,20613
PositionLog235, 14:05:20.828,35684,39837,20613
PositionLog236, 14:05:22.844,35684,39783,20613
PositionLog237, 14:05:26.032,35685,39711,20613
PositionLog238, 14:05:28.893,35686,39632,20613
PositionLog239, 14:05:31.089,35686,39582,20613
PositionLog240, 14:05:33.893,35687,39512,20613
PositionLog241, 14:05:35.914,35688,39458,20613
PositionLog242, 14:05:37.954,35689,39411,20613
PositionLog243, 14:05:40.927,35690,39335,20613
PositionLog244, 14:05:44.132,35691,39265,20613
PositionLog245, 14:05:46.937,35693,39188,20613
PositionLog246, 14:05:48.959,35694,39143,20613
PositionLog247, 14:05:50.963,35696,39088,20613
PositionLog248, 14:05:52.980,35697,39043,20613
PositionLog249, 14:05:56.001,35703,38967,20613
PositionLog250, 14:05:58.011,35713,38923,20613
PositionLog251, 14:06:00.020,35726,38872,20613
PositionLog252, 14:06:02.199,35737,38829,20613
PositionLog253, 14:06:04.937,35753,38756,20613
PositionLog254, 14:06:07.003,35755,38712,20613
PositionLog255, 14:06:10.215,35739,38637,20613
PositionLog256, 14:06:13.022,35718,38571,20613
PositionLog257, 14:06:16.237,35692,38498,20613
PositionLog258, 14:06:19.098,35666,38427,20613
PositionLog259, 14:06:22.098,35643,38362,20613
PositionLog260, 14:06:24.326,35629,38311,20613
PositionLog261, 14:06:27.174,35611,38236,20613
PositionLog262, 14:06:29.190,35603,38192,20613
PositionLog263, 14:06:31.201,35597,38147,20613
PositionLog264, 14:06:33.211,35598,38095,20613
PositionLog265, 14:06:35.227,35609,38049,20613
PositionLog266, 14:06:38.240,35629,37976,20613
PositionLog267, 14:06:40.454,35643,37929,20613
PositionLog268, 14:06:43.261,35664,37857,20613
PositionLog269, 14:06:45.307,35681,37805,20613
PositionLog270, 14:06:48.507,35701,37738,20613
PositionLog271, 14:06:51.331,35725,37664,20613
PositionLog272, 14:06:53.333,35740,37620,20613
PositionLog273, 14:06:55.360,35757,37568,20613
PositionLog274, 14:06:57.361,35772,37524,20613
PositionLog275, 14:06:59.378,35789,37473,20613
PositionLog276, 14:07:01.568,35804,37430,20613
PositionLog277, 14:07:04.421,35829,37356,20613
PositionLog278, 14:07:07.441,35852,37288,20613
PositionLog279, 14:07:09.671,35869,37239,20613
PositionLog280, 14:07:12.396,35894,37166,20613
PositionLog281, 14:07:14.723,35909,37120,20613
PositionLog282, 14:07:17.526,35933,37049,20613
PositionLog283, 14:07:19.588,35947,37006,20613
PositionLog284, 14:07:22.452,35971,36933,20613
