Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
115,16:20:09:579,-2.76E-05,-2.16E-05,0.006717826,0.000275074,0.126736654,0.092525243,1.11450597,0.711388068,7.3005906704018197e-001,8.7938724706058764e+000
116,16:20:10:107,-6.11E-06,-4.95E-05,0.006629192,0.000405234,0.124002505,0.09018774,1.087548634,0.709097848,7.2730578545410773e-001,8.7703762921319193e+000
117,16:20:10:633,-4.56E-05,-4.92E-05,0.006414053,0.000331229,0.120867993,0.088151343,1.061236633,0.710868152,7.2931916059304625e-001,8.7801295396921422e+000
118,16:20:11:160,-6.38E-05,2.76526E-05,0.006367528,0.000303389,0.118684947,0.086432418,1.042166299,0.710228529,7.2825088812924677e-001,8.7809475559307710e+000
119,16:20:11:687,-6.35E-06,-4.40E-05,0.006206845,0.000267936,0.115657175,0.084256718,1.015284332,0.710325927,7.2850402882959997e-001,8.7783947186832965e+000
120,16:20:12:213,-7.83E-05,-4.40E-05,0.006180264,0.000315524,0.115078716,0.083850792,1.0121283,0.709606118,7.2863857877170835e-001,8.7950954865826603e+000
121,16:20:12:740,3.64724E-05,5.62133E-05,0.006133988,0.000223443,0.114752109,0.083391637,1.006226607,0.709611095,7.2671115059560243e-001,8.7686981740307619e+000
122,16:20:13:266,-7.28E-05,-8.04E-05,0.005972868,0.000275312,0.112282716,0.081831123,0.986933204,0.709903643,7.2879536691867186e-001,8.7897161853729155e+000
123,16:20:13:794,1.47086E-05,-5.52E-05,0.005880573,0.000329087,0.110890297,0.080733553,0.974502424,0.709166286,7.2804884521148394e-001,8.7879864152338509e+000
124,16:20:14:319,-2.08E-05,4.05048E-05,0.005949378,0.00026865,0.110286189,0.080348247,0.969561635,0.710214834,7.2854314501130535e-001,8.7913241308730665e+000
125,16:20:14:847,7.81089E-05,-3.35E-05,0.0059648,0.00034503,0.110682859,0.080711142,0.97247823,0.710425866,7.2921085127794039e-001,8.7861683601434581e+000
126,16:20:15:374,4.30963E-05,3.24127E-05,0.00596219,0.000351931,0.110862537,0.080686782,0.973527415,0.709568439,7.2780927024568098e-001,8.7813921703198083e+000
127,16:20:15:900,1.87301E-05,1.94862E-06,0.005859933,0.000249377,0.110684345,0.080731847,0.9731097,0.710894595,7.2938812735315250e-001,8.7917554670099758e+000
128,16:20:16:427,-4.89E-05,4.07428E-05,0.006050221,0.00029744,0.112714908,0.082039022,0.990291211,0.709674908,7.2784535039504628e-001,8.7858050823647620e+000
129,16:20:16:953,2.93755E-05,-0.000105144,0.006161042,0.000376202,0.115209637,0.083992994,1.01282943,0.709654561,7.2904486818053049e-001,8.7911867439748157e+000
130,16:20:17:480,4.73545E-05,1.00405E-05,0.006156295,0.000293157,0.116236451,0.084751169,1.021495846,0.710722731,7.2912728961088480e-001,8.7880852660857638e+000
131,16:20:18:006,2.89023E-05,-3.52E-05,0.006219423,0.000402379,0.115087908,0.083830549,1.010050454,0.709889521,7.2840449397290852e-001,8.7763386684612428e+000
132,16:20:18:533,1.4472E-05,-3.26E-05,0.006053069,0.000245094,0.113708396,0.082811343,0.999437547,0.709769789,7.2827817472064937e-001,8.7894789204411286e+000
133,16:20:19:061,-8.47E-06,-8.04E-05,0.005889352,0.000343602,0.112397635,0.081817492,0.987852079,0.708853282,7.2792894430557209e-001,8.7889044866344257e+000
134,16:20:19:587,-5.81E-05,7.90625E-05,0.005927075,0.00023296,0.112077729,0.08159309,0.984007469,0.710497924,7.2800448595457423e-001,8.7796877697288327e+000
135,16:20:20:114,-4.93E-06,2.21785E-05,0.005934668,0.000316952,0.11198071,0.08131934,0.98269072,0.708308605,7.2619060762372323e-001,8.7755357309142479e+000
136,16:20:20:641,-3.47E-05,1.69425E-05,0.00596575,0.000296489,0.111342245,0.08107051,0.977711851,0.710004615,7.2811995263408369e-001,8.7811401295896960e+000
137,16:20:21:167,-1.11E-05,1.21825E-05,0.005892673,0.000286019,0.110988206,0.080909692,0.975423106,0.710565715,7.2899359940162045e-001,8.7885293125322690e+000
138,16:20:21:694,5.20859E-05,7.18456E-06,0.005929211,0.000339795,0.111625462,0.081356633,0.980079124,0.710546849,7.2883579673888343e-001,8.7800677567520911e+000
139,16:20:22:220,-1.04E-05,3.19367E-05,0.00604334,0.00034384,0.111905532,0.081511811,0.983568927,0.709858271,7.2839840254988253e-001,8.7892788468214658e+000
