id,Time,x,y,z
PositionLog127, 16:02:07.144,35121,38870,20613
PositionLog128, 16:02:09.321,35135,38817,20613
PositionLog129, 16:02:12.130,35150,38750,20613
PositionLog130, 16:02:14.159,35155,38698,20613
PositionLog131, 16:02:16.195,35149,38652,20613
PositionLog132, 16:02:19.211,35127,38578,20613
PositionLog133, 16:02:21.404,35112,38534,20613
PositionLog134, 16:02:24.220,35085,38461,20613
PositionLog135, 16:02:27.216,35062,38396,20613
PositionLog136, 16:02:29.411,35044,38346,20613
PositionLog137, 16:02:32.156,35024,38271,20613
PositionLog138, 16:02:34.266,35012,38225,20613
PositionLog139, 16:02:36.344,35004,38176,20613
PositionLog140, 16:02:39.192,34996,38105,20613
PositionLog141, 16:02:41.334,35003,38053,20613
PositionLog142, 16:02:43.345,35015,38007,20613
PositionLog143, 16:02:45.371,35028,37962,20613
PositionLog144, 16:02:47.398,35043,37910,20613
PositionLog145, 16:02:50.391,35064,37842,20613
PositionLog146, 16:02:52.603,35081,37789,20613
PositionLog147, 16:02:55.399,35102,37726,20613
PositionLog148, 16:02:58.401,35127,37650,20613
PositionLog149, 16:03:00.430,35144,37600,20613
PositionLog150, 16:03:02.432,35159,37556,20613
PositionLog151, 16:03:04.459,35174,37512,20613
PositionLog152, 16:03:06.528,35192,37459,20613
PositionLog153, 16:03:09.687,35217,37388,20613
PositionLog154, 16:03:12.502,35240,37321,20613
PositionLog155, 16:03:14.752,35258,37268,20613
PositionLog156, 16:03:17.522,35280,37204,20613
PositionLog157, 16:03:19.577,35298,37150,20613
PositionLog158, 16:03:22.768,35319,37086,20613
PositionLog159, 16:03:25.618,35342,37013,20613
PositionLog160, 16:03:27.831,35356,36969,20613
PositionLog161, 16:03:30.599,35378,36893,20613
PositionLog162, 16:03:32.637,35390,36842,20613
PositionLog163, 16:03:34.650,35398,36797,20613
PositionLog164, 16:03:36.656,35407,36752,20613
PositionLog165, 16:03:39.855,35419,36676,20613
PositionLog166, 16:03:42.659,35430,36599,20613
PositionLog167, 16:03:44.696,35437,36554,20613
PositionLog168, 16:03:46.721,35445,36501,20613
PositionLog169, 16:03:49.738,35455,36433,20613
PositionLog170, 16:03:52.959,35468,36357,20613
PositionLog171, 16:03:55.777,35481,36280,20613
PositionLog172, 16:03:57.790,35489,36235,20613
PositionLog173, 16:04:00.868,35502,36158,20613
PositionLog174, 16:04:03.820,35514,36088,20613
PositionLog175, 16:04:06.034,35523,36034,20613
PositionLog176, 16:04:08.719,35535,35964,20613
PositionLog177, 16:04:11.049,35544,35912,20613
PositionLog178, 16:04:13.889,35557,35836,20613
PositionLog179, 16:04:15.895,35565,35789,20613
PositionLog180, 16:04:17.946,35574,35736,20613
PositionLog181, 16:04:20.919,35585,35667,20613
PositionLog182, 16:04:23.151,35595,35613,20613
PositionLog183, 16:04:25.995,35607,35541,20613
PositionLog184, 16:04:29.022,35620,35464,20613
PositionLog185, 16:04:31.252,35628,35420,20613
PositionLog186, 16:04:34.044,35641,35344,20613
PositionLog187, 16:04:36.064,35649,35296,20613
PositionLog188, 16:04:38.084,35658,35244,20613
PositionLog189, 16:04:41.073,35672,35168,20613
PositionLog190, 16:04:43.272,35680,35122,20613
PositionLog191, 16:04:46.109,35693,35046,20613
PositionLog192, 16:04:48.133,35702,34998,20613
PositionLog193, 16:04:50.184,35710,34955,20613
PositionLog194, 16:04:53.125,35724,34879,20613
PositionLog195, 16:04:55.157,35734,34826,20613
PositionLog196, 16:04:57.280,35743,34780,20613
PositionLog197, 16:05:00.382,35759,34704,20613
PositionLog198, 16:05:03.234,35775,34638,20613
PositionLog199, 16:05:05.400,35789,34581,20613
PositionLog200, 16:05:08.424,35804,34518,20613
PositionLog201, 16:05:11.281,35824,34442,20613
PositionLog202, 16:05:14.289,35843,34366,20613
PositionLog203, 16:05:16.403,35854,34322,20613
PositionLog204, 16:05:19.244,35873,34247,20613
PositionLog205, 16:05:22.245,35890,34179,20613
PositionLog206, 16:05:25.468,35908,34104,20613
PositionLog207, 16:05:28.311,35925,34029,20613
PositionLog208, 16:05:30.341,35935,33983,20613
PositionLog209, 16:05:33.549,35949,33908,20613
PositionLog210, 16:05:36.351,35960,33839,20613
PositionLog211, 16:05:39.363,35969,33762,20613
PositionLog212, 16:05:42.388,35978,33685,20613
PositionLog213, 16:05:45.407,35985,33615,20613
PositionLog214, 16:05:47.589,35990,33562,20613
PositionLog215, 16:05:50.424,35996,33492,20613
PositionLog216, 16:05:52.461,36001,33438,20613
PositionLog217, 16:05:55.344,36006,33369,20613
PositionLog218, 16:05:57.702,36011,33313,20613
PositionLog219, 16:06:00.548,36016,33237,20613
PositionLog220, 16:06:02.768,36020,33190,20613
PositionLog221, 16:06:05.609,36022,33112,20613
PositionLog222, 16:06:08.615,36016,33045,20613
PositionLog223, 16:06:10.808,36014,32992,20613
PositionLog224, 16:06:13.583,36022,32926,20613
PositionLog225, 16:06:15.796,36047,32879,20613
PositionLog226, 16:06:18.641,36086,32813,20613
PositionLog227, 16:06:20.642,36109,32772,20613
PositionLog228, 16:06:22.669,36125,32730,20613
PositionLog229, 16:06:24.676,36137,32679,20613
PositionLog230, 16:06:27.711,36153,32604,20613
PositionLog231, 16:06:29.717,36162,32559,20613
PositionLog232, 16:06:31.734,36171,32513,20613
PositionLog233, 16:06:33.756,36181,32459,20613
PositionLog234, 16:06:36.939,36195,32384,20613
PositionLog235, 16:06:39.766,36208,32314,20613
PositionLog236, 16:06:41.795,36217,32261,20613
PositionLog237, 16:06:43.848,36225,32214,20613
PositionLog238, 16:06:46.845,36238,32139,20613
PositionLog239, 16:06:49.060,36247,32091,20613
PositionLog240, 16:06:51.819,36261,32011,20613
PositionLog241, 16:06:53.893,36268,31970,20613
PositionLog242, 16:06:55.907,36277,31917,20613
PositionLog243, 16:06:59.125,36289,31848,20613
