id,Time,x,y,z
PositionLog91, 19:14:48.746,35511,47881,20799
PositionLog92, 19:14:50.750,35519,47827,20799
PositionLog93, 19:14:52.751,35527,47781,20799
PositionLog94, 19:14:54.768,35535,47735,20799
PositionLog95, 19:14:56.768,35543,47682,20799
PositionLog96, 19:14:58.785,35551,47635,20799
PositionLog97, 19:15:00.850,35559,47584,20799
PositionLog98, 19:15:03.821,35571,47515,20799
PositionLog99, 19:15:06.814,35583,47439,20799
PositionLog100, 19:15:08.827,35590,47394,20799
PositionLog101, 19:15:10.846,35599,47340,20799
PositionLog102, 19:15:12.879,35606,47297,20799
PositionLog103, 19:15:15.011,35615,47239,20799
PositionLog104, 19:15:17.881,35626,47176,20799
PositionLog105, 19:15:20.123,35635,47118,20799
PositionLog106, 19:15:22.926,35646,47057,20799
PositionLog107, 19:15:24.935,35655,47004,20799
PositionLog108, 19:15:26.947,35662,46959,20799
PositionLog109, 19:15:28.962,35671,46907,20799
PositionLog110, 19:15:30.969,35679,46862,20799
PositionLog111, 19:15:32.975,35686,46816,20799
PositionLog112, 19:15:35.973,35699,46740,20799
PositionLog113, 19:15:37.984,35706,46696,20799
PositionLog114, 19:15:40.237,35715,46643,20799
PositionLog115, 19:15:42.970,35726,46574,20799
PositionLog116, 19:15:44.994,35734,46522,20799
PositionLog117, 19:15:47.009,35741,46476,20799
PositionLog118, 19:15:49.016,35749,46423,20799
PositionLog119, 19:15:52.001,35759,46356,20799
PositionLog120, 19:15:54.024,35766,46303,20799
PositionLog121, 19:15:56.032,35772,46259,20799
PositionLog122, 19:15:58.077,35779,46206,20799
PositionLog123, 19:16:01.050,35786,46139,20799
PositionLog124, 19:16:03.079,35792,46087,20799
PositionLog125, 19:16:05.085,35795,46043,20799
PositionLog126, 19:16:07.114,35799,45991,20799
PositionLog127, 19:16:09.177,35802,45944,20799
PositionLog128, 19:16:12.154,35804,45870,20799
PositionLog129, 19:16:15.136,35806,45799,20799
PositionLog130, 19:16:17.166,35807,45748,20799
PositionLog131, 19:16:19.168,35807,45702,20799
PositionLog132, 19:16:21.174,35808,45647,20799
PositionLog133, 19:16:23.210,35808,45600,20799
PositionLog134, 19:16:25.255,35808,45547,20799
PositionLog135, 19:16:28.252,35808,45478,20799
PositionLog136, 19:16:30.261,35808,45424,20799
PositionLog137, 19:16:32.278,35807,45378,20799
PositionLog138, 19:16:34.289,35807,45324,20799
PositionLog139, 19:16:36.313,35807,45278,20799
PositionLog140, 19:16:38.321,35806,45231,20799
PositionLog141, 19:16:40.325,35806,45178,20799
PositionLog142, 19:16:43.320,35805,45109,20799
PositionLog143, 19:16:45.349,35805,45054,20799
PositionLog144, 19:16:48.394,35804,44985,20799
PositionLog145, 19:16:51.332,35804,44909,20799
PositionLog146, 19:16:53.399,35804,44855,20799
PositionLog147, 19:16:55.520,35804,44810,20799
PositionLog148, 19:16:58.437,35804,44733,20799
PositionLog149, 19:17:01.476,35805,44664,20799
PositionLog150, 19:17:04.439,35807,44590,20799
PositionLog151, 19:17:06.469,35808,44541,20799
PositionLog152, 19:17:08.499,35809,44488,20799
PositionLog153, 19:17:11.644,35811,44422,20799
PositionLog154, 19:17:14.480,35813,44346,20799
PositionLog155, 19:17:16.563,35814,44300,20799
PositionLog156, 19:17:19.501,35816,44222,20799
PositionLog157, 19:17:21.558,35818,44168,20799
PositionLog158, 19:17:24.546,35821,44098,20799
PositionLog159, 19:17:26.595,35822,44044,20799
PositionLog160, 19:17:28.617,35824,43997,20799
PositionLog161, 19:17:30.626,35826,43943,20799
PositionLog162, 19:17:32.635,35828,43897,20799
PositionLog163, 19:17:34.644,35830,43844,20799
PositionLog164, 19:17:36.660,35833,43797,20799
PositionLog165, 19:17:38.699,35835,43754,20799
PositionLog166, 19:17:41.687,35839,43677,20799
PositionLog167, 19:17:43.797,35842,43623,20799
PositionLog168, 19:17:46.741,35847,43553,20799
PositionLog169, 19:17:48.759,35852,43503,20799
PositionLog170, 19:17:51.749,35864,43434,20799
PositionLog171, 19:17:53.781,35873,43383,20799
PositionLog172, 19:17:56.775,35886,43315,20799
PositionLog173, 19:17:58.816,35896,43265,20799
PositionLog174, 19:18:01.796,35908,43195,20799
PositionLog175, 19:18:03.813,35916,43144,20799
PositionLog176, 19:18:05.830,35920,43095,20799
PositionLog177, 19:18:07.842,35923,43048,20799
PositionLog178, 19:18:09.929,35926,42998,20799
PositionLog179, 19:18:12.864,35929,42929,20799
PositionLog180, 19:18:14.897,35931,42882,20799
PositionLog181, 19:18:16.941,35934,42827,20799
PositionLog182, 19:18:19.912,35936,42759,20799
PositionLog183, 19:18:22.931,35939,42680,20799
PositionLog184, 19:18:25.996,35940,42604,20799
PositionLog185, 19:18:28.967,35942,42535,20799
PositionLog186, 19:18:31.007,35942,42480,20799
PositionLog187, 19:18:33.990,35942,42410,20799
PositionLog188, 19:18:37.013,35941,42336,20799
PositionLog189, 19:18:40.050,35939,42270,20799
PositionLog190, 19:18:42.069,35936,42217,20799
PositionLog191, 19:18:44.994,35929,42149,20799
PositionLog192, 19:18:47.987,35916,42076,20799
PositionLog193, 19:18:49.998,35909,42031,20799
PositionLog194, 19:18:52.041,35899,41979,20799
PositionLog195, 19:18:54.055,35889,41934,20799
PositionLog196, 19:18:56.134,35879,41882,20799
PositionLog197, 19:18:59.093,35864,41809,20799
PositionLog198, 19:19:01.107,35854,41763,20799
PositionLog199, 19:19:03.127,35846,41719,20799
PositionLog200, 19:19:05.160,35835,41666,20799
PositionLog201, 19:19:07.202,35828,41622,20799
PositionLog202, 19:19:10.192,35815,41546,20799
PositionLog203, 19:19:12.212,35808,41504,20799
PositionLog204, 19:19:14.223,35799,41453,20799
PositionLog205, 19:19:16.232,35792,41407,20799
PositionLog206, 19:19:18.236,35784,41354,20799
PositionLog207, 19:19:20.274,35776,41308,20799
PositionLog208, 19:19:22.295,35768,41254,20799
PositionLog209, 19:19:24.321,35762,41208,20799
PositionLog210, 19:19:26.325,35757,41160,20799
PositionLog211, 19:19:29.328,35751,41087,20799
PositionLog212, 19:19:31.361,35752,41044,20799
PositionLog213, 19:19:34.352,35771,40971,20799
PositionLog214, 19:19:36.386,35787,40920,20799
PositionLog215, 19:19:39.441,35806,40858,20799
PositionLog216, 19:19:41.485,35824,40805,20799
PositionLog217, 19:19:44.361,35844,40744,20799
PositionLog218, 19:19:46.366,35862,40693,20799
PositionLog219, 19:19:48.414,35877,40647,20799
PositionLog220, 19:19:50.462,35892,40599,20799
PositionLog221, 19:19:53.418,35910,40536,20799
PositionLog222, 19:19:55.444,35923,40487,20799
PositionLog223, 19:19:57.448,35935,40442,20799
PositionLog224, 19:19:59.459,35947,40395,20799
PositionLog225, 19:20:01.467,35959,40346,20799
PositionLog226, 19:20:04.434,35974,40282,20799
PositionLog227, 19:20:06.448,35986,40230,20799
PositionLog228, 19:20:08.472,35995,40188,20799
PositionLog229, 19:20:10.550,36006,40135,20799
PositionLog230, 19:20:13.512,36017,40069,20799
PositionLog231, 19:20:15.521,36022,40018,20799
PositionLog232, 19:20:17.630,36025,39973,20799
PositionLog233, 19:20:20.631,36029,39899,20799
PositionLog234, 19:20:23.605,36031,39823,20799
PositionLog235, 19:20:25.615,36032,39780,20799
PositionLog236, 19:20:28.614,36033,39706,20799
PositionLog237, 19:20:31.565,36035,39638,20799
PositionLog238, 19:20:34.589,36036,39563,20799
PositionLog239, 19:20:36.592,36036,39518,20799
PositionLog240, 19:20:38.623,36037,39465,20799
PositionLog241, 19:20:40.631,36037,39420,20799
PositionLog242, 19:20:42.674,36038,39367,20799
PositionLog243, 19:20:45.671,36038,39297,20799
PositionLog244, 19:20:47.682,36039,39243,20799
PositionLog245, 19:20:50.668,36039,39172,20799
PositionLog246, 19:20:52.670,36040,39120,20799
PositionLog247, 19:20:54.729,36040,39073,20799
PositionLog248, 19:20:57.673,36041,38994,20799
PositionLog249, 19:20:59.708,36041,38948,20799
PositionLog250, 19:21:02.721,36042,38870,20799
PositionLog251, 19:21:05.729,36043,38800,20799
PositionLog252, 19:21:07.750,36043,38748,20799
PositionLog253, 19:21:09.771,36044,38700,20799
PositionLog254, 19:21:11.801,36044,38647,20799
PositionLog255, 19:21:13.806,36045,38600,20799
PositionLog256, 19:21:15.815,36046,38546,20799
PositionLog257, 19:21:17.844,36046,38500,20799
PositionLog258, 19:21:19.904,36047,38446,20799
PositionLog259, 19:21:22.932,36049,38378,20799
PositionLog260, 19:21:25.919,36050,38303,20799
PositionLog261, 19:21:27.952,36052,38257,20799
PositionLog262, 19:21:30.948,36054,38182,20799
PositionLog263, 19:21:32.988,36056,38137,20799
PositionLog264, 19:21:35.955,36068,38066,20799
PositionLog265, 19:21:37.974,36080,38018,20799
PositionLog266, 19:21:40.007,36091,37976,20799
PositionLog267, 19:21:42.017,36102,37935,20799
PositionLog268, 19:21:44.082,36111,37883,20799
PositionLog269, 19:21:47.108,36107,37821,20799
PositionLog270, 19:21:50.063,36086,37746,20799
PositionLog271, 19:21:52.080,36070,37697,20799
PositionLog272, 19:21:55.090,36047,37634,20799
PositionLog273, 19:21:57.143,36028,37584,20799
PositionLog274, 19:22:00.148,36006,37523,20799
PositionLog275, 19:22:02.217,35990,37472,20799
PositionLog276, 19:22:04.393,35980,37429,20799
PositionLog277, 19:22:07.212,35963,37356,20799
PositionLog278, 19:22:09.263,35956,37313,20799
PositionLog279, 19:22:12.285,35952,37241,20799
PositionLog280, 19:22:14.297,35964,37191,20799
PositionLog281, 19:22:16.323,35975,37147,20799
PositionLog282, 19:22:18.325,35988,37103,20799
PositionLog283, 19:22:20.509,36003,37052,20799
PositionLog284, 19:22:23.348,36024,36986,20799
PositionLog285, 19:22:25.406,36040,36937,20799
PositionLog286, 19:22:28.388,36063,36864,20799
PositionLog287, 19:22:31.376,36086,36798,20799
PositionLog288, 19:22:33.453,36103,36747,20799
PositionLog289, 19:22:36.408,36125,36683,20799
PositionLog290, 19:22:38.410,36142,36632,20799
PositionLog291, 19:22:40.437,36157,36589,20799
PositionLog292, 19:22:42.475,36175,36538,20799
PositionLog293, 19:22:45.440,36197,36473,20799
PositionLog294, 19:22:47.443,36214,36422,20799
PositionLog295, 19:22:49.459,36229,36379,20799
PositionLog296, 19:22:52.446,36253,36307,20799
PositionLog297, 19:22:54.456,36267,36263,20799
PositionLog298, 19:22:56.471,36281,36221,20799
PositionLog299, 19:22:58.520,36297,36171,20799
PositionLog300, 19:23:00.522,36311,36124,20799
PositionLog301, 19:23:02.549,36325,36078,20799
PositionLog302, 19:23:04.550,36337,36035,20799
PositionLog303, 19:23:06.550,36348,35984,20799
PositionLog304, 19:23:08.575,36356,35939,20799
PositionLog305, 19:23:11.586,36369,35863,20799
PositionLog306, 19:23:13.588,36375,35819,20799
PositionLog307, 19:23:15.623,36383,35766,20799
PositionLog308, 19:23:18.602,36393,35698,20799
PositionLog309, 19:23:21.592,36404,35624,20799
PositionLog310, 19:23:23.618,36411,35580,20799
PositionLog311, 19:23:25.637,36420,35527,20799
PositionLog312, 19:23:28.629,36432,35460,20799
PositionLog313, 19:23:30.668,36441,35408,20799
PositionLog314, 19:23:32.672,36448,35362,20799
PositionLog315, 19:23:34.699,36457,35312,20799
PositionLog316, 19:23:36.721,36464,35266,20799
PositionLog317, 19:23:38.761,36473,35214,20799
PositionLog318, 19:23:41.762,36485,35143,20799
PositionLog319, 19:23:43.767,36494,35091,20799
PositionLog320, 19:23:45.792,36502,35044,20799
PositionLog321, 19:23:47.797,36509,34999,20799
PositionLog322, 19:23:50.783,36522,34921,20799
PositionLog323, 19:23:52.796,36530,34877,20799
PositionLog324, 19:23:54.826,36539,34823,20799
PositionLog325, 19:23:56.832,36547,34778,20799
PositionLog326, 19:23:59.877,36560,34700,20799
PositionLog327, 19:24:02.868,36572,34627,20799
PositionLog328, 19:24:04.881,36581,34579,20799
PositionLog329, 19:24:07.862,36592,34513,20799
PositionLog330, 19:24:09.892,36601,34459,20799
PositionLog331, 19:24:11.897,36609,34414,20799
PositionLog332, 19:24:13.911,36618,34362,20799
PositionLog333, 19:24:15.914,36626,34316,20799
PositionLog334, 19:24:17.943,36636,34262,20799
PositionLog335, 19:24:20.900,36648,34196,20799
PositionLog336, 19:24:22.942,36657,34143,20799
PositionLog337, 19:24:25.940,36669,34077,20799
PositionLog338, 19:24:27.966,36679,34023,20799
PositionLog339, 19:24:29.980,36687,33980,20799
PositionLog340, 19:24:32.017,36696,33935,20799
PositionLog341, 19:24:34.938,36712,33862,20799
PositionLog342, 19:24:36.945,36722,33819,20799
PositionLog343, 19:24:38.984,36734,33766,20799
PositionLog344, 19:24:41.938,36751,33699,20799
PositionLog345, 19:24:43.996,36764,33647,20799
PositionLog346, 19:24:46.970,36781,33580,20799
PositionLog347, 19:24:48.985,36794,33527,20799
PositionLog348, 19:24:51.990,36813,33452,20799
PositionLog349, 19:24:54.002,36825,33407,20799
PositionLog350, 19:24:57.000,36843,33332,20799
PositionLog351, 19:24:59.987,36859,33265,20799
PositionLog352, 19:25:02.983,36876,33191,20799
PositionLog353, 19:25:05.066,36886,33146,20799
PositionLog354, 19:25:08.038,36899,33074,20799
PositionLog355, 19:25:10.048,36908,33028,20799
PositionLog356, 19:25:12.075,36914,32977,20799
PositionLog357, 19:25:14.085,36920,32930,20799
PositionLog358, 19:25:16.125,36925,32879,20799
PositionLog359, 19:25:18.248,36931,32830,20799
PositionLog360, 19:25:21.128,36938,32758,20799
PositionLog361, 19:25:23.158,36942,32711,20799
PositionLog362, 19:25:25.253,36947,32658,20799
PositionLog363, 19:25:27.345,36951,32608,20799
PositionLog364, 19:25:30.172,36957,32537,20799
PositionLog365, 19:25:32.274,36960,32492,20799
PositionLog366, 19:25:35.466,36966,32411,20799
PositionLog367, 19:25:38.247,36971,32348,20799
PositionLog368, 19:25:40.265,36974,32292,20799
PositionLog369, 19:25:43.278,36969,32227,20799
PositionLog370, 19:25:45.296,36965,32178,20799
PositionLog371, 19:25:48.295,36965,32112,20799
PositionLog372, 19:25:50.310,36981,32068,20799
PositionLog373, 19:25:52.482,37000,32031,20799
PositionLog374, 19:25:55.377,37040,31965,20799
PositionLog375, 19:25:57.392,37060,31928,20799
PositionLog376, 19:26:00.342,37082,31860,20799
PositionLog377, 19:26:03.355,37096,31794,20799
PositionLog378, 19:26:06.342,37111,31720,20799
PositionLog379, 19:26:08.363,37120,31675,20799
PositionLog380, 19:26:10.373,37130,31622,20799
PositionLog381, 19:26:12.413,37138,31577,20799
PositionLog382, 19:26:14.424,37148,31524,20799
PositionLog383, 19:26:16.440,37156,31478,20799
PositionLog384, 19:26:18.457,37165,31426,20799
PositionLog385, 19:26:21.460,37177,31358,20799
PositionLog386, 19:26:23.481,37186,31305,20799
PositionLog387, 19:26:25.502,37194,31260,20799
PositionLog388, 19:26:27.521,37203,31207,20799
PositionLog389, 19:26:29.541,37211,31161,20799
PositionLog390, 19:26:31.556,37220,31110,20799
PositionLog391, 19:26:34.557,37232,31042,20799
PositionLog392, 19:26:36.608,37241,30991,20799
PositionLog393, 19:26:39.575,37254,30926,20799
PositionLog394, 19:26:41.624,37265,30874,20799
PositionLog395, 19:26:44.602,37280,30805,20799
PositionLog396, 19:26:46.676,37291,30753,20799
PositionLog397, 19:26:49.660,37306,30685,20799
PositionLog398, 19:26:51.665,37317,30633,20799
PositionLog399, 19:26:54.676,37332,30566,20799
PositionLog400, 19:26:56.761,37344,30510,20799
PositionLog401, 19:26:59.710,37357,30446,20799
PositionLog402, 19:27:01.714,37367,30392,20799
PositionLog403, 19:27:03.717,37375,30349,20799
PositionLog404, 19:27:05.748,37383,30296,20799
PositionLog405, 19:27:08.783,37392,30229,20799
PositionLog406, 19:27:10.968,37399,30177,20799
PositionLog407, 19:27:13.737,37407,30108,20799
PositionLog408, 19:27:15.770,37414,30054,20799
PositionLog409, 19:27:18.736,37422,29987,20799
PositionLog410, 19:27:20.764,37428,29933,20799
PositionLog411, 19:27:23.749,37436,29863,20799
PositionLog412, 19:27:25.760,37441,29809,20799
PositionLog413, 19:27:27.784,37447,29763,20799
PositionLog414, 19:27:29.790,37452,29709,20799
PositionLog415, 19:27:32.798,37460,29638,20799
PositionLog416, 19:27:34.864,37466,29584,20799
PositionLog417, 19:27:37.813,37473,29517,20799
PositionLog418, 19:27:39.839,37478,29466,20799
PositionLog419, 19:27:42.854,37486,29397,20799
PositionLog420, 19:27:44.857,37491,29345,20799
PositionLog421, 19:27:46.892,37496,29299,20799
PositionLog422, 19:27:49.876,37504,29224,20799
PositionLog423, 19:27:51.884,37509,29176,20799
PositionLog424, 19:27:53.889,37514,29131,20799
PositionLog425, 19:27:56.926,37522,29055,20799
PositionLog426, 19:27:59.882,37530,28979,20799
PositionLog427, 19:28:01.927,37535,28933,20799
PositionLog428, 19:28:04.946,37543,28853,20799
PositionLog429, 19:28:07.918,37550,28785,20799
PositionLog430, 19:28:09.966,37555,28729,20799
PositionLog431, 19:28:12.989,37563,28661,20799
PositionLog432, 19:28:15.035,37568,28606,20799
PositionLog433, 19:28:17.044,37573,28560,20799
PositionLog434, 19:28:19.050,37579,28506,20799
PositionLog435, 19:28:22.036,37586,28437,20799
PositionLog436, 19:28:25.041,37594,28359,20799
PositionLog437, 19:28:28.058,37603,28282,20799
PositionLog438, 19:28:31.054,37611,28213,20799
PositionLog439, 19:28:33.075,37616,28161,20799
PositionLog440, 19:28:36.070,37624,28094,20799
PositionLog441, 19:28:39.065,37634,28020,20799
PositionLog442, 19:28:41.084,37644,27975,20799
PositionLog443, 19:28:43.098,37657,27923,20799
PositionLog444, 19:28:45.111,37668,27877,20799
PositionLog445, 19:28:47.123,37681,27827,20799
PositionLog446, 19:28:49.138,37692,27783,20799
PositionLog447, 19:28:51.148,37705,27734,20799
PositionLog448, 19:28:53.160,37717,27691,20799
PositionLog449, 19:28:55.194,37728,27647,20799
PositionLog450, 19:28:58.199,37746,27575,20799
PositionLog451, 19:29:00.211,37756,27528,20799
PositionLog452, 19:29:03.215,37767,27457,20799
PositionLog453, 19:29:05.237,37768,27406,20799
PositionLog454, 19:29:07.240,37765,27360,20799
PositionLog455, 19:29:10.265,37759,27286,20799
PositionLog456, 19:29:13.312,37752,27220,20799
PositionLog457, 19:29:16.295,37746,27145,20799
PositionLog458, 19:29:18.356,37743,27099,20799
PositionLog459, 19:29:21.318,37746,27025,20799
PositionLog460, 19:29:24.339,37754,26950,20799
PositionLog461, 19:29:26.375,37760,26905,20799
PositionLog462, 19:29:28.459,37767,26851,20799
PositionLog463, 19:29:31.362,37777,26784,20799
PositionLog464, 19:29:33.416,37785,26731,20799
PositionLog465, 19:29:36.393,37795,26664,20799
PositionLog466, 19:29:38.531,37803,26610,20799
PositionLog467, 19:29:41.549,37813,26543,20799
PositionLog468, 19:29:44.446,37821,26467,20799
PositionLog469, 19:29:46.567,37826,26422,20799
PositionLog470, 19:29:49.472,37832,26347,20799
PositionLog471, 19:29:51.495,37835,26301,20799
PositionLog472, 19:29:53.537,37839,26247,20799
PositionLog473, 19:29:55.546,37843,26201,20799
PositionLog474, 19:29:57.588,37846,26147,20799
PositionLog475, 19:30:00.566,37851,26077,20799
PositionLog476, 19:30:02.617,37855,26022,20799
PositionLog477, 19:30:04.627,37858,25974,20799
PositionLog478, 19:30:06.663,37861,25922,20799
PositionLog479, 19:30:09.644,37864,25853,20799
PositionLog480, 19:30:12.667,37868,25777,20799
PositionLog481, 19:30:14.668,37871,25724,20799
PositionLog482, 19:30:16.672,37872,25679,20799
PositionLog483, 19:30:19.656,37872,25611,20799
PositionLog484, 19:30:21.685,37871,25560,20799
PositionLog485, 19:30:24.676,37869,25484,20799
PositionLog486, 19:30:26.683,37867,25436,20799
PositionLog487, 19:30:28.686,37865,25391,20799
PositionLog488, 19:30:30.725,37864,25340,20799
PositionLog489, 19:30:32.751,37863,25293,20799
PositionLog490, 19:30:34.782,37862,25246,20799
PositionLog491, 19:30:36.801,37862,25201,20799
PositionLog492, 19:30:38.803,37862,25149,20799
PositionLog493, 19:30:40.855,37862,25102,20799
PositionLog494, 19:30:43.835,37867,25031,20799
PositionLog495, 19:30:45.859,37874,24986,20799
PositionLog496, 19:30:47.888,37884,24936,20799
PositionLog497, 19:30:50.860,37898,24869,20799
PositionLog498, 19:30:52.908,37910,24817,20799
PositionLog499, 19:30:54.910,37921,24769,20799
