id,Time,x,y,z
PositionLog151, 14:24:53.872,35306,38050,20613
PositionLog152, 14:24:55.893,35319,38002,20613
PositionLog153, 14:24:58.964,35340,37929,20613
PositionLog154, 14:25:01.939,35360,37864,20613
PositionLog155, 14:25:03.967,35377,37813,20613
PositionLog156, 14:25:06.953,35398,37746,20613
PositionLog157, 14:25:08.988,35416,37693,20613
PositionLog158, 14:25:11.983,35438,37628,20613
PositionLog159, 14:25:13.998,35456,37576,20613
PositionLog160, 14:25:16.015,35471,37533,20613
PositionLog161, 14:25:18.124,35490,37477,20613
PositionLog162, 14:25:21.033,35511,37415,20613
PositionLog163, 14:25:23.051,35529,37363,20613
PositionLog164, 14:25:25.072,35544,37319,20613
PositionLog165, 14:25:27.089,35562,37266,20613
PositionLog166, 14:25:29.101,35576,37224,20613
PositionLog167, 14:25:31.233,35595,37168,20613
PositionLog168, 14:25:34.125,35616,37106,20613
PositionLog169, 14:25:36.132,35632,37054,20613
PositionLog170, 14:25:38.252,35646,37011,20613
PositionLog171, 14:25:41.197,35668,36936,20613
PositionLog172, 14:25:43.246,35681,36892,20613
PositionLog173, 14:25:46.165,35696,36818,20613
PositionLog174, 14:25:48.166,35705,36771,20613
PositionLog175, 14:25:50.201,35714,36719,20613
PositionLog176, 14:25:53.186,35725,36646,20613
PositionLog177, 14:25:55.191,35732,36597,20613
PositionLog178, 14:25:57.207,35739,36547,20613
PositionLog179, 14:25:59.241,35747,36499,20613
PositionLog180, 14:26:01.264,35754,36450,20613
PositionLog181, 14:26:04.260,35767,36377,20613
PositionLog182, 14:26:06.290,35774,36332,20613
PositionLog183, 14:26:08.298,35784,36278,20613
PositionLog184, 14:26:10.332,35791,36232,20613
PositionLog185, 14:26:12.339,35800,36179,20613
PositionLog186, 14:26:14.348,35808,36133,20613
PositionLog187, 14:26:16.363,35816,36086,20613
PositionLog188, 14:26:18.389,35825,36033,20613
PositionLog189, 14:26:20.404,35833,35987,20613
PositionLog190, 14:26:22.431,35842,35933,20613
PositionLog191, 14:26:24.442,35850,35887,20613
PositionLog192, 14:26:27.429,35863,35809,20613
PositionLog193, 14:26:29.452,35871,35763,20613
PositionLog194, 14:26:31.466,35880,35710,20613
PositionLog195, 14:26:33.482,35888,35663,20613
PositionLog196, 14:26:35.508,35897,35611,20613
PositionLog197, 14:26:38.521,35909,35540,20613
PositionLog198, 14:26:40.540,35918,35488,20613
PositionLog199, 14:26:42.549,35926,35442,20613
PositionLog200, 14:26:44.571,35935,35388,20613
PositionLog201, 14:26:46.574,35943,35342,20613
PositionLog202, 14:26:48.619,35952,35289,20613
PositionLog203, 14:26:51.588,35964,35220,20613
PositionLog204, 14:26:53.638,35974,35165,20613
PositionLog205, 14:26:56.626,35986,35095,20613
PositionLog206, 14:26:58.685,35996,35042,20613
PositionLog207, 14:27:00.697,36004,34997,20613
PositionLog208, 14:27:02.730,36014,34944,20613
PositionLog209, 14:27:05.737,36027,34875,20613
PositionLog210, 14:27:07.754,36037,34824,20613
PositionLog211, 14:27:09.906,36047,34772,20613
PositionLog212, 14:27:12.980,36062,34704,20613
PositionLog213, 14:27:15.816,36078,34635,20613
PositionLog214, 14:27:17.922,36092,34579,20613
PositionLog215, 14:27:20.905,36110,34507,20613
PositionLog216, 14:27:23.822,36127,34441,20613
PositionLog217, 14:27:25.851,36140,34387,20613
PositionLog218, 14:27:28.850,36158,34319,20613
PositionLog219, 14:27:31.847,36176,34245,20613
PositionLog220, 14:27:33.867,36189,34194,20613
PositionLog221, 14:27:35.894,36200,34147,20613
PositionLog222, 14:27:37.955,36212,34096,20613
PositionLog223, 14:27:40.925,36228,34026,20613
PositionLog224, 14:27:42.968,36238,33978,20613
PositionLog225, 14:27:44.997,36248,33928,20613
PositionLog226, 14:27:48.013,36259,33857,20613
PositionLog227, 14:27:51.009,36268,33782,20613
PositionLog228, 14:27:53.047,36274,33728,20613
PositionLog229, 14:27:55.076,36280,33680,20613
PositionLog230, 14:27:58.090,36287,33605,20613
PositionLog231, 14:28:00.157,36291,33559,20613
PositionLog232, 14:28:03.133,36298,33481,20613
PositionLog233, 14:28:05.154,36302,33434,20613
PositionLog234, 14:28:07.172,36306,33382,20613
PositionLog235, 14:28:09.197,36310,33331,20613
PositionLog236, 14:28:12.236,36316,33255,20613
PositionLog237, 14:28:15.187,36320,33188,20613
PositionLog238, 14:28:17.191,36323,33134,20613
PositionLog239, 14:28:19.195,36319,33088,20613
PositionLog240, 14:28:21.201,36315,33034,20613
PositionLog241, 14:28:23.224,36313,32989,20613
PositionLog242, 14:28:25.261,36321,32940,20613
PositionLog243, 14:28:27.285,36342,32897,20613
PositionLog244, 14:28:30.205,36380,32834,20613
PositionLog245, 14:28:32.367,36406,32788,20613
PositionLog246, 14:28:35.196,36428,32727,20613
PositionLog247, 14:28:37.226,36439,32676,20613
PositionLog248, 14:28:39.251,36450,32629,20613
PositionLog249, 14:28:41.280,36460,32577,20613
PositionLog250, 14:28:43.363,36470,32527,20613
PositionLog251, 14:28:46.245,36484,32457,20613
PositionLog252, 14:28:48.253,36492,32409,20613
PositionLog253, 14:28:51.294,36506,32333,20613
PositionLog254, 14:28:53.683,36516,32274,20613
PositionLog255, 14:28:56.311,36528,32211,20613
PositionLog256, 14:28:59.342,36541,32135,20613
PositionLog257, 14:29:01.515,36550,32083,20613
PositionLog258, 14:29:04.378,36562,32012,20613
PositionLog259, 14:29:07.361,36574,31942,20613
PositionLog260, 14:29:09.387,36584,31890,20613
